t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
4.72                2008.66             0.000488506         5.98626e-05         0.000124012         0.00024793          3.3891e-11          1.51994e-10         2.2967e-11          2.99807e-10         
4.725               2009.32             0.000488805         5.98494e-05         0.000124043         0.000247875         3.35965e-11         1.54125e-10         2.33378e-11         3.04376e-10         
4.73                2009.98             0.000489104         5.98362e-05         0.000124075         0.00024782          3.33049e-11         1.56283e-10         2.37139e-11         3.09008e-10         
4.735               2010.64             0.000489403         5.9823e-05          0.000124106         0.000247766         3.30163e-11         1.58468e-10         2.40955e-11         3.13703e-10         
4.74                2011.3              0.000489702         5.98099e-05         0.000124137         0.000247711         3.27306e-11         1.6068e-10          2.44827e-11         3.18463e-10         
4.745               2011.96             0.000490001         5.97967e-05         0.000124168         0.000247657         3.24477e-11         1.62919e-10         2.48756e-11         3.23287e-10         
4.75                2012.62             0.0004903           5.97836e-05         0.000124199         0.000247603         3.21678e-11         1.65187e-10         2.52742e-11         3.28178e-10         
4.755               2013.28             0.000490599         5.97706e-05         0.00012423          0.000247549         3.18906e-11         1.67483e-10         2.56785e-11         3.33135e-10         
4.76                2013.93             0.000490898         5.97576e-05         0.000124261         0.000247495         3.16162e-11         1.69807e-10         2.60888e-11         3.3816e-10          
4.765               2014.59             0.000491196         5.97446e-05         0.000124291         0.000247441         3.13446e-11         1.7216e-10          2.65049e-11         3.43253e-10         
4.77                2015.25             0.000491495         5.97316e-05         0.000124322         0.000247387         3.10757e-11         1.74543e-10         2.69271e-11         3.48415e-10         
4.775               2015.91             0.000491794         5.97186e-05         0.000124353         0.000247333         3.08094e-11         1.76954e-10         2.73554e-11         3.53647e-10         
4.78                2016.56             0.000492092         5.97057e-05         0.000124383         0.00024728          3.05459e-11         1.79396e-10         2.77898e-11         3.5895e-10          
4.785               2017.22             0.000492391         5.96928e-05         0.000124414         0.000247227         3.02849e-11         1.81867e-10         2.82306e-11         3.64325e-10         
4.79                2017.87             0.000492689         5.968e-05           0.000124444         0.000247173         3.00266e-11         1.84369e-10         2.86776e-11         3.69772e-10         
4.795               2018.53             0.000492987         5.96672e-05         0.000124475         0.00024712          2.97708e-11         1.86901e-10         2.91311e-11         3.75292e-10         
4.8                 2019.18             0.000493286         5.96544e-05         0.000124505         0.000247067         2.95176e-11         1.89465e-10         2.9591e-11          3.80887e-10         
4.805               2019.83             0.000493584         5.96416e-05         0.000124535         0.000247014         2.92669e-11         1.9206e-10          3.00575e-11         3.86557e-10         
4.81                2020.49             0.000493882         5.96288e-05         0.000124565         0.000246961         2.90186e-11         1.94686e-10         3.05307e-11         3.92302e-10         
4.815               2021.14             0.00049418          5.96161e-05         0.000124596         0.000246909         2.87729e-11         1.97345e-10         3.10107e-11         3.98125e-10         
4.82                2021.79             0.000494478         5.96034e-05         0.000124626         0.000246856         2.85295e-11         2.00036e-10         3.14974e-11         4.04025e-10         
4.825               2022.44             0.000494776         5.95908e-05         0.000124656         0.000246804         2.82886e-11         2.0276e-10          3.19911e-11         4.10004e-10         
4.83                2023.09             0.000495074         5.95781e-05         0.000124685         0.000246751         2.805e-11           2.05517e-10         3.24918e-11         4.16063e-10         
4.835               2023.74             0.000495372         5.95655e-05         0.000124715         0.000246699         2.78138e-11         2.08307e-10         3.29996e-11         4.22202e-10         
4.84                2024.39             0.00049567          5.9553e-05          0.000124745         0.000246647         2.75799e-11         2.11131e-10         3.35146e-11         4.28423e-10         
4.845               2025.04             0.000495967         5.95404e-05         0.000124775         0.000246595         2.73483e-11         2.13989e-10         3.40369e-11         4.34726e-10         
4.85                2025.69             0.000496265         5.95279e-05         0.000124804         0.000246543         2.7119e-11          2.16881e-10         3.45665e-11         4.41113e-10         
4.855               2026.34             0.000496563         5.95154e-05         0.000124834         0.000246491         2.68919e-11         2.19809e-10         3.51036e-11         4.47584e-10         
4.86                2026.99             0.00049686          5.95029e-05         0.000124864         0.00024644          2.6667e-11          2.22771e-10         3.56482e-11         4.54141e-10         
4.865               2027.63             0.000497158         5.94905e-05         0.000124893         0.000246388         2.64444e-11         2.2577e-10          3.62005e-11         4.60783e-10         
4.87                2028.28             0.000497455         5.94781e-05         0.000124922         0.000246337         2.62239e-11         2.28804e-10         3.67605e-11         4.67514e-10         
4.875               2028.93             0.000497752         5.94657e-05         0.000124952         0.000246285         2.60055e-11         2.31874e-10         3.73284e-11         4.74332e-10         
4.88                2029.57             0.000498049         5.94533e-05         0.000124981         0.000246234         2.57893e-11         2.34981e-10         3.79042e-11         4.81241e-10         
4.885               2030.22             0.000498347         5.9441e-05          0.00012501          0.000246183         2.55752e-11         2.38126e-10         3.8488e-11          4.88239e-10         
4.89                2030.86             0.000498644         5.94287e-05         0.000125039         0.000246132         2.53632e-11         2.41307e-10         3.908e-11           4.95329e-10         
4.895               2031.5              0.000498941         5.94164e-05         0.000125069         0.000246081         2.51532e-11         2.44527e-10         3.96802e-11         5.02512e-10         
4.9                 2032.15             0.000499238         5.94041e-05         0.000125098         0.00024603          2.49452e-11         2.47785e-10         4.02887e-11         5.09788e-10         
4.905               2032.79             0.000499535         5.93919e-05         0.000125127         0.00024598          2.47393e-11         2.51081e-10         4.09057e-11         5.17159e-10         
4.91                2033.43             0.000499832         5.93797e-05         0.000125155         0.000245929         2.45353e-11         2.54417e-10         4.15312e-11         5.24626e-10         
4.915               2034.07             0.000500129         5.93675e-05         0.000125184         0.000245878         2.43334e-11         2.57791e-10         4.21654e-11         5.32189e-10         
4.92                2034.72             0.000500425         5.93554e-05         0.000125213         0.000245828         2.41333e-11         2.61206e-10         4.28084e-11         5.39851e-10         
4.925               2035.36             0.000500722         5.93432e-05         0.000125242         0.000245778         2.39352e-11         2.64661e-10         4.34601e-11         5.47611e-10         
4.93                2036                0.000501019         5.93311e-05         0.00012527          0.000245728         2.3739e-11          2.68157e-10         4.41209e-11         5.55472e-10         
4.935               2036.64             0.000501315         5.93191e-05         0.000125299         0.000245678         2.35447e-11         2.71693e-10         4.47907e-11         5.63434e-10         
4.94                2037.28             0.000501612         5.9307e-05          0.000125328         0.000245628         2.33522e-11         2.75272e-10         4.54698e-11         5.71499e-10         
4.945               2037.92             0.000501908         5.9295e-05          0.000125356         0.000245578         2.31616e-11         2.78892e-10         4.61581e-11         5.79668e-10         
4.95                2038.55             0.000502205         5.9283e-05          0.000125384         0.000245528         2.29728e-11         2.82554e-10         4.68559e-11         5.87941e-10         
4.955               2039.19             0.000502501         5.9271e-05          0.000125413         0.000245479         2.27858e-11         2.86259e-10         4.75631e-11         5.9632e-10          
4.96                2039.83             0.000502797         5.92591e-05         0.000125441         0.000245429         2.26006e-11         2.90008e-10         4.82801e-11         6.04806e-10         
4.965               2040.47             0.000503094         5.92471e-05         0.000125469         0.00024538          2.24171e-11         2.938e-10           4.90067e-11         6.13401e-10         
4.97                2041.1              0.00050339          5.92352e-05         0.000125497         0.00024533          2.22354e-11         2.97636e-10         4.97433e-11         6.22106e-10         
4.975               2041.74             0.000503686         5.92234e-05         0.000125526         0.000245281         2.20554e-11         3.01517e-10         5.04899e-11         6.30921e-10         
4.98                2042.37             0.000503982         5.92115e-05         0.000125554         0.000245232         2.18771e-11         3.05442e-10         5.12465e-11         6.39849e-10         
4.985               2043.01             0.000504278         5.91997e-05         0.000125582         0.000245183         2.17005e-11         3.09413e-10         5.20135e-11         6.48889e-10         
4.99                2043.64             0.000504574         5.91879e-05         0.00012561          0.000245134         2.15256e-11         3.1343e-10          5.27907e-11         6.58045e-10         
4.995               2044.28             0.00050487          5.91761e-05         0.000125638         0.000245085         2.13524e-11         3.17493e-10         5.35785e-11         6.67316e-10         
5                   2044.91             0.000505166         5.91644e-05         0.000125665         0.000245037         2.11807e-11         3.21603e-10         5.43769e-11         6.76705e-10         
5.005               2045.54             0.000505461         5.91526e-05         0.000125693         0.000244988         2.10107e-11         3.25761e-10         5.5186e-11          6.86212e-10         
5.01                2046.17             0.000505757         5.91409e-05         0.000125721         0.000244939         2.08423e-11         3.29966e-10         5.6006e-11          6.95838e-10         
5.015               2046.81             0.000506053         5.91293e-05         0.000125748         0.000244891         2.06755e-11         3.34219e-10         5.6837e-11          7.05586e-10         
5.02                2047.44             0.000506348         5.91176e-05         0.000125776         0.000244843         2.05102e-11         3.38521e-10         5.76791e-11         7.15457e-10         
5.025               2048.07             0.000506644         5.9106e-05          0.000125804         0.000244795         2.03465e-11         3.42872e-10         5.85325e-11         7.25451e-10         
5.03                2048.7              0.000506939         5.90944e-05         0.000125831         0.000244746         2.01843e-11         3.47272e-10         5.93972e-11         7.3557e-10          
5.035               2049.33             0.000507235         5.90828e-05         0.000125859         0.000244698         2.00236e-11         3.51723e-10         6.02735e-11         7.45816e-10         
5.04                2049.96             0.00050753          5.90712e-05         0.000125886         0.000244651         1.98645e-11         3.56225e-10         6.11615e-11         7.5619e-10          
5.045               2050.59             0.000507825         5.90597e-05         0.000125913         0.000244603         1.97068e-11         3.60777e-10         6.20612e-11         7.66693e-10         
5.05                2051.21             0.000508121         5.90482e-05         0.00012594          0.000244555         1.95506e-11         3.65381e-10         6.29729e-11         7.77327e-10         
5.055               2051.84             0.000508416         5.90367e-05         0.000125968         0.000244507         1.93958e-11         3.70038e-10         6.38967e-11         7.88093e-10         
5.06                2052.47             0.000508711         5.90252e-05         0.000125995         0.00024446          1.92425e-11         3.74747e-10         6.48327e-11         7.98993e-10         
5.065               2053.1              0.000509006         5.90138e-05         0.000126022         0.000244413         1.90906e-11         3.79509e-10         6.5781e-11          8.10027e-10         
5.07                2053.72             0.000509301         5.90024e-05         0.000126049         0.000244365         1.89401e-11         3.84325e-10         6.67419e-11         8.21199e-10         
5.075               2054.35             0.000509596         5.8991e-05          0.000126076         0.000244318         1.87911e-11         3.89195e-10         6.77154e-11         8.32508e-10         
5.08                2054.97             0.000509891         5.89796e-05         0.000126103         0.000244271         1.86433e-11         3.9412e-10          6.87017e-11         8.43957e-10         
5.085               2055.6              0.000510186         5.89683e-05         0.00012613          0.000244224         1.8497e-11          3.991e-10           6.97009e-11         8.55546e-10         
5.09                2056.22             0.000510481         5.89569e-05         0.000126157         0.000244177         1.8352e-11          4.04135e-10         7.07133e-11         8.67279e-10         
5.095               2056.85             0.000510775         5.89456e-05         0.000126183         0.00024413          1.82083e-11         4.09228e-10         7.17389e-11         8.79155e-10         
5.1                 2057.47             0.00051107          5.89344e-05         0.00012621          0.000244083         1.8066e-11          4.14377e-10         7.27779e-11         8.91177e-10         
5.105               2058.09             0.000511365         5.89231e-05         0.000126237         0.000244037         1.7925e-11          4.19583e-10         7.38305e-11         9.03346e-10         
5.11                2058.71             0.000511659         5.89119e-05         0.000126263         0.00024399          1.77852e-11         4.24847e-10         7.48967e-11         9.15664e-10         
5.115               2059.34             0.000511954         5.89007e-05         0.00012629          0.000243944         1.76468e-11         4.3017e-10          7.59769e-11         9.28132e-10         
5.12                2059.96             0.000512248         5.88895e-05         0.000126316         0.000243897         1.75096e-11         4.35552e-10         7.70711e-11         9.40752e-10         
5.125               2060.58             0.000512542         5.88783e-05         0.000126343         0.000243851         1.73736e-11         4.40994e-10         7.81795e-11         9.53526e-10         
5.13                2061.2              0.000512837         5.88672e-05         0.000126369         0.000243805         1.72389e-11         4.46496e-10         7.93022e-11         9.66455e-10         
5.135               2061.82             0.000513131         5.88561e-05         0.000126396         0.000243759         1.71055e-11         4.52059e-10         8.04394e-11         9.79541e-10         
5.14                2062.44             0.000513425         5.8845e-05          0.000126422         0.000243713         1.69732e-11         4.57683e-10         8.15914e-11         9.92785e-10         
5.145               2063.06             0.000513719         5.88339e-05         0.000126448         0.000243667         1.68422e-11         4.63369e-10         8.27582e-11         1.00619e-09         
5.15                2063.67             0.000514014         5.88228e-05         0.000126474         0.000243621         1.67123e-11         4.69117e-10         8.394e-11           1.01976e-09         
5.155               2064.29             0.000514308         5.88118e-05         0.0001265           0.000243575         1.65836e-11         4.74929e-10         8.5137e-11          1.03349e-09         
5.16                2064.91             0.000514602         5.88008e-05         0.000126526         0.00024353          1.64561e-11         4.80805e-10         8.63493e-11         1.04738e-09         
5.165               2065.53             0.000514896         5.87898e-05         0.000126552         0.000243484         1.63298e-11         4.86744e-10         8.75772e-11         1.06144e-09         
5.17                2066.14             0.00051519          5.87789e-05         0.000126578         0.000243439         1.62046e-11         4.92749e-10         8.88209e-11         1.07567e-09         
5.175               2066.76             0.000515483         5.87679e-05         0.000126604         0.000243393         1.60805e-11         4.98819e-10         9.00804e-11         1.09008e-09         
5.18                2067.37             0.000515777         5.8757e-05          0.00012663          0.000243348         1.59575e-11         5.04956e-10         9.13559e-11         1.10465e-09         
5.185               2067.99             0.000516071         5.87461e-05         0.000126656         0.000243303         1.58356e-11         5.11159e-10         9.26478e-11         1.1194e-09          
5.19                2068.6              0.000516365         5.87352e-05         0.000126682         0.000243258         1.57149e-11         5.1743e-10          9.3956e-11          1.13432e-09         
5.195               2069.22             0.000516658         5.87244e-05         0.000126708         0.000243213         1.55952e-11         5.23769e-10         9.52809e-11         1.14942e-09         
5.2                 2069.83             0.000516952         5.87135e-05         0.000126733         0.000243168         1.54766e-11         5.30176e-10         9.66226e-11         1.16471e-09         
5.205               2070.44             0.000517245         5.87027e-05         0.000126759         0.000243123         1.53591e-11         5.36653e-10         9.79812e-11         1.18017e-09         
5.21                2071.06             0.000517539         5.86919e-05         0.000126784         0.000243078         1.52426e-11         5.432e-10           9.93571e-11         1.19582e-09         
5.215               2071.67             0.000517832         5.86812e-05         0.00012681          0.000243034         1.51271e-11         5.49817e-10         1.0075e-10          1.21165e-09         
5.22                2072.28             0.000518125         5.86704e-05         0.000126835         0.000242989         1.50127e-11         5.56505e-10         1.02161e-10         1.22767e-09         
5.225               2072.89             0.000518419         5.86597e-05         0.000126861         0.000242944         1.48993e-11         5.63266e-10         1.0359e-10          1.24387e-09         
5.23                2073.5              0.000518712         5.8649e-05          0.000126886         0.0002429           1.47869e-11         5.70099e-10         1.05036e-10         1.26027e-09         
5.235               2074.11             0.000519005         5.86383e-05         0.000126911         0.000242856         1.46756e-11         5.77005e-10         1.06501e-10         1.27687e-09         
5.24                2074.72             0.000519298         5.86277e-05         0.000126937         0.000242812         1.45652e-11         5.83986e-10         1.07984e-10         1.29365e-09         
5.245               2075.33             0.000519591         5.8617e-05          0.000126962         0.000242767         1.44558e-11         5.91041e-10         1.09485e-10         1.31064e-09         
5.25                2075.94             0.000519884         5.86064e-05         0.000126987         0.000242723         1.43473e-11         5.98171e-10         1.11006e-10         1.32782e-09         
5.255               2076.55             0.000520177         5.85958e-05         0.000127012         0.000242679         1.42398e-11         6.05377e-10         1.12545e-10         1.34521e-09         
5.26                2077.15             0.00052047          5.85852e-05         0.000127037         0.000242636         1.41333e-11         6.1266e-10          1.14103e-10         1.36279e-09         
5.265               2077.76             0.000520763         5.85747e-05         0.000127062         0.000242592         1.40277e-11         6.2002e-10          1.15681e-10         1.38059e-09         
5.27                2078.37             0.000521056         5.85641e-05         0.000127087         0.000242548         1.3923e-11          6.27459e-10         1.17279e-10         1.39859e-09         
5.275               2078.97             0.000521349         5.85536e-05         0.000127112         0.000242504         1.38193e-11         6.34976e-10         1.18896e-10         1.4168e-09          
5.28                2079.58             0.000521642         5.85431e-05         0.000127137         0.000242461         1.37165e-11         6.42572e-10         1.20533e-10         1.43522e-09         
5.285               2080.18             0.000521934         5.85326e-05         0.000127162         0.000242417         1.36145e-11         6.50249e-10         1.22191e-10         1.45385e-09         
5.29                2080.79             0.000522227         5.85222e-05         0.000127187         0.000242374         1.35135e-11         6.58007e-10         1.23869e-10         1.4727e-09          
5.295               2081.39             0.000522519         5.85118e-05         0.000127211         0.000242331         1.34134e-11         6.65847e-10         1.25568e-10         1.49177e-09         
5.3                 2082                0.000522812         5.85013e-05         0.000127236         0.000242288         1.33141e-11         6.73769e-10         1.27287e-10         1.51106e-09         
5.305               2082.6              0.000523104         5.84909e-05         0.000127261         0.000242245         1.32157e-11         6.81774e-10         1.29028e-10         1.53057e-09         
5.31                2083.2              0.000523397         5.84806e-05         0.000127285         0.000242202         1.31182e-11         6.89863e-10         1.3079e-10          1.5503e-09          
5.315               2083.81             0.000523689         5.84702e-05         0.00012731          0.000242159         1.30215e-11         6.98036e-10         1.32574e-10         1.57027e-09         
5.32                2084.41             0.000523981         5.84599e-05         0.000127334         0.000242116         1.29256e-11         7.06296e-10         1.34379e-10         1.59046e-09         
5.325               2085.01             0.000524274         5.84496e-05         0.000127359         0.000242073         1.28306e-11         7.14641e-10         1.36207e-10         1.61088e-09         
5.33                2085.61             0.000524566         5.84393e-05         0.000127383         0.00024203          1.27364e-11         7.23073e-10         1.38057e-10         1.63154e-09         
5.335               2086.21             0.000524858         5.8429e-05          0.000127408         0.000241988         1.26431e-11         7.31593e-10         1.39929e-10         1.65243e-09         
5.34                2086.81             0.00052515          5.84188e-05         0.000127432         0.000241945         1.25505e-11         7.40202e-10         1.41824e-10         1.67356e-09         
5.345               2087.41             0.000525442         5.84085e-05         0.000127456         0.000241903         1.24588e-11         7.489e-10           1.43743e-10         1.69493e-09         
5.35                2088.01             0.000525734         5.83983e-05         0.00012748          0.00024186          1.23678e-11         7.57688e-10         1.45684e-10         1.71655e-09         
5.355               2088.61             0.000526026         5.83881e-05         0.000127505         0.000241818         1.22776e-11         7.66566e-10         1.47649e-10         1.73841e-09         
5.36                2089.21             0.000526318         5.83779e-05         0.000127529         0.000241776         1.21882e-11         7.75537e-10         1.49638e-10         1.76052e-09         
5.365               2089.8              0.00052661          5.83678e-05         0.000127553         0.000241734         1.20996e-11         7.846e-10           1.51651e-10         1.78287e-09         
5.37                2090.4              0.000526902         5.83577e-05         0.000127577         0.000241692         1.20117e-11         7.93756e-10         1.53688e-10         1.80549e-09         
5.375               2091                0.000527193         5.83475e-05         0.000127601         0.00024165          1.19246e-11         8.03007e-10         1.55749e-10         1.82835e-09         
5.38                2091.59             0.000527485         5.83374e-05         0.000127625         0.000241608         1.18383e-11         8.12352e-10         1.57836e-10         1.85148e-09         
5.385               2092.19             0.000527777         5.83274e-05         0.000127649         0.000241566         1.17526e-11         8.21793e-10         1.59947e-10         1.87486e-09         
5.39                2092.78             0.000528068         5.83173e-05         0.000127672         0.000241524         1.16677e-11         8.31331e-10         1.62084e-10         1.89851e-09         
5.395               2093.38             0.00052836          5.83073e-05         0.000127696         0.000241482         1.15836e-11         8.40967e-10         1.64246e-10         1.92242e-09         
5.4                 2093.97             0.000528651         5.82973e-05         0.00012772          0.000241441         1.15001e-11         8.507e-10           1.66434e-10         1.9466e-09          
5.405               2094.57             0.000528943         5.82873e-05         0.000127744         0.000241399         1.14174e-11         8.60533e-10         1.68649e-10         1.97106e-09         
5.41                2095.16             0.000529234         5.82773e-05         0.000127767         0.000241358         1.13354e-11         8.70466e-10         1.70889e-10         1.99578e-09         
5.415               2095.75             0.000529525         5.82673e-05         0.000127791         0.000241317         1.12541e-11         8.805e-10           1.73157e-10         2.02078e-09         
5.42                2096.35             0.000529817         5.82574e-05         0.000127815         0.000241275         1.11734e-11         8.90636e-10         1.75451e-10         2.04606e-09         
5.425               2096.94             0.000530108         5.82475e-05         0.000127838         0.000241234         1.10935e-11         9.00874e-10         1.77772e-10         2.07162e-09         
5.43                2097.53             0.000530399         5.82375e-05         0.000127862         0.000241193         1.10142e-11         9.11216e-10         1.80121e-10         2.09747e-09         
5.435               2098.12             0.00053069          5.82277e-05         0.000127885         0.000241152         1.09356e-11         9.21662e-10         1.82498e-10         2.1236e-09          
5.44                2098.71             0.000530981         5.82178e-05         0.000127908         0.000241111         1.08577e-11         9.32214e-10         1.84903e-10         2.15002e-09         
5.445               2099.3              0.000531272         5.8208e-05          0.000127932         0.00024107          1.07804e-11         9.42872e-10         1.87336e-10         2.17673e-09         
5.45                2099.89             0.000531563         5.81981e-05         0.000127955         0.000241029         1.07038e-11         9.53637e-10         1.89798e-10         2.20374e-09         
5.455               2100.48             0.000531854         5.81883e-05         0.000127978         0.000240989         1.06278e-11         9.6451e-10          1.92289e-10         2.23105e-09         
5.46                2101.07             0.000532145         5.81785e-05         0.000128002         0.000240948         1.05525e-11         9.75492e-10         1.94809e-10         2.25866e-09         
5.465               2101.66             0.000532436         5.81687e-05         0.000128025         0.000240907         1.04778e-11         9.86584e-10         1.97359e-10         2.28657e-09         
5.47                2102.24             0.000532727         5.8159e-05          0.000128048         0.000240867         1.04037e-11         9.97787e-10         1.99938e-10         2.31478e-09         
5.475               2102.83             0.000533018         5.81493e-05         0.000128071         0.000240827         1.03302e-11         1.0091e-09          2.02548e-10         2.34331e-09         
5.48                2103.42             0.000533308         5.81395e-05         0.000128094         0.000240786         1.02574e-11         1.02053e-09         2.05188e-10         2.37215e-09         
5.485               2104                0.000533599         5.81298e-05         0.000128117         0.000240746         1.01852e-11         1.03207e-09         2.07859e-10         2.4013e-09          
5.49                2104.59             0.00053389          5.81202e-05         0.00012814          0.000240706         1.01135e-11         1.04373e-09         2.10561e-10         2.43078e-09         
5.495               2105.18             0.00053418          5.81105e-05         0.000128163         0.000240666         1.00425e-11         1.0555e-09          2.13294e-10         2.46057e-09         
5.5                 2105.76             0.000534471         5.81009e-05         0.000128186         0.000240626         9.97207e-12         1.06739e-09         2.1606e-10          2.49069e-09         
5.505               2106.34             0.000534761         5.80912e-05         0.000128209         0.000240586         9.90222e-12         1.07939e-09         2.18857e-10         2.52113e-09         
5.51                2106.93             0.000535051         5.80816e-05         0.000128232         0.000240546         9.83296e-12         1.09152e-09         2.21686e-10         2.55191e-09         
5.515               2107.51             0.000535342         5.8072e-05          0.000128254         0.000240506         9.76427e-12         1.10376e-09         2.24549e-10         2.58302e-09         
5.52                2108.1              0.000535632         5.80625e-05         0.000128277         0.000240466         9.69615e-12         1.11613e-09         2.27444e-10         2.61446e-09         
5.525               2108.68             0.000535922         5.80529e-05         0.0001283           0.000240426         9.62859e-12         1.12861e-09         2.30373e-10         2.64625e-09         
5.53                2109.26             0.000536213         5.80434e-05         0.000128322         0.000240387         9.5616e-12          1.14122e-09         2.33335e-10         2.67838e-09         
5.535               2109.84             0.000536503         5.80339e-05         0.000128345         0.000240347         9.49516e-12         1.15395e-09         2.36331e-10         2.71085e-09         
5.54                2110.42             0.000536793         5.80244e-05         0.000128367         0.000240308         9.42926e-12         1.16681e-09         2.39362e-10         2.74367e-09         
5.545               2111                0.000537083         5.80149e-05         0.00012839          0.000240268         9.36392e-12         1.17979e-09         2.42428e-10         2.77685e-09         
5.55                2111.58             0.000537373         5.80054e-05         0.000128412         0.000240229         9.29911e-12         1.1929e-09          2.45528e-10         2.81038e-09         
5.555               2112.16             0.000537663         5.7996e-05          0.000128435         0.00024019          9.23483e-12         1.20614e-09         2.48664e-10         2.84427e-09         
5.56                2112.74             0.000537953         5.79865e-05         0.000128457         0.000240151         9.17108e-12         1.21951e-09         2.51836e-10         2.87853e-09         
5.565               2113.32             0.000538243         5.79771e-05         0.00012848          0.000240112         9.10786e-12         1.233e-09           2.55044e-10         2.91315e-09         
5.57                2113.9              0.000538533         5.79677e-05         0.000128502         0.000240073         9.04516e-12         1.24663e-09         2.58289e-10         2.94814e-09         
5.575               2114.48             0.000538822         5.79583e-05         0.000128524         0.000240034         8.98296e-12         1.26039e-09         2.6157e-10          2.9835e-09          
5.58                2115.06             0.000539112         5.7949e-05          0.000128546         0.000239995         8.92128e-12         1.27428e-09         2.64888e-10         3.01924e-09         
5.585               2115.63             0.000539402         5.79396e-05         0.000128569         0.000239956         8.8601e-12          1.28831e-09         2.68244e-10         3.05535e-09         
5.59                2116.21             0.000539692         5.79303e-05         0.000128591         0.000239917         8.79943e-12         1.30247e-09         2.71638e-10         3.09185e-09         
5.595               2116.79             0.000539981         5.7921e-05          0.000128613         0.000239879         8.73924e-12         1.31677e-09         2.75071e-10         3.12874e-09         
5.6                 2117.36             0.000540271         5.79117e-05         0.000128635         0.00023984          8.67955e-12         1.33121e-09         2.78542e-10         3.16602e-09         
5.605               2117.94             0.00054056          5.79025e-05         0.000128657         0.000239801         8.62034e-12         1.34578e-09         2.82052e-10         3.20369e-09         
5.61                2118.51             0.00054085          5.78932e-05         0.000128679         0.000239763         8.56162e-12         1.3605e-09          2.85601e-10         3.24175e-09         
5.615               2119.09             0.000541139         5.7884e-05          0.000128701         0.000239725         8.50337e-12         1.37535e-09         2.89191e-10         3.28022e-09         
5.62                2119.66             0.000541428         5.78747e-05         0.000128723         0.000239686         8.44559e-12         1.39035e-09         2.92821e-10         3.31909e-09         
5.625               2120.24             0.000541718         5.78655e-05         0.000128745         0.000239648         8.38828e-12         1.40549e-09         2.96491e-10         3.35837e-09         
5.63                2120.81             0.000542007         5.78564e-05         0.000128766         0.00023961          8.33144e-12         1.42078e-09         3.00202e-10         3.39806e-09         
5.635               2121.38             0.000542296         5.78472e-05         0.000128788         0.000239572         8.27505e-12         1.43621e-09         3.03955e-10         3.43817e-09         
5.64                2121.95             0.000542585         5.7838e-05          0.00012881          0.000239534         8.21912e-12         1.45178e-09         3.0775e-10          3.4787e-09          
5.645               2122.52             0.000542875         5.78289e-05         0.000128832         0.000239496         8.16364e-12         1.46751e-09         3.11586e-10         3.51964e-09         
5.65                2123.1              0.000543164         5.78198e-05         0.000128853         0.000239458         8.10861e-12         1.48338e-09         3.15466e-10         3.56102e-09         
5.655               2123.67             0.000543453         5.78107e-05         0.000128875         0.00023942          8.05401e-12         1.49941e-09         3.19388e-10         3.60283e-09         
5.66                2124.24             0.000543742         5.78016e-05         0.000128896         0.000239382         7.99986e-12         1.51559e-09         3.23355e-10         3.64507e-09         
5.665               2124.81             0.000544031         5.77925e-05         0.000128918         0.000239344         7.94614e-12         1.53192e-09         3.27364e-10         3.68774e-09         
5.67                2125.38             0.00054432          5.77835e-05         0.00012894          0.000239307         7.89286e-12         1.5484e-09          3.31419e-10         3.73087e-09         
5.675               2125.95             0.000544609         5.77744e-05         0.000128961         0.000239269         7.84e-12            1.56504e-09         3.35518e-10         3.77443e-09         
5.68                2126.51             0.000544897         5.77654e-05         0.000128982         0.000239232         7.78756e-12         1.58183e-09         3.39662e-10         3.81845e-09         
5.685               2127.08             0.000545186         5.77564e-05         0.000129004         0.000239194         7.73554e-12         1.59878e-09         3.43851e-10         3.86292e-09         
5.69                2127.65             0.000545475         5.77474e-05         0.000129025         0.000239157         7.68393e-12         1.6159e-09          3.48087e-10         3.90785e-09         
5.695               2128.22             0.000545764         5.77385e-05         0.000129046         0.00023912          7.63274e-12         1.63317e-09         3.5237e-10          3.95324e-09         
5.7                 2128.78             0.000546052         5.77295e-05         0.000129068         0.000239082         7.58195e-12         1.6506e-09          3.56699e-10         3.9991e-09          
5.705               2129.35             0.000546341         5.77206e-05         0.000129089         0.000239045         7.53157e-12         1.66819e-09         3.61075e-10         4.04542e-09         
5.71                2129.92             0.000546629         5.77117e-05         0.00012911          0.000239008         7.48159e-12         1.68595e-09         3.655e-10           4.09223e-09         
5.715               2130.48             0.000546918         5.77028e-05         0.000129131         0.000238971         7.432e-12           1.70388e-09         3.69972e-10         4.13951e-09         
5.72                2131.05             0.000547206         5.76939e-05         0.000129152         0.000238934         7.38281e-12         1.72197e-09         3.74493e-10         4.18727e-09         
5.725               2131.61             0.000547495         5.7685e-05          0.000129174         0.000238897         7.334e-12           1.74023e-09         3.79064e-10         4.23552e-09         
5.73                2132.18             0.000547783         5.76761e-05         0.000129195         0.00023886          7.28558e-12         1.75866e-09         3.83684e-10         4.28426e-09         
5.735               2132.74             0.000548072         5.76673e-05         0.000129216         0.000238824         7.23755e-12         1.77726e-09         3.88354e-10         4.3335e-09          
