t [s]               T [K]               y_o                 y_co                y_co2               y_c                 y_c2                y_c3                y_o2                y_n2                y_n                 y_no                
36.775              3021.54             0.0435232           0.00056298          1.18398e-14         0.000660339         0.000880082         0.00387471          0.15898             0.745216            0.00258342          0.0437194           
36.78               3021.58             0.0435231           0.000562977         1.18374e-14         0.000660544         0.000880398         0.00387603          0.158979            0.745215            0.00258341          0.0437193           
36.785              3021.61             0.043523            0.000562974         1.1835e-14          0.00066075          0.000880713         0.00387734          0.158979            0.745214            0.00258341          0.0437192           
36.79               3021.65             0.0435229           0.000562971         1.18325e-14         0.000660955         0.000881028         0.00387866          0.158979            0.745212            0.0025834           0.0437191           
36.795              3021.68             0.0435229           0.000562968         1.18301e-14         0.000661161         0.000881344         0.00387998          0.158978            0.745211            0.0025834           0.043719            
36.8                3021.71             0.0435228           0.000562966         1.18277e-14         0.000661367         0.00088166          0.00388129          0.158978            0.74521             0.00258339          0.043719            
36.805              3021.75             0.0435227           0.000562963         1.18253e-14         0.000661572         0.000881975         0.00388261          0.158978            0.745208            0.00258339          0.0437189           
36.81               3021.78             0.0435226           0.00056296          1.18229e-14         0.000661778         0.000882291         0.00388393          0.158977            0.745207            0.00258338          0.0437188           
36.815              3021.82             0.0435226           0.000562957         1.18205e-14         0.000661984         0.000882606         0.00388524          0.158977            0.745205            0.00258338          0.0437187           
36.82               3021.85             0.0435225           0.000562955         1.18181e-14         0.000662189         0.000882922         0.00388656          0.158977            0.745204            0.00258337          0.0437186           
36.825              3021.88             0.0435224           0.000562952         1.18157e-14         0.000662395         0.000883238         0.00388788          0.158977            0.745203            0.00258337          0.0437186           
36.83               3021.92             0.0435223           0.000562949         1.18133e-14         0.000662601         0.000883553         0.0038892           0.158976            0.745201            0.00258336          0.0437185           
36.835              3021.95             0.0435222           0.000562946         1.18109e-14         0.000662807         0.000883869         0.00389051          0.158976            0.7452              0.00258336          0.0437184           
36.84               3021.99             0.0435222           0.000562943         1.18084e-14         0.000663012         0.000884185         0.00389183          0.158976            0.745199            0.00258335          0.0437183           
36.845              3022.02             0.0435221           0.000562941         1.1806e-14          0.000663218         0.000884501         0.00389315          0.158975            0.745197            0.00258335          0.0437182           
36.85               3022.05             0.043522            0.000562938         1.18036e-14         0.000663424         0.000884817         0.00389447          0.158975            0.745196            0.00258335          0.0437182           
36.855              3022.09             0.0435219           0.000562935         1.18012e-14         0.00066363          0.000885132         0.00389579          0.158975            0.745194            0.00258334          0.0437181           
36.86               3022.12             0.0435218           0.000562932         1.17988e-14         0.000663835         0.000885448         0.0038971           0.158975            0.745193            0.00258334          0.043718            
36.865              3022.16             0.0435218           0.00056293          1.17964e-14         0.000664041         0.000885764         0.00389842          0.158974            0.745192            0.00258333          0.0437179           
36.87               3022.19             0.0435217           0.000562927         1.1794e-14          0.000664247         0.00088608          0.00389974          0.158974            0.74519             0.00258333          0.0437178           
36.875              3022.22             0.0435216           0.000562924         1.17916e-14         0.000664453         0.000886396         0.00390106          0.158974            0.745189            0.00258332          0.0437177           
36.88               3022.26             0.0435215           0.000562921         1.17892e-14         0.000664659         0.000886712         0.00390238          0.158973            0.745187            0.00258332          0.0437177           
36.885              3022.29             0.0435214           0.000562918         1.17869e-14         0.000664864         0.000887028         0.0039037           0.158973            0.745186            0.00258331          0.0437176           
36.89               3022.33             0.0435214           0.000562916         1.17845e-14         0.00066507          0.000887345         0.00390501          0.158973            0.745185            0.00258331          0.0437175           
36.895              3022.36             0.0435213           0.000562913         1.17821e-14         0.000665276         0.000887661         0.00390633          0.158972            0.745183            0.0025833           0.0437174           
36.9                3022.39             0.0435212           0.00056291          1.17797e-14         0.000665482         0.000887977         0.00390765          0.158972            0.745182            0.0025833           0.0437173           
36.905              3022.43             0.0435211           0.000562907         1.17773e-14         0.000665688         0.000888293         0.00390897          0.158972            0.745181            0.00258329          0.0437173           
36.91               3022.46             0.043521            0.000562905         1.17749e-14         0.000665894         0.000888609         0.00391029          0.158972            0.745179            0.00258329          0.0437172           
36.915              3022.49             0.043521            0.000562902         1.17725e-14         0.0006661           0.000888926         0.00391161          0.158971            0.745178            0.00258328          0.0437171           
36.92               3022.53             0.0435209           0.000562899         1.17701e-14         0.000666306         0.000889242         0.00391293          0.158971            0.745176            0.00258328          0.043717            
36.925              3022.56             0.0435208           0.000562896         1.17677e-14         0.000666512         0.000889558         0.00391425          0.158971            0.745175            0.00258327          0.0437169           
36.93               3022.6              0.0435207           0.000562894         1.17653e-14         0.000666718         0.000889875         0.00391557          0.15897             0.745174            0.00258327          0.0437169           
36.935              3022.63             0.0435206           0.000562891         1.1763e-14          0.000666923         0.000890191         0.00391689          0.15897             0.745172            0.00258326          0.0437168           
36.94               3022.66             0.0435206           0.000562888         1.17606e-14         0.000667129         0.000890507         0.00391821          0.15897             0.745171            0.00258326          0.0437167           
36.945              3022.7              0.0435205           0.000562885         1.17582e-14         0.000667335         0.000890824         0.00391953          0.15897             0.74517             0.00258325          0.0437166           
36.95               3022.73             0.0435204           0.000562882         1.17558e-14         0.000667541         0.00089114          0.00392085          0.158969            0.745168            0.00258325          0.0437165           
36.955              3022.76             0.0435203           0.00056288          1.17534e-14         0.000667747         0.000891457         0.00392217          0.158969            0.745167            0.00258324          0.0437165           
36.96               3022.8              0.0435202           0.000562877         1.17511e-14         0.000667953         0.000891773         0.00392349          0.158969            0.745165            0.00258324          0.0437164           
36.965              3022.83             0.0435202           0.000562874         1.17487e-14         0.000668159         0.00089209          0.00392481          0.158968            0.745164            0.00258324          0.0437163           
36.97               3022.87             0.0435201           0.000562871         1.17463e-14         0.000668365         0.000892407         0.00392613          0.158968            0.745163            0.00258323          0.0437162           
36.975              3022.9              0.04352             0.000562869         1.17439e-14         0.000668571         0.000892723         0.00392745          0.158968            0.745161            0.00258323          0.0437161           
36.98               3022.93             0.0435199           0.000562866         1.17416e-14         0.000668778         0.00089304          0.00392877          0.158967            0.74516             0.00258322          0.043716            
36.985              3022.97             0.0435198           0.000562863         1.17392e-14         0.000668984         0.000893357         0.00393009          0.158967            0.745159            0.00258322          0.043716            
36.99               3023                0.0435198           0.00056286          1.17368e-14         0.00066919          0.000893673         0.00393141          0.158967            0.745157            0.00258321          0.0437159           
36.995              3023.03             0.0435197           0.000562858         1.17344e-14         0.000669396         0.00089399          0.00393273          0.158967            0.745156            0.00258321          0.0437158           
37                  3023.07             0.0435196           0.000562855         1.17321e-14         0.000669602         0.000894307         0.00393405          0.158966            0.745154            0.0025832           0.0437157           
37.005              3023.1              0.0435195           0.000562852         1.17297e-14         0.000669808         0.000894624         0.00393538          0.158966            0.745153            0.0025832           0.0437156           
37.01               3023.14             0.0435194           0.000562849         1.17273e-14         0.000670014         0.000894941         0.0039367           0.158966            0.745152            0.00258319          0.0437156           
37.015              3023.17             0.0435194           0.000562847         1.1725e-14          0.00067022          0.000895258         0.00393802          0.158965            0.74515             0.00258319          0.0437155           
37.02               3023.2              0.0435193           0.000562844         1.17226e-14         0.000670426         0.000895575         0.00393934          0.158965            0.745149            0.00258318          0.0437154           
37.025              3023.24             0.0435192           0.000562841         1.17202e-14         0.000670633         0.000895892         0.00394066          0.158965            0.745147            0.00258318          0.0437153           
37.03               3023.27             0.0435191           0.000562838         1.17179e-14         0.000670839         0.000896209         0.00394198          0.158965            0.745146            0.00258317          0.0437152           
37.035              3023.3              0.043519            0.000562836         1.17155e-14         0.000671045         0.000896526         0.00394331          0.158964            0.745145            0.00258317          0.0437152           
37.04               3023.34             0.043519            0.000562833         1.17131e-14         0.000671251         0.000896843         0.00394463          0.158964            0.745143            0.00258316          0.0437151           
37.045              3023.37             0.0435189           0.00056283          1.17108e-14         0.000671457         0.00089716          0.00394595          0.158964            0.745142            0.00258316          0.043715            
37.05               3023.4              0.0435188           0.000562827         1.17084e-14         0.000671663         0.000897477         0.00394727          0.158963            0.745141            0.00258315          0.0437149           
37.055              3023.44             0.0435187           0.000562824         1.17061e-14         0.00067187          0.000897794         0.00394859          0.158963            0.745139            0.00258315          0.0437148           
37.06               3023.47             0.0435186           0.000562822         1.17037e-14         0.000672076         0.000898111         0.00394992          0.158963            0.745138            0.00258314          0.0437148           
37.065              3023.5              0.0435186           0.000562819         1.17014e-14         0.000672282         0.000898428         0.00395124          0.158962            0.745136            0.00258314          0.0437147           
37.07               3023.54             0.0435185           0.000562816         1.1699e-14          0.000672488         0.000898746         0.00395256          0.158962            0.745135            0.00258313          0.0437146           
37.075              3023.57             0.0435184           0.000562813         1.16966e-14         0.000672695         0.000899063         0.00395389          0.158962            0.745134            0.00258313          0.0437145           
37.08               3023.61             0.0435183           0.000562811         1.16943e-14         0.000672901         0.00089938          0.00395521          0.158962            0.745132            0.00258313          0.0437144           
37.085              3023.64             0.0435182           0.000562808         1.16919e-14         0.000673107         0.000899698         0.00395653          0.158961            0.745131            0.00258312          0.0437143           
37.09               3023.67             0.0435182           0.000562805         1.16896e-14         0.000673314         0.000900015         0.00395785          0.158961            0.74513             0.00258312          0.0437143           
37.095              3023.71             0.0435181           0.000562802         1.16872e-14         0.00067352          0.000900333         0.00395918          0.158961            0.745128            0.00258311          0.0437142           
37.1                3023.74             0.043518            0.0005628           1.16849e-14         0.000673726         0.00090065          0.0039605           0.15896             0.745127            0.00258311          0.0437141           
37.105              3023.77             0.0435179           0.000562797         1.16825e-14         0.000673933         0.000900967         0.00396182          0.15896             0.745125            0.0025831           0.043714            
37.11               3023.81             0.0435178           0.000562794         1.16802e-14         0.000674139         0.000901285         0.00396315          0.15896             0.745124            0.0025831           0.0437139           
37.115              3023.84             0.0435178           0.000562791         1.16778e-14         0.000674345         0.000901603         0.00396447          0.158959            0.745123            0.00258309          0.0437139           
37.12               3023.87             0.0435177           0.000562789         1.16755e-14         0.000674552         0.00090192          0.0039658           0.158959            0.745121            0.00258309          0.0437138           
37.125              3023.91             0.0435176           0.000562786         1.16732e-14         0.000674758         0.000902238         0.00396712          0.158959            0.74512             0.00258308          0.0437137           
37.13               3023.94             0.0435175           0.000562783         1.16708e-14         0.000674964         0.000902555         0.00396844          0.158959            0.745118            0.00258308          0.0437136           
37.135              3023.97             0.0435174           0.00056278          1.16685e-14         0.000675171         0.000902873         0.00396977          0.158958            0.745117            0.00258307          0.0437135           
37.14               3024.01             0.0435174           0.000562778         1.16661e-14         0.000675377         0.000903191         0.00397109          0.158958            0.745116            0.00258307          0.0437135           
37.145              3024.04             0.0435173           0.000562775         1.16638e-14         0.000675584         0.000903509         0.00397242          0.158958            0.745114            0.00258306          0.0437134           
37.15               3024.07             0.0435172           0.000562772         1.16615e-14         0.00067579          0.000903826         0.00397374          0.158957            0.745113            0.00258306          0.0437133           
37.155              3024.11             0.0435171           0.000562769         1.16591e-14         0.000675996         0.000904144         0.00397507          0.158957            0.745112            0.00258305          0.0437132           
37.16               3024.14             0.043517            0.000562767         1.16568e-14         0.000676203         0.000904462         0.00397639          0.158957            0.74511             0.00258305          0.0437131           
37.165              3024.17             0.043517            0.000562764         1.16544e-14         0.000676409         0.00090478          0.00397771          0.158957            0.745109            0.00258304          0.043713            
37.17               3024.21             0.0435169           0.000562761         1.16521e-14         0.000676616         0.000905098         0.00397904          0.158956            0.745107            0.00258304          0.043713            
37.175              3024.24             0.0435168           0.000562758         1.16498e-14         0.000676822         0.000905416         0.00398036          0.158956            0.745106            0.00258303          0.0437129           
37.18               3024.28             0.0435167           0.000562756         1.16474e-14         0.000677029         0.000905734         0.00398169          0.158956            0.745105            0.00258303          0.0437128           
37.185              3024.31             0.0435166           0.000562753         1.16451e-14         0.000677235         0.000906052         0.00398301          0.158955            0.745103            0.00258302          0.0437127           
37.19               3024.34             0.0435166           0.00056275          1.16428e-14         0.000677442         0.00090637          0.00398434          0.158955            0.745102            0.00258302          0.0437126           
37.195              3024.38             0.0435165           0.000562747         1.16405e-14         0.000677648         0.000906688         0.00398567          0.158955            0.7451              0.00258301          0.0437126           
37.2                3024.41             0.0435164           0.000562745         1.16381e-14         0.000677855         0.000907006         0.00398699          0.158954            0.745099            0.00258301          0.0437125           
37.205              3024.44             0.0435163           0.000562742         1.16358e-14         0.000678062         0.000907324         0.00398832          0.158954            0.745098            0.00258301          0.0437124           
37.21               3024.48             0.0435162           0.000562739         1.16335e-14         0.000678268         0.000907642         0.00398964          0.158954            0.745096            0.002583            0.0437123           
37.215              3024.51             0.0435162           0.000562736         1.16311e-14         0.000678475         0.00090796          0.00399097          0.158954            0.745095            0.002583            0.0437122           
37.22               3024.54             0.0435161           0.000562734         1.16288e-14         0.000678681         0.000908279         0.00399229          0.158953            0.745094            0.00258299          0.0437122           
37.225              3024.58             0.043516            0.000562731         1.16265e-14         0.000678888         0.000908597         0.00399362          0.158953            0.745092            0.00258299          0.0437121           
37.23               3024.61             0.0435159           0.000562728         1.16242e-14         0.000679095         0.000908915         0.00399495          0.158953            0.745091            0.00258298          0.043712            
37.235              3024.64             0.0435158           0.000562725         1.16219e-14         0.000679301         0.000909233         0.00399627          0.158952            0.745089            0.00258298          0.0437119           
37.24               3024.68             0.0435158           0.000562723         1.16195e-14         0.000679508         0.000909552         0.0039976           0.158952            0.745088            0.00258297          0.0437118           
37.245              3024.71             0.0435157           0.00056272          1.16172e-14         0.000679714         0.00090987          0.00399893          0.158952            0.745087            0.00258297          0.0437117           
37.25               3024.74             0.0435156           0.000562717         1.16149e-14         0.000679921         0.000910189         0.00400025          0.158952            0.745085            0.00258296          0.0437117           
37.255              3024.78             0.0435155           0.000562714         1.16126e-14         0.000680128         0.000910507         0.00400158          0.158951            0.745084            0.00258296          0.0437116           
37.26               3024.81             0.0435154           0.000562712         1.16103e-14         0.000680334         0.000910826         0.00400291          0.158951            0.745082            0.00258295          0.0437115           
37.265              3024.84             0.0435154           0.000562709         1.1608e-14          0.000680541         0.000911144         0.00400423          0.158951            0.745081            0.00258295          0.0437114           
37.27               3024.88             0.0435153           0.000562706         1.16056e-14         0.000680748         0.000911463         0.00400556          0.15895             0.74508             0.00258294          0.0437113           
37.275              3024.91             0.0435152           0.000562703         1.16033e-14         0.000680955         0.000911781         0.00400689          0.15895             0.745078            0.00258294          0.0437113           
37.28               3024.94             0.0435151           0.000562701         1.1601e-14          0.000681161         0.0009121           0.00400822          0.15895             0.745077            0.00258293          0.0437112           
37.285              3024.97             0.043515            0.000562698         1.15987e-14         0.000681368         0.000912418         0.00400954          0.158949            0.745075            0.00258293          0.0437111           
37.29               3025.01             0.043515            0.000562695         1.15964e-14         0.000681575         0.000912737         0.00401087          0.158949            0.745074            0.00258292          0.043711            
37.295              3025.04             0.0435149           0.000562692         1.15941e-14         0.000681782         0.000913056         0.0040122           0.158949            0.745073            0.00258292          0.0437109           
37.3                3025.07             0.0435148           0.00056269          1.15918e-14         0.000681988         0.000913375         0.00401353          0.158949            0.745071            0.00258291          0.0437109           
37.305              3025.11             0.0435147           0.000562687         1.15895e-14         0.000682195         0.000913693         0.00401485          0.158948            0.74507             0.00258291          0.0437108           
37.31               3025.14             0.0435146           0.000562684         1.15872e-14         0.000682402         0.000914012         0.00401618          0.158948            0.745069            0.0025829           0.0437107           
37.315              3025.17             0.0435146           0.000562681         1.15849e-14         0.000682609         0.000914331         0.00401751          0.158948            0.745067            0.0025829           0.0437106           
37.32               3025.21             0.0435145           0.000562679         1.15826e-14         0.000682816         0.00091465          0.00401884          0.158947            0.745066            0.00258289          0.0437105           
37.325              3025.24             0.0435144           0.000562676         1.15803e-14         0.000683022         0.000914969         0.00402017          0.158947            0.745064            0.00258289          0.0437104           
37.33               3025.27             0.0435143           0.000562673         1.1578e-14          0.000683229         0.000915288         0.00402149          0.158947            0.745063            0.00258288          0.0437104           
37.335              3025.31             0.0435142           0.00056267          1.15756e-14         0.000683436         0.000915607         0.00402282          0.158946            0.745062            0.00258288          0.0437103           
37.34               3025.34             0.0435142           0.000562668         1.15733e-14         0.000683643         0.000915926         0.00402415          0.158946            0.74506             0.00258288          0.0437102           
37.345              3025.37             0.0435141           0.000562665         1.15711e-14         0.00068385          0.000916245         0.00402548          0.158946            0.745059            0.00258287          0.0437101           
37.35               3025.41             0.043514            0.000562662         1.15688e-14         0.000684057         0.000916564         0.00402681          0.158946            0.745057            0.00258287          0.04371             
37.355              3025.44             0.0435139           0.000562659         1.15665e-14         0.000684264         0.000916883         0.00402814          0.158945            0.745056            0.00258286          0.04371             
37.36               3025.47             0.0435138           0.000562657         1.15642e-14         0.000684471         0.000917202         0.00402947          0.158945            0.745055            0.00258286          0.0437099           
37.365              3025.51             0.0435138           0.000562654         1.15619e-14         0.000684677         0.000917521         0.0040308           0.158945            0.745053            0.00258285          0.0437098           
37.37               3025.54             0.0435137           0.000562651         1.15596e-14         0.000684884         0.00091784          0.00403213          0.158944            0.745052            0.00258285          0.0437097           
37.375              3025.57             0.0435136           0.000562648         1.15573e-14         0.000685091         0.00091816          0.00403346          0.158944            0.74505             0.00258284          0.0437096           
37.38               3025.61             0.0435135           0.000562646         1.1555e-14          0.000685298         0.000918479         0.00403479          0.158944            0.745049            0.00258284          0.0437095           
37.385              3025.64             0.0435134           0.000562643         1.15527e-14         0.000685505         0.000918798         0.00403611          0.158944            0.745048            0.00258283          0.0437095           
37.39               3025.67             0.0435134           0.00056264          1.15504e-14         0.000685712         0.000919117         0.00403744          0.158943            0.745046            0.00258283          0.0437094           
37.395              3025.7              0.0435133           0.000562638         1.15481e-14         0.000685919         0.000919437         0.00403877          0.158943            0.745045            0.00258282          0.0437093           
37.4                3025.74             0.0435132           0.000562635         1.15458e-14         0.000686126         0.000919756         0.0040401           0.158943            0.745044            0.00258282          0.0437092           
37.405              3025.77             0.0435131           0.000562632         1.15435e-14         0.000686333         0.000920076         0.00404143          0.158942            0.745042            0.00258281          0.0437091           
37.41               3025.8              0.043513            0.000562629         1.15413e-14         0.00068654          0.000920395         0.00404276          0.158942            0.745041            0.00258281          0.0437091           
37.415              3025.84             0.043513            0.000562627         1.1539e-14          0.000686747         0.000920714         0.0040441           0.158942            0.745039            0.0025828           0.043709            
37.42               3025.87             0.0435129           0.000562624         1.15367e-14         0.000686954         0.000921034         0.00404543          0.158941            0.745038            0.0025828           0.0437089           
37.425              3025.9              0.0435128           0.000562621         1.15344e-14         0.000687161         0.000921354         0.00404676          0.158941            0.745037            0.00258279          0.0437088           
37.43               3025.94             0.0435127           0.000562618         1.15321e-14         0.000687368         0.000921673         0.00404809          0.158941            0.745035            0.00258279          0.0437087           
37.435              3025.97             0.0435126           0.000562616         1.15298e-14         0.000687576         0.000921993         0.00404942          0.158941            0.745034            0.00258278          0.0437086           
37.44               3026                0.0435126           0.000562613         1.15276e-14         0.000687783         0.000922312         0.00405075          0.15894             0.745032            0.00258278          0.0437086           
37.445              3026.03             0.0435125           0.00056261          1.15253e-14         0.00068799          0.000922632         0.00405208          0.15894             0.745031            0.00258277          0.0437085           
37.45               3026.07             0.0435124           0.000562607         1.1523e-14          0.000688197         0.000922952         0.00405341          0.15894             0.74503             0.00258277          0.0437084           
37.455              3026.1              0.0435123           0.000562605         1.15207e-14         0.000688404         0.000923271         0.00405474          0.158939            0.745028            0.00258276          0.0437083           
37.46               3026.13             0.0435122           0.000562602         1.15185e-14         0.000688611         0.000923591         0.00405607          0.158939            0.745027            0.00258276          0.0437082           
37.465              3026.17             0.0435121           0.000562599         1.15162e-14         0.000688818         0.000923911         0.0040574           0.158939            0.745025            0.00258275          0.0437082           
37.47               3026.2              0.0435121           0.000562596         1.15139e-14         0.000689025         0.000924231         0.00405874          0.158938            0.745024            0.00258275          0.0437081           
37.475              3026.23             0.043512            0.000562594         1.15116e-14         0.000689233         0.000924551         0.00406007          0.158938            0.745023            0.00258275          0.043708            
37.48               3026.27             0.0435119           0.000562591         1.15094e-14         0.00068944          0.000924871         0.0040614           0.158938            0.745021            0.00258274          0.0437079           
37.485              3026.3              0.0435118           0.000562588         1.15071e-14         0.000689647         0.000925191         0.00406273          0.158938            0.74502             0.00258274          0.0437078           
37.49               3026.33             0.0435117           0.000562586         1.15048e-14         0.000689854         0.00092551          0.00406406          0.158937            0.745018            0.00258273          0.0437078           
37.495              3026.36             0.0435117           0.000562583         1.15026e-14         0.000690061         0.00092583          0.00406539          0.158937            0.745017            0.00258273          0.0437077           
37.5                3026.4              0.0435116           0.00056258          1.15003e-14         0.000690269         0.00092615          0.00406673          0.158937            0.745016            0.00258272          0.0437076           
37.505              3026.43             0.0435115           0.000562577         1.1498e-14          0.000690476         0.000926471         0.00406806          0.158936            0.745014            0.00258272          0.0437075           
37.51               3026.46             0.0435114           0.000562575         1.14958e-14         0.000690683         0.000926791         0.00406939          0.158936            0.745013            0.00258271          0.0437074           
37.515              3026.5              0.0435113           0.000562572         1.14935e-14         0.00069089          0.000927111         0.00407072          0.158936            0.745012            0.00258271          0.0437073           
37.52               3026.53             0.0435113           0.000562569         1.14912e-14         0.000691098         0.000927431         0.00407206          0.158935            0.74501             0.0025827           0.0437073           
37.525              3026.56             0.0435112           0.000562566         1.1489e-14          0.000691305         0.000927751         0.00407339          0.158935            0.745009            0.0025827           0.0437072           
37.53               3026.59             0.0435111           0.000562564         1.14867e-14         0.000691512         0.000928071         0.00407472          0.158935            0.745007            0.00258269          0.0437071           
37.535              3026.63             0.043511            0.000562561         1.14844e-14         0.000691719         0.000928392         0.00407606          0.158935            0.745006            0.00258269          0.043707            
37.54               3026.66             0.0435109           0.000562558         1.14822e-14         0.000691927         0.000928712         0.00407739          0.158934            0.745005            0.00258268          0.0437069           
37.545              3026.69             0.0435109           0.000562556         1.14799e-14         0.000692134         0.000929032         0.00407872          0.158934            0.745003            0.00258268          0.0437069           
37.55               3026.73             0.0435108           0.000562553         1.14777e-14         0.000692341         0.000929352         0.00408005          0.158934            0.745002            0.00258267          0.0437068           
37.555              3026.76             0.0435107           0.00056255          1.14754e-14         0.000692549         0.000929673         0.00408139          0.158933            0.745               0.00258267          0.0437067           
37.56               3026.79             0.0435106           0.000562547         1.14732e-14         0.000692756         0.000929993         0.00408272          0.158933            0.744999            0.00258266          0.0437066           
37.565              3026.82             0.0435105           0.000562545         1.14709e-14         0.000692963         0.000930314         0.00408406          0.158933            0.744998            0.00258266          0.0437065           
37.57               3026.86             0.0435105           0.000562542         1.14686e-14         0.000693171         0.000930634         0.00408539          0.158933            0.744996            0.00258265          0.0437064           
37.575              3026.89             0.0435104           0.000562539         1.14664e-14         0.000693378         0.000930955         0.00408672          0.158932            0.744995            0.00258265          0.0437064           
37.58               3026.92             0.0435103           0.000562536         1.14641e-14         0.000693586         0.000931275         0.00408806          0.158932            0.744993            0.00258264          0.0437063           
37.585              3026.96             0.0435102           0.000562534         1.14619e-14         0.000693793         0.000931596         0.00408939          0.158932            0.744992            0.00258264          0.0437062           
37.59               3026.99             0.0435101           0.000562531         1.14596e-14         0.000694001         0.000931916         0.00409072          0.158931            0.744991            0.00258263          0.0437061           
37.595              3027.02             0.0435101           0.000562528         1.14574e-14         0.000694208         0.000932237         0.00409206          0.158931            0.744989            0.00258263          0.043706            
37.6                3027.05             0.04351             0.000562526         1.14551e-14         0.000694415         0.000932558         0.00409339          0.158931            0.744988            0.00258262          0.043706            
37.605              3027.09             0.0435099           0.000562523         1.14529e-14         0.000694623         0.000932878         0.00409473          0.15893             0.744986            0.00258262          0.0437059           
37.61               3027.12             0.0435098           0.00056252          1.14506e-14         0.00069483          0.000933199         0.00409606          0.15893             0.744985            0.00258261          0.0437058           
37.615              3027.15             0.0435097           0.000562517         1.14484e-14         0.000695038         0.00093352          0.0040974           0.15893             0.744984            0.00258261          0.0437057           
37.62               3027.19             0.0435097           0.000562515         1.14462e-14         0.000695245         0.000933841         0.00409873          0.15893             0.744982            0.00258261          0.0437056           
37.625              3027.22             0.0435096           0.000562512         1.14439e-14         0.000695453         0.000934161         0.00410007          0.158929            0.744981            0.0025826           0.0437055           
37.63               3027.25             0.0435095           0.000562509         1.14417e-14         0.00069566          0.000934482         0.0041014           0.158929            0.744979            0.0025826           0.0437055           
37.635              3027.28             0.0435094           0.000562506         1.14394e-14         0.000695868         0.000934803         0.00410274          0.158929            0.744978            0.00258259          0.0437054           
37.64               3027.32             0.0435093           0.000562504         1.14372e-14         0.000696075         0.000935124         0.00410407          0.158928            0.744977            0.00258259          0.0437053           
37.645              3027.35             0.0435092           0.000562501         1.1435e-14          0.000696283         0.000935445         0.00410541          0.158928            0.744975            0.00258258          0.0437052           
37.65               3027.38             0.0435092           0.000562498         1.14327e-14         0.000696491         0.000935766         0.00410674          0.158928            0.744974            0.00258258          0.0437051           
37.655              3027.41             0.0435091           0.000562496         1.14305e-14         0.000696698         0.000936087         0.00410808          0.158927            0.744972            0.00258257          0.0437051           
37.66               3027.45             0.043509            0.000562493         1.14282e-14         0.000696906         0.000936408         0.00410941          0.158927            0.744971            0.00258257          0.043705            
37.665              3027.48             0.0435089           0.00056249          1.1426e-14          0.000697113         0.000936729         0.00411075          0.158927            0.74497             0.00258256          0.0437049           
37.67               3027.51             0.0435088           0.000562487         1.14238e-14         0.000697321         0.00093705          0.00411209          0.158927            0.744968            0.00258256          0.0437048           
37.675              3027.55             0.0435088           0.000562485         1.14215e-14         0.000697529         0.000937371         0.00411342          0.158926            0.744967            0.00258255          0.0437047           
37.68               3027.58             0.0435087           0.000562482         1.14193e-14         0.000697736         0.000937693         0.00411476          0.158926            0.744965            0.00258255          0.0437046           
37.685              3027.61             0.0435086           0.000562479         1.14171e-14         0.000697944         0.000938014         0.00411609          0.158926            0.744964            0.00258254          0.0437046           
37.69               3027.64             0.0435085           0.000562476         1.14148e-14         0.000698151         0.000938335         0.00411743          0.158925            0.744963            0.00258254          0.0437045           
37.695              3027.68             0.0435084           0.000562474         1.14126e-14         0.000698359         0.000938656         0.00411877          0.158925            0.744961            0.00258253          0.0437044           
37.7                3027.71             0.0435084           0.000562471         1.14104e-14         0.000698567         0.000938978         0.0041201           0.158925            0.74496             0.00258253          0.0437043           
37.705              3027.74             0.0435083           0.000562468         1.14082e-14         0.000698774         0.000939299         0.00412144          0.158924            0.744959            0.00258252          0.0437042           
