t [s]               T [K]               y_o                 y_co                y_co2               y_c                 y_c2                y_c3                y_o2                y_n2                y_n                 y_no                
4.66                1999.53             0.0527497           0.00679286          1.02621e-08         3.38021e-10         4.96885e-11         6.5374e-10          0.1573              0.737344            0.00255613          0.0432575           
4.665               2000.2              0.0527515           0.00679059          1.01714e-08         3.42853e-10         5.05062e-11         6.63898e-10         0.1573              0.737344            0.00255613          0.0432575           
4.67                2000.86             0.0527533           0.00678833          1.00815e-08         3.47747e-10         5.13361e-11         6.74198e-10         0.1573              0.737345            0.00255613          0.0432575           
4.675               2001.53             0.0527551           0.00678608          9.99256e-09         3.52703e-10         5.21784e-11         6.84643e-10         0.1573              0.737345            0.00255613          0.0432576           
4.68                2002.2              0.0527569           0.00678384          9.90453e-09         3.57723e-10         5.30332e-11         6.95234e-10         0.1573              0.737345            0.00255613          0.0432576           
4.685               2002.86             0.0527587           0.00678161          9.81741e-09         3.62807e-10         5.39008e-11         7.05972e-10         0.1573              0.737346            0.00255613          0.0432576           
4.69                2003.53             0.0527605           0.00677939          9.73117e-09         3.67955e-10         5.47812e-11         7.16861e-10         0.1573              0.737346            0.00255613          0.0432576           
4.695               2004.2              0.0527623           0.00677718          9.64582e-09         3.73168e-10         5.56747e-11         7.27901e-10         0.157301            0.737346            0.00255613          0.0432576           
4.7                 2004.86             0.0527641           0.00677498          9.56134e-09         3.78448e-10         5.65814e-11         7.39094e-10         0.157301            0.737347            0.00255613          0.0432577           
4.705               2005.52             0.0527659           0.00677279          9.47771e-09         3.83794e-10         5.75016e-11         7.50442e-10         0.157301            0.737347            0.00255614          0.0432577           
4.71                2006.19             0.0527677           0.0067706           9.39494e-09         3.89208e-10         5.84353e-11         7.61948e-10         0.157301            0.737347            0.00255614          0.0432577           
4.715               2006.85             0.0527695           0.00676843          9.31301e-09         3.9469e-10          5.93827e-11         7.73613e-10         0.157301            0.737347            0.00255614          0.0432577           
4.72                2007.51             0.0527713           0.00676626          9.23191e-09         4.00241e-10         6.03441e-11         7.85439e-10         0.157301            0.737348            0.00255614          0.0432577           
4.725               2008.18             0.052773            0.00676411          9.15163e-09         4.05861e-10         6.13196e-11         7.97428e-10         0.157301            0.737348            0.00255614          0.0432578           
4.73                2008.84             0.0527748           0.00676196          9.07216e-09         4.11553e-10         6.23095e-11         8.09582e-10         0.157301            0.737348            0.00255614          0.0432578           
4.735               2009.5              0.0527766           0.00675982          8.9935e-09          4.17315e-10         6.33138e-11         8.21903e-10         0.157301            0.737349            0.00255614          0.0432578           
4.74                2010.16             0.0527784           0.00675769          8.91563e-09         4.2315e-10          6.43328e-11         8.34393e-10         0.157301            0.737349            0.00255614          0.0432578           
4.745               2010.82             0.0527801           0.00675557          8.83854e-09         4.29057e-10         6.53667e-11         8.47055e-10         0.157301            0.737349            0.00255614          0.0432578           
4.75                2011.48             0.0527819           0.00675345          8.76223e-09         4.35039e-10         6.64156e-11         8.59889e-10         0.157301            0.737349            0.00255614          0.0432578           
4.755               2012.14             0.0527837           0.00675135          8.68669e-09         4.41094e-10         6.74798e-11         8.72899e-10         0.157301            0.73735             0.00255615          0.0432578           
4.76                2012.8              0.0527854           0.00674925          8.61191e-09         4.47225e-10         6.85595e-11         8.86086e-10         0.157301            0.73735             0.00255615          0.0432579           
4.765               2013.45             0.0527872           0.00674716          8.53787e-09         4.53432e-10         6.96548e-11         8.99453e-10         0.157301            0.73735             0.00255615          0.0432579           
4.77                2014.11             0.0527889           0.00674508          8.46458e-09         4.59716e-10         7.0766e-11          9.13001e-10         0.157301            0.73735             0.00255615          0.0432579           
4.775               2014.77             0.0527907           0.00674301          8.39202e-09         4.66078e-10         7.18933e-11         9.26734e-10         0.157301            0.737351            0.00255615          0.0432579           
4.78                2015.42             0.0527924           0.00674095          8.32018e-09         4.72518e-10         7.30368e-11         9.40652e-10         0.157302            0.737351            0.00255615          0.0432579           
4.785               2016.08             0.0527942           0.00673889          8.24906e-09         4.79038e-10         7.41969e-11         9.54759e-10         0.157302            0.737351            0.00255615          0.0432579           
4.79                2016.73             0.0527959           0.00673684          8.17865e-09         4.85637e-10         7.53736e-11         9.69056e-10         0.157302            0.737351            0.00255615          0.043258            
4.795               2017.39             0.0527977           0.00673481          8.10894e-09         4.92319e-10         7.65672e-11         9.83546e-10         0.157302            0.737352            0.00255615          0.043258            
4.8                 2018.04             0.0527994           0.00673277          8.03992e-09         4.99082e-10         7.7778e-11          9.98231e-10         0.157302            0.737352            0.00255615          0.043258            
4.805               2018.7              0.0528012           0.00673075          7.97159e-09         5.05927e-10         7.90061e-11         1.01311e-09         0.157302            0.737352            0.00255615          0.043258            
4.81                2019.35             0.0528029           0.00672874          7.90393e-09         5.12857e-10         8.02518e-11         1.0282e-09          0.157302            0.737352            0.00255615          0.043258            
4.815               2020                0.0528046           0.00672673          7.83695e-09         5.19871e-10         8.15152e-11         1.04348e-09         0.157302            0.737353            0.00255616          0.043258            
4.82                2020.65             0.0528064           0.00672473          7.77062e-09         5.26971e-10         8.27967e-11         1.05897e-09         0.157302            0.737353            0.00255616          0.043258            
4.825               2021.31             0.0528081           0.00672274          7.70495e-09         5.34158e-10         8.40964e-11         1.07467e-09         0.157302            0.737353            0.00255616          0.043258            
4.83                2021.96             0.0528098           0.00672075          7.63993e-09         5.41431e-10         8.54147e-11         1.09057e-09         0.157302            0.737353            0.00255616          0.0432581           
4.835               2022.61             0.0528115           0.00671877          7.57555e-09         5.48793e-10         8.67516e-11         1.10669e-09         0.157302            0.737353            0.00255616          0.0432581           
4.84                2023.26             0.0528133           0.0067168           7.5118e-09          5.56245e-10         8.81074e-11         1.12302e-09         0.157302            0.737354            0.00255616          0.0432581           
4.845               2023.91             0.052815            0.00671484          7.44867e-09         5.63786e-10         8.94825e-11         1.13957e-09         0.157302            0.737354            0.00255616          0.0432581           
4.85                2024.56             0.0528167           0.00671289          7.38617e-09         5.71419e-10         9.0877e-11          1.15634e-09         0.157302            0.737354            0.00255616          0.0432581           
4.855               2025.2              0.0528184           0.00671094          7.32428e-09         5.79143e-10         9.22911e-11         1.17333e-09         0.157302            0.737354            0.00255616          0.0432581           
4.86                2025.85             0.0528201           0.006709            7.26299e-09         5.86961e-10         9.37252e-11         1.19054e-09         0.157302            0.737354            0.00255616          0.0432581           
4.865               2026.5              0.0528218           0.00670707          7.2023e-09          5.94873e-10         9.51794e-11         1.20799e-09         0.157302            0.737355            0.00255616          0.0432581           
4.87                2027.15             0.0528235           0.00670514          7.14221e-09         6.0288e-10          9.66541e-11         1.22566e-09         0.157302            0.737355            0.00255616          0.0432581           
4.875               2027.79             0.0528252           0.00670322          7.0827e-09          6.10982e-10         9.81494e-11         1.24356e-09         0.157302            0.737355            0.00255616          0.0432582           
4.88                2028.44             0.0528269           0.00670131          7.02377e-09         6.19182e-10         9.96656e-11         1.2617e-09          0.157302            0.737355            0.00255616          0.0432582           
4.885               2029.08             0.0528286           0.00669941          6.96541e-09         6.2748e-10          1.01203e-10         1.28008e-09         0.157302            0.737355            0.00255616          0.0432582           
4.89                2029.73             0.0528303           0.00669751          6.90762e-09         6.35876e-10         1.02762e-10         1.2987e-09          0.157302            0.737355            0.00255617          0.0432582           
4.895               2030.37             0.052832            0.00669562          6.85038e-09         6.44373e-10         1.04343e-10         1.31756e-09         0.157303            0.737355            0.00255617          0.0432582           
4.9                 2031.02             0.0528337           0.00669374          6.79371e-09         6.52971e-10         1.05945e-10         1.33666e-09         0.157303            0.737356            0.00255617          0.0432582           
4.905               2031.66             0.0528354           0.00669186          6.73758e-09         6.61671e-10         1.0757e-10          1.35602e-09         0.157303            0.737356            0.00255617          0.0432582           
4.91                2032.3              0.0528371           0.00668999          6.68199e-09         6.70474e-10         1.09218e-10         1.37563e-09         0.157303            0.737356            0.00255617          0.0432582           
4.915               2032.94             0.0528388           0.00668813          6.62694e-09         6.79382e-10         1.10888e-10         1.39549e-09         0.157303            0.737356            0.00255617          0.0432582           
4.92                2033.59             0.0528404           0.00668628          6.57242e-09         6.88395e-10         1.12581e-10         1.41561e-09         0.157303            0.737356            0.00255617          0.0432582           
4.925               2034.23             0.0528421           0.00668443          6.51842e-09         6.97514e-10         1.14298e-10         1.436e-09           0.157303            0.737356            0.00255617          0.0432582           
4.93                2034.87             0.0528438           0.00668258          6.46494e-09         7.0674e-10          1.16038e-10         1.45664e-09         0.157303            0.737356            0.00255617          0.0432582           
4.935               2035.51             0.0528455           0.00668075          6.41198e-09         7.16076e-10         1.17802e-10         1.47755e-09         0.157303            0.737357            0.00255617          0.0432583           
4.94                2036.15             0.0528471           0.00667892          6.35952e-09         7.2552e-10          1.19591e-10         1.49874e-09         0.157303            0.737357            0.00255617          0.0432583           
4.945               2036.79             0.0528488           0.0066771           6.30757e-09         7.35076e-10         1.21404e-10         1.52019e-09         0.157303            0.737357            0.00255617          0.0432583           
4.95                2037.43             0.0528505           0.00667528          6.25611e-09         7.44744e-10         1.23242e-10         1.54192e-09         0.157303            0.737357            0.00255617          0.0432583           
4.955               2038.06             0.0528521           0.00667347          6.20514e-09         7.54525e-10         1.25105e-10         1.56393e-09         0.157303            0.737357            0.00255617          0.0432583           
4.96                2038.7              0.0528538           0.00667167          6.15466e-09         7.64419e-10         1.26994e-10         1.58622e-09         0.157303            0.737357            0.00255617          0.0432583           
4.965               2039.34             0.0528555           0.00666987          6.10466e-09         7.7443e-10          1.28908e-10         1.6088e-09          0.157303            0.737357            0.00255617          0.0432583           
4.97                2039.97             0.0528571           0.00666808          6.05514e-09         7.84557e-10         1.30848e-10         1.63166e-09         0.157303            0.737357            0.00255617          0.0432583           
4.975               2040.61             0.0528588           0.0066663           6.00608e-09         7.94801e-10         1.32815e-10         1.65482e-09         0.157303            0.737358            0.00255617          0.0432583           
4.98                2041.25             0.0528604           0.00666452          5.95749e-09         8.05165e-10         1.34808e-10         1.67827e-09         0.157303            0.737358            0.00255617          0.0432583           
4.985               2041.88             0.0528621           0.00666275          5.90936e-09         8.15648e-10         1.36829e-10         1.70202e-09         0.157303            0.737358            0.00255617          0.0432583           
4.99                2042.52             0.0528637           0.00666098          5.86169e-09         8.26253e-10         1.38877e-10         1.72607e-09         0.157303            0.737358            0.00255617          0.0432583           
4.995               2043.15             0.0528654           0.00665922          5.81447e-09         8.3698e-10          1.40952e-10         1.75043e-09         0.157303            0.737358            0.00255617          0.0432583           
5                   2043.78             0.052867            0.00665747          5.76769e-09         8.47831e-10         1.43056e-10         1.77509e-09         0.157303            0.737358            0.00255617          0.0432583           
5.005               2044.42             0.0528687           0.00665572          5.72136e-09         8.58807e-10         1.45187e-10         1.80007e-09         0.157303            0.737358            0.00255617          0.0432583           
5.01                2045.05             0.0528703           0.00665398          5.67546e-09         8.6991e-10          1.47348e-10         1.82536e-09         0.157303            0.737358            0.00255617          0.0432583           
5.015               2045.68             0.052872            0.00665224          5.62999e-09         8.81139e-10         1.49537e-10         1.85097e-09         0.157303            0.737358            0.00255618          0.0432583           
5.02                2046.31             0.0528736           0.00665051          5.58495e-09         8.92498e-10         1.51756e-10         1.87691e-09         0.157303            0.737358            0.00255618          0.0432584           
5.025               2046.94             0.0528752           0.00664879          5.54033e-09         9.03986e-10         1.54005e-10         1.90317e-09         0.157303            0.737358            0.00255618          0.0432584           
5.03                2047.57             0.0528769           0.00664707          5.49613e-09         9.15606e-10         1.56283e-10         1.92975e-09         0.157303            0.737358            0.00255618          0.0432584           
5.035               2048.2              0.0528785           0.00664536          5.45234e-09         9.27359e-10         1.58592e-10         1.95667e-09         0.157303            0.737358            0.00255618          0.0432584           
5.04                2048.83             0.0528801           0.00664365          5.40896e-09         9.39245e-10         1.60932e-10         1.98393e-09         0.157303            0.737359            0.00255618          0.0432584           
5.045               2049.46             0.0528817           0.00664195          5.36599e-09         9.51266e-10         1.63303e-10         2.01153e-09         0.157303            0.737359            0.00255618          0.0432584           
5.05                2050.09             0.0528834           0.00664026          5.32342e-09         9.63424e-10         1.65706e-10         2.03947e-09         0.157303            0.737359            0.00255618          0.0432584           
5.055               2050.72             0.052885            0.00663857          5.28124e-09         9.7572e-10          1.6814e-10          2.06776e-09         0.157303            0.737359            0.00255618          0.0432584           
5.06                2051.35             0.0528866           0.00663688          5.23946e-09         9.88155e-10         1.70607e-10         2.09641e-09         0.157303            0.737359            0.00255618          0.0432584           
5.065               2051.97             0.0528882           0.00663521          5.19806e-09         1.00073e-09         1.73106e-10         2.1254e-09          0.157303            0.737359            0.00255618          0.0432584           
5.07                2052.6              0.0528898           0.00663353          5.15705e-09         1.01345e-09         1.75638e-10         2.15476e-09         0.157303            0.737359            0.00255618          0.0432584           
5.075               2053.23             0.0528914           0.00663187          5.11642e-09         1.02631e-09         1.78204e-10         2.18448e-09         0.157303            0.737359            0.00255618          0.0432584           
5.08                2053.85             0.0528931           0.00663021          5.07616e-09         1.03932e-09         1.80803e-10         2.21457e-09         0.157303            0.737359            0.00255618          0.0432584           
5.085               2054.48             0.0528947           0.00662855          5.03628e-09         1.05247e-09         1.83437e-10         2.24502e-09         0.157303            0.737359            0.00255618          0.0432584           
5.09                2055.1              0.0528963           0.0066269           4.99676e-09         1.06577e-09         1.86105e-10         2.27586e-09         0.157303            0.737359            0.00255618          0.0432584           
5.095               2055.72             0.0528979           0.00662526          4.95761e-09         1.07922e-09         1.88808e-10         2.30707e-09         0.157303            0.737359            0.00255618          0.0432584           
5.1                 2056.35             0.0528995           0.00662362          4.91882e-09         1.09282e-09         1.91547e-10         2.33867e-09         0.157303            0.737359            0.00255618          0.0432584           
5.105               2056.97             0.0529011           0.00662198          4.88038e-09         1.10657e-09         1.94321e-10         2.37065e-09         0.157303            0.737359            0.00255618          0.0432584           
5.11                2057.59             0.0529027           0.00662035          4.8423e-09          1.12047e-09         1.97132e-10         2.40302e-09         0.157303            0.737359            0.00255618          0.0432584           
5.115               2058.22             0.0529043           0.00661873          4.80456e-09         1.13453e-09         1.99979e-10         2.4358e-09          0.157303            0.737359            0.00255618          0.0432584           
5.12                2058.84             0.0529059           0.00661711          4.76718e-09         1.14875e-09         2.02863e-10         2.46897e-09         0.157303            0.737359            0.00255618          0.0432584           
5.125               2059.46             0.0529075           0.0066155           4.73013e-09         1.16312e-09         2.05785e-10         2.50254e-09         0.157303            0.737359            0.00255618          0.0432584           
5.13                2060.08             0.052909            0.00661389          4.69342e-09         1.17765e-09         2.08744e-10         2.53652e-09         0.157303            0.737359            0.00255618          0.0432584           
5.135               2060.7              0.0529106           0.00661229          4.65705e-09         1.19234e-09         2.11742e-10         2.57092e-09         0.157303            0.737359            0.00255618          0.0432584           
5.14                2061.32             0.0529122           0.00661069          4.62101e-09         1.2072e-09          2.14779e-10         2.60573e-09         0.157303            0.737359            0.00255618          0.0432584           
5.145               2061.94             0.0529138           0.0066091           4.5853e-09          1.22222e-09         2.17855e-10         2.64097e-09         0.157303            0.737359            0.00255618          0.0432584           
5.15                2062.56             0.0529154           0.00660751          4.54991e-09         1.23741e-09         2.2097e-10          2.67663e-09         0.157303            0.737359            0.00255618          0.0432584           
5.155               2063.17             0.052917            0.00660593          4.51484e-09         1.25276e-09         2.24126e-10         2.71272e-09         0.157303            0.737359            0.00255618          0.0432584           
5.16                2063.79             0.0529185           0.00660435          4.4801e-09          1.26828e-09         2.27322e-10         2.74925e-09         0.157303            0.737359            0.00255618          0.0432584           
5.165               2064.41             0.0529201           0.00660278          4.44566e-09         1.28397e-09         2.3056e-10          2.78622e-09         0.157303            0.737359            0.00255618          0.0432584           
5.17                2065.03             0.0529217           0.00660121          4.41154e-09         1.29983e-09         2.33838e-10         2.82363e-09         0.157303            0.737359            0.00255618          0.0432584           
5.175               2065.64             0.0529233           0.00659964          4.37773e-09         1.31587e-09         2.37159e-10         2.86149e-09         0.157303            0.737359            0.00255618          0.0432584           
5.18                2066.26             0.0529248           0.00659809          4.34422e-09         1.33208e-09         2.40522e-10         2.89981e-09         0.157303            0.737359            0.00255618          0.0432584           
5.185               2066.87             0.0529264           0.00659653          4.31101e-09         1.34847e-09         2.43928e-10         2.93858e-09         0.157303            0.737359            0.00255618          0.0432584           
5.19                2067.49             0.052928            0.00659499          4.2781e-09          1.36504e-09         2.47378e-10         2.97782e-09         0.157303            0.737359            0.00255618          0.0432584           
5.195               2068.1              0.0529295           0.00659344          4.24549e-09         1.38178e-09         2.50871e-10         3.01752e-09         0.157303            0.737359            0.00255618          0.0432584           
5.2                 2068.72             0.0529311           0.0065919           4.21317e-09         1.39871e-09         2.54409e-10         3.0577e-09          0.157303            0.737359            0.00255618          0.0432584           
5.205               2069.33             0.0529327           0.00659037          4.18114e-09         1.41582e-09         2.57991e-10         3.09836e-09         0.157303            0.737359            0.00255618          0.0432584           
5.21                2069.94             0.0529342           0.00658884          4.1494e-09          1.43312e-09         2.61619e-10         3.1395e-09          0.157303            0.737359            0.00255618          0.0432584           
5.215               2070.55             0.0529358           0.00658732          4.11794e-09         1.4506e-09          2.65293e-10         3.18113e-09         0.157303            0.737359            0.00255618          0.0432584           
5.22                2071.16             0.0529373           0.0065858           4.08676e-09         1.46828e-09         2.69013e-10         3.22325e-09         0.157303            0.737359            0.00255618          0.0432584           
5.225               2071.78             0.0529389           0.00658428          4.05586e-09         1.48614e-09         2.7278e-10          3.26586e-09         0.157303            0.737359            0.00255618          0.0432584           
5.23                2072.39             0.0529404           0.00658277          4.02524e-09         1.50419e-09         2.76595e-10         3.30899e-09         0.157303            0.737359            0.00255618          0.0432584           
5.235               2073                0.052942            0.00658126          3.99488e-09         1.52244e-09         2.80457e-10         3.35262e-09         0.157303            0.737359            0.00255618          0.0432584           
5.24                2073.61             0.0529435           0.00657976          3.9648e-09          1.54089e-09         2.84368e-10         3.39676e-09         0.157303            0.737359            0.00255618          0.0432584           
5.245               2074.22             0.0529451           0.00657826          3.93499e-09         1.55953e-09         2.88328e-10         3.44142e-09         0.157303            0.737359            0.00255618          0.0432584           
5.25                2074.83             0.0529466           0.00657677          3.90544e-09         1.57837e-09         2.92338e-10         3.48661e-09         0.157303            0.737359            0.00255618          0.0432584           
5.255               2075.43             0.0529482           0.00657528          3.87615e-09         1.59741e-09         2.96397e-10         3.53233e-09         0.157303            0.737359            0.00255618          0.0432584           
5.26                2076.04             0.0529497           0.0065738           3.84712e-09         1.61666e-09         3.00508e-10         3.57858e-09         0.157303            0.737359            0.00255618          0.0432584           
5.265               2076.65             0.0529512           0.00657232          3.81835e-09         1.63611e-09         3.04669e-10         3.62537e-09         0.157303            0.737359            0.00255618          0.0432584           
5.27                2077.26             0.0529528           0.00657085          3.78983e-09         1.65577e-09         3.08882e-10         3.67271e-09         0.157303            0.737359            0.00255618          0.0432584           
5.275               2077.86             0.0529543           0.00656938          3.76156e-09         1.67563e-09         3.13148e-10         3.7206e-09          0.157303            0.737359            0.00255618          0.0432584           
5.28                2078.47             0.0529558           0.00656791          3.73354e-09         1.69571e-09         3.17467e-10         3.76905e-09         0.157303            0.737359            0.00255618          0.0432584           
5.285               2079.07             0.0529574           0.00656645          3.70577e-09         1.71599e-09         3.21839e-10         3.81806e-09         0.157303            0.737358            0.00255618          0.0432584           
5.29                2079.68             0.0529589           0.00656499          3.67824e-09         1.7365e-09          3.26265e-10         3.86763e-09         0.157303            0.737358            0.00255618          0.0432584           
5.295               2080.28             0.0529604           0.00656354          3.65095e-09         1.75722e-09         3.30745e-10         3.91779e-09         0.157303            0.737358            0.00255618          0.0432584           
5.3                 2080.89             0.0529619           0.00656209          3.62391e-09         1.77815e-09         3.35281e-10         3.96852e-09         0.157303            0.737358            0.00255618          0.0432584           
5.305               2081.49             0.0529635           0.00656065          3.5971e-09          1.79931e-09         3.39873e-10         4.01984e-09         0.157303            0.737358            0.00255618          0.0432584           
5.31                2082.09             0.052965            0.0065592           3.57052e-09         1.82069e-09         3.44521e-10         4.07175e-09         0.157303            0.737358            0.00255618          0.0432583           
5.315               2082.7              0.0529665           0.00655777          3.54417e-09         1.84229e-09         3.49226e-10         4.12425e-09         0.157303            0.737358            0.00255617          0.0432583           
5.32                2083.3              0.052968            0.00655634          3.51806e-09         1.86412e-09         3.53989e-10         4.17736e-09         0.157303            0.737358            0.00255617          0.0432583           
5.325               2083.9              0.0529695           0.00655491          3.49217e-09         1.88618e-09         3.58811e-10         4.23109e-09         0.157303            0.737358            0.00255617          0.0432583           
5.33                2084.5              0.0529711           0.00655349          3.46651e-09         1.90847e-09         3.63691e-10         4.28542e-09         0.157303            0.737358            0.00255617          0.0432583           
5.335               2085.1              0.0529726           0.00655207          3.44107e-09         1.93099e-09         3.6863e-10          4.34038e-09         0.157303            0.737358            0.00255617          0.0432583           
5.34                2085.7              0.0529741           0.00655065          3.41585e-09         1.95374e-09         3.7363e-10          4.39597e-09         0.157303            0.737358            0.00255617          0.0432583           
5.345               2086.3              0.0529756           0.00654924          3.39085e-09         1.97673e-09         3.78691e-10         4.45219e-09         0.157303            0.737358            0.00255617          0.0432583           
5.35                2086.9              0.0529771           0.00654783          3.36607e-09         1.99996e-09         3.83813e-10         4.50905e-09         0.157303            0.737358            0.00255617          0.0432583           
5.355               2087.5              0.0529786           0.00654643          3.3415e-09          2.02343e-09         3.88998e-10         4.56656e-09         0.157303            0.737358            0.00255617          0.0432583           
5.36                2088.1              0.0529801           0.00654503          3.31714e-09         2.04714e-09         3.94245e-10         4.62472e-09         0.157303            0.737357            0.00255617          0.0432583           
5.365               2088.7              0.0529816           0.00654363          3.29299e-09         2.0711e-09          3.99555e-10         4.68354e-09         0.157303            0.737357            0.00255617          0.0432583           
5.37                2089.29             0.0529831           0.00654224          3.26905e-09         2.09531e-09         4.0493e-10          4.74303e-09         0.157303            0.737357            0.00255617          0.0432583           
5.375               2089.89             0.0529846           0.00654085          3.24532e-09         2.11976e-09         4.1037e-10          4.80319e-09         0.157303            0.737357            0.00255617          0.0432583           
5.38                2090.49             0.0529861           0.00653947          3.22179e-09         2.14447e-09         4.15875e-10         4.86403e-09         0.157303            0.737357            0.00255617          0.0432583           
5.385               2091.08             0.0529876           0.00653809          3.19846e-09         2.16942e-09         4.21446e-10         4.92555e-09         0.157303            0.737357            0.00255617          0.0432583           
5.39                2091.68             0.0529891           0.00653671          3.17533e-09         2.19464e-09         4.27084e-10         4.98777e-09         0.157303            0.737357            0.00255617          0.0432583           
5.395               2092.27             0.0529906           0.00653534          3.1524e-09          2.22011e-09         4.3279e-10          5.05069e-09         0.157303            0.737357            0.00255617          0.0432583           
5.4                 2092.87             0.0529921           0.00653397          3.12967e-09         2.24585e-09         4.38564e-10         5.11431e-09         0.157303            0.737357            0.00255617          0.0432583           
5.405               2093.46             0.0529936           0.00653261          3.10713e-09         2.27184e-09         4.44407e-10         5.17865e-09         0.157303            0.737357            0.00255617          0.0432583           
5.41                2094.05             0.052995            0.00653125          3.08478e-09         2.2981e-09          4.5032e-10          5.24371e-09         0.157303            0.737357            0.00255617          0.0432583           
5.415               2094.65             0.0529965           0.00652989          3.06263e-09         2.32463e-09         4.56303e-10         5.30949e-09         0.157303            0.737356            0.00255617          0.0432582           
5.42                2095.24             0.052998            0.00652854          3.04066e-09         2.35143e-09         4.62357e-10         5.37601e-09         0.157303            0.737356            0.00255617          0.0432582           
5.425               2095.83             0.0529995           0.00652719          3.01888e-09         2.3785e-09          4.68484e-10         5.44327e-09         0.157303            0.737356            0.00255617          0.0432582           
5.43                2096.42             0.053001            0.00652584          2.99728e-09         2.40584e-09         4.74683e-10         5.51128e-09         0.157303            0.737356            0.00255617          0.0432582           
5.435               2097.02             0.0530024           0.0065245           2.97587e-09         2.43346e-09         4.80955e-10         5.58004e-09         0.157303            0.737356            0.00255617          0.0432582           
5.44                2097.61             0.0530039           0.00652316          2.95463e-09         2.46136e-09         4.87302e-10         5.64957e-09         0.157303            0.737356            0.00255617          0.0432582           
5.445               2098.2              0.0530054           0.00652183          2.93358e-09         2.48954e-09         4.93724e-10         5.71987e-09         0.157303            0.737356            0.00255617          0.0432582           
5.45                2098.79             0.0530069           0.0065205           2.91271e-09         2.51801e-09         5.00221e-10         5.79094e-09         0.157303            0.737356            0.00255617          0.0432582           
5.455               2099.38             0.0530083           0.00651917          2.89201e-09         2.54676e-09         5.06795e-10         5.8628e-09          0.157303            0.737356            0.00255617          0.0432582           
5.46                2099.97             0.0530098           0.00651785          2.87148e-09         2.5758e-09          5.13447e-10         5.93546e-09         0.157303            0.737355            0.00255617          0.0432582           
5.465               2100.55             0.0530113           0.00651653          2.85113e-09         2.60513e-09         5.20176e-10         6.00891e-09         0.157302            0.737355            0.00255617          0.0432582           
5.47                2101.14             0.0530127           0.00651521          2.83095e-09         2.63475e-09         5.26985e-10         6.08317e-09         0.157302            0.737355            0.00255616          0.0432582           
5.475               2101.73             0.0530142           0.0065139           2.81094e-09         2.66467e-09         5.33873e-10         6.15825e-09         0.157302            0.737355            0.00255616          0.0432582           
5.48                2102.32             0.0530157           0.00651259          2.7911e-09          2.69489e-09         5.40841e-10         6.23415e-09         0.157302            0.737355            0.00255616          0.0432582           
5.485               2102.9              0.0530171           0.00651128          2.77142e-09         2.72541e-09         5.47891e-10         6.31088e-09         0.157302            0.737355            0.00255616          0.0432582           
5.49                2103.49             0.0530186           0.00650998          2.75191e-09         2.75623e-09         5.55024e-10         6.38845e-09         0.157302            0.737355            0.00255616          0.0432581           
5.495               2104.07             0.05302             0.00650868          2.73256e-09         2.78736e-09         5.62239e-10         6.46686e-09         0.157302            0.737355            0.00255616          0.0432581           
5.5                 2104.66             0.0530215           0.00650738          2.71337e-09         2.8188e-09          5.69538e-10         6.54613e-09         0.157302            0.737355            0.00255616          0.0432581           
5.505               2105.24             0.053023            0.00650609          2.69435e-09         2.85055e-09         5.76922e-10         6.62627e-09         0.157302            0.737354            0.00255616          0.0432581           
5.51                2105.83             0.0530244           0.0065048           2.67548e-09         2.88262e-09         5.84391e-10         6.70727e-09         0.157302            0.737354            0.00255616          0.0432581           
5.515               2106.41             0.0530259           0.00650352          2.65677e-09         2.915e-09           5.91947e-10         6.78916e-09         0.157302            0.737354            0.00255616          0.0432581           
5.52                2107                0.0530273           0.00650223          2.63821e-09         2.9477e-09          5.99591e-10         6.87193e-09         0.157302            0.737354            0.00255616          0.0432581           
5.525               2107.58             0.0530288           0.00650096          2.61981e-09         2.98072e-09         6.07322e-10         6.9556e-09          0.157302            0.737354            0.00255616          0.0432581           
5.53                2108.16             0.0530302           0.00649968          2.60156e-09         3.01407e-09         6.15143e-10         7.04017e-09         0.157302            0.737354            0.00255616          0.0432581           
5.535               2108.74             0.0530317           0.00649841          2.58346e-09         3.04775e-09         6.23053e-10         7.12565e-09         0.157302            0.737354            0.00255616          0.0432581           
5.54                2109.32             0.0530331           0.00649714          2.56551e-09         3.08175e-09         6.31055e-10         7.21206e-09         0.157302            0.737353            0.00255616          0.0432581           
5.545               2109.91             0.0530345           0.00649587          2.54771e-09         3.11609e-09         6.39148e-10         7.2994e-09          0.157302            0.737353            0.00255616          0.0432581           
5.55                2110.49             0.053036            0.00649461          2.53006e-09         3.15077e-09         6.47334e-10         7.38767e-09         0.157302            0.737353            0.00255616          0.0432581           
5.555               2111.07             0.0530374           0.00649335          2.51255e-09         3.18578e-09         6.55614e-10         7.47689e-09         0.157302            0.737353            0.00255616          0.043258            
5.56                2111.65             0.0530389           0.0064921           2.49518e-09         3.22113e-09         6.63988e-10         7.56707e-09         0.157302            0.737353            0.00255616          0.043258            
5.565               2112.23             0.0530403           0.00649085          2.47796e-09         3.25683e-09         6.72458e-10         7.65821e-09         0.157302            0.737353            0.00255616          0.043258            
5.57                2112.8              0.0530417           0.0064896           2.46088e-09         3.29288e-09         6.81024e-10         7.75032e-09         0.157302            0.737353            0.00255616          0.043258            
