t [s]               T [K]               y_o                 y_co                y_co2               y_c                 y_c2                y_c3                y_o2                y_n2                y_n                 y_no                
39.33               3038.03             0.0431588           5.62119e-05         1.07389e-16         0.000767983         0.00104704          0.00456778          0.158963            0.745141            0.00258315          0.0437149           
39.335              3038.06             0.0431588           5.62116e-05         1.07369e-16         0.000768195         0.00104738          0.00456915          0.158963            0.745139            0.00258315          0.0437148           
39.34               3038.09             0.0431587           5.62114e-05         1.0735e-16          0.000768406         0.00104771          0.00457052          0.158963            0.745138            0.00258314          0.0437148           
39.345              3038.12             0.0431586           5.62111e-05         1.0733e-16          0.000768618         0.00104804          0.0045719           0.158962            0.745136            0.00258314          0.0437147           
39.35               3038.15             0.0431585           5.62108e-05         1.07311e-16         0.000768829         0.00104837          0.00457327          0.158962            0.745135            0.00258313          0.0437146           
39.355              3038.18             0.0431584           5.62106e-05         1.07292e-16         0.000769041         0.00104871          0.00457464          0.158962            0.745134            0.00258313          0.0437145           
39.36               3038.21             0.0431583           5.62103e-05         1.07272e-16         0.000769253         0.00104904          0.00457602          0.158962            0.745132            0.00258312          0.0437144           
39.365              3038.24             0.0431583           5.621e-05           1.07253e-16         0.000769464         0.00104937          0.00457739          0.158961            0.745131            0.00258312          0.0437143           
39.37               3038.27             0.0431582           5.62098e-05         1.07233e-16         0.000769676         0.0010497           0.00457877          0.158961            0.745129            0.00258311          0.0437142           
39.375              3038.3              0.0431581           5.62095e-05         1.07214e-16         0.000769888         0.00105003          0.00458014          0.158961            0.745128            0.00258311          0.0437142           
39.38               3038.33             0.043158            5.62092e-05         1.07194e-16         0.000770099         0.00105037          0.00458152          0.15896             0.745126            0.0025831           0.0437141           
39.385              3038.36             0.0431579           5.6209e-05          1.07175e-16         0.000770311         0.0010507           0.00458289          0.15896             0.745125            0.0025831           0.043714            
39.39               3038.4              0.0431578           5.62087e-05         1.07156e-16         0.000770523         0.00105103          0.00458426          0.15896             0.745123            0.00258309          0.0437139           
39.395              3038.43             0.0431578           5.62085e-05         1.07136e-16         0.000770734         0.00105136          0.00458564          0.158959            0.745122            0.00258309          0.0437138           
39.4                3038.46             0.0431577           5.62082e-05         1.07117e-16         0.000770946         0.0010517           0.00458701          0.158959            0.745121            0.00258308          0.0437137           
39.405              3038.49             0.0431576           5.62079e-05         1.07097e-16         0.000771158         0.00105203          0.00458839          0.158959            0.745119            0.00258308          0.0437137           
39.41               3038.52             0.0431575           5.62077e-05         1.07078e-16         0.00077137          0.00105236          0.00458976          0.158958            0.745118            0.00258307          0.0437136           
39.415              3038.55             0.0431574           5.62074e-05         1.07059e-16         0.000771581         0.00105269          0.00459114          0.158958            0.745116            0.00258307          0.0437135           
39.42               3038.58             0.0431573           5.62071e-05         1.07039e-16         0.000771793         0.00105303          0.00459251          0.158958            0.745115            0.00258306          0.0437134           
39.425              3038.61             0.0431573           5.62069e-05         1.0702e-16          0.000772005         0.00105336          0.00459389          0.158958            0.745113            0.00258306          0.0437133           
39.43               3038.64             0.0431572           5.62066e-05         1.07001e-16         0.000772217         0.00105369          0.00459527          0.158957            0.745112            0.00258305          0.0437132           
39.435              3038.67             0.0431571           5.62064e-05         1.06981e-16         0.000772428         0.00105402          0.00459664          0.158957            0.74511             0.00258305          0.0437131           
39.44               3038.7              0.043157            5.62061e-05         1.06962e-16         0.00077264          0.00105436          0.00459802          0.158957            0.745109            0.00258304          0.0437131           
39.445              3038.73             0.0431569           5.62058e-05         1.06943e-16         0.000772852         0.00105469          0.00459939          0.158956            0.745108            0.00258304          0.043713            
39.45               3038.76             0.0431568           5.62056e-05         1.06924e-16         0.000773064         0.00105502          0.00460077          0.158956            0.745106            0.00258303          0.0437129           
39.455              3038.79             0.0431568           5.62053e-05         1.06904e-16         0.000773276         0.00105536          0.00460214          0.158956            0.745105            0.00258303          0.0437128           
39.46               3038.82             0.0431567           5.6205e-05          1.06885e-16         0.000773487         0.00105569          0.00460352          0.158955            0.745103            0.00258302          0.0437127           
39.465              3038.85             0.0431566           5.62048e-05         1.06866e-16         0.000773699         0.00105602          0.0046049           0.158955            0.745102            0.00258302          0.0437126           
39.47               3038.88             0.0431565           5.62045e-05         1.06846e-16         0.000773911         0.00105635          0.00460627          0.158955            0.7451              0.00258301          0.0437126           
39.475              3038.91             0.0431564           5.62042e-05         1.06827e-16         0.000774123         0.00105669          0.00460765          0.158954            0.745099            0.00258301          0.0437125           
39.48               3038.94             0.0431563           5.6204e-05          1.06808e-16         0.000774335         0.00105702          0.00460903          0.158954            0.745098            0.002583            0.0437124           
39.485              3038.97             0.0431563           5.62037e-05         1.06789e-16         0.000774547         0.00105735          0.0046104           0.158954            0.745096            0.002583            0.0437123           
39.49               3039                0.0431562           5.62035e-05         1.06769e-16         0.000774759         0.00105769          0.00461178          0.158954            0.745095            0.00258299          0.0437122           
39.495              3039.03             0.0431561           5.62032e-05         1.0675e-16          0.000774971         0.00105802          0.00461316          0.158953            0.745093            0.00258299          0.0437121           
39.5                3039.06             0.043156            5.62029e-05         1.06731e-16         0.000775182         0.00105835          0.00461453          0.158953            0.745092            0.00258298          0.0437121           
39.505              3039.09             0.0431559           5.62027e-05         1.06712e-16         0.000775394         0.00105868          0.00461591          0.158953            0.74509             0.00258298          0.043712            
39.51               3039.12             0.0431558           5.62024e-05         1.06693e-16         0.000775606         0.00105902          0.00461729          0.158952            0.745089            0.00258297          0.0437119           
39.515              3039.15             0.0431558           5.62021e-05         1.06673e-16         0.000775818         0.00105935          0.00461866          0.158952            0.745087            0.00258297          0.0437118           
39.52               3039.18             0.0431557           5.62019e-05         1.06654e-16         0.00077603          0.00105968          0.00462004          0.158952            0.745086            0.00258296          0.0437117           
39.525              3039.21             0.0431556           5.62016e-05         1.06635e-16         0.000776242         0.00106002          0.00462142          0.158951            0.745085            0.00258296          0.0437116           
39.53               3039.24             0.0431555           5.62014e-05         1.06616e-16         0.000776454         0.00106035          0.0046228           0.158951            0.745083            0.00258295          0.0437115           
39.535              3039.27             0.0431554           5.62011e-05         1.06597e-16         0.000776666         0.00106068          0.00462417          0.158951            0.745082            0.00258295          0.0437115           
39.54               3039.3              0.0431553           5.62008e-05         1.06577e-16         0.000776878         0.00106102          0.00462555          0.15895             0.74508             0.00258294          0.0437114           
39.545              3039.34             0.0431553           5.62006e-05         1.06558e-16         0.00077709          0.00106135          0.00462693          0.15895             0.745079            0.00258294          0.0437113           
39.55               3039.37             0.0431552           5.62003e-05         1.06539e-16         0.000777302         0.00106168          0.00462831          0.15895             0.745077            0.00258293          0.0437112           
39.555              3039.4              0.0431551           5.62e-05            1.0652e-16          0.000777514         0.00106202          0.00462969          0.15895             0.745076            0.00258293          0.0437111           
39.56               3039.43             0.043155            5.61998e-05         1.06501e-16         0.000777726         0.00106235          0.00463106          0.158949            0.745074            0.00258292          0.043711            
39.565              3039.46             0.0431549           5.61995e-05         1.06482e-16         0.000777938         0.00106268          0.00463244          0.158949            0.745073            0.00258292          0.043711            
39.57               3039.49             0.0431548           5.61993e-05         1.06463e-16         0.00077815          0.00106302          0.00463382          0.158949            0.745072            0.00258291          0.0437109           
39.575              3039.52             0.0431548           5.6199e-05          1.06444e-16         0.000778362         0.00106335          0.0046352           0.158948            0.74507             0.00258291          0.0437108           
39.58               3039.55             0.0431547           5.61987e-05         1.06424e-16         0.000778575         0.00106368          0.00463658          0.158948            0.745069            0.0025829           0.0437107           
39.585              3039.58             0.0431546           5.61985e-05         1.06405e-16         0.000778787         0.00106402          0.00463796          0.158948            0.745067            0.0025829           0.0437106           
39.59               3039.61             0.0431545           5.61982e-05         1.06386e-16         0.000778999         0.00106435          0.00463933          0.158947            0.745066            0.00258289          0.0437105           
39.595              3039.64             0.0431544           5.61979e-05         1.06367e-16         0.000779211         0.00106469          0.00464071          0.158947            0.745064            0.00258289          0.0437104           
39.6                3039.67             0.0431543           5.61977e-05         1.06348e-16         0.000779423         0.00106502          0.00464209          0.158947            0.745063            0.00258288          0.0437104           
39.605              3039.7              0.0431543           5.61974e-05         1.06329e-16         0.000779635         0.00106535          0.00464347          0.158946            0.745061            0.00258288          0.0437103           
39.61               3039.73             0.0431542           5.61972e-05         1.0631e-16          0.000779847         0.00106569          0.00464485          0.158946            0.74506             0.00258287          0.0437102           
39.615              3039.76             0.0431541           5.61969e-05         1.06291e-16         0.000780059         0.00106602          0.00464623          0.158946            0.745059            0.00258287          0.0437101           
39.62               3039.79             0.043154            5.61966e-05         1.06272e-16         0.000780272         0.00106635          0.00464761          0.158946            0.745057            0.00258286          0.04371             
39.625              3039.82             0.0431539           5.61964e-05         1.06253e-16         0.000780484         0.00106669          0.00464899          0.158945            0.745056            0.00258286          0.0437099           
39.63               3039.85             0.0431538           5.61961e-05         1.06234e-16         0.000780696         0.00106702          0.00465037          0.158945            0.745054            0.00258285          0.0437098           
39.635              3039.88             0.0431538           5.61959e-05         1.06215e-16         0.000780908         0.00106736          0.00465175          0.158945            0.745053            0.00258285          0.0437098           
39.64               3039.91             0.0431537           5.61956e-05         1.06196e-16         0.00078112          0.00106769          0.00465313          0.158944            0.745051            0.00258284          0.0437097           
39.645              3039.94             0.0431536           5.61953e-05         1.06177e-16         0.000781333         0.00106802          0.00465451          0.158944            0.74505             0.00258284          0.0437096           
39.65               3039.97             0.0431535           5.61951e-05         1.06158e-16         0.000781545         0.00106836          0.00465589          0.158944            0.745048            0.00258283          0.0437095           
39.655              3040                0.0431534           5.61948e-05         1.06139e-16         0.000781757         0.00106869          0.00465727          0.158943            0.745047            0.00258283          0.0437094           
39.66               3040.03             0.0431533           5.61945e-05         1.0612e-16          0.000781969         0.00106903          0.00465865          0.158943            0.745046            0.00258282          0.0437093           
39.665              3040.06             0.0431533           5.61943e-05         1.06101e-16         0.000782182         0.00106936          0.00466003          0.158943            0.745044            0.00258282          0.0437093           
39.67               3040.09             0.0431532           5.6194e-05          1.06082e-16         0.000782394         0.00106969          0.00466141          0.158942            0.745043            0.00258281          0.0437092           
39.675              3040.12             0.0431531           5.61938e-05         1.06063e-16         0.000782606         0.00107003          0.00466279          0.158942            0.745041            0.00258281          0.0437091           
39.68               3040.15             0.043153            5.61935e-05         1.06044e-16         0.000782818         0.00107036          0.00466417          0.158942            0.74504             0.0025828           0.043709            
39.685              3040.18             0.0431529           5.61932e-05         1.06025e-16         0.000783031         0.0010707           0.00466555          0.158942            0.745038            0.0025828           0.0437089           
39.69               3040.21             0.0431528           5.6193e-05          1.06006e-16         0.000783243         0.00107103          0.00466693          0.158941            0.745037            0.00258279          0.0437088           
39.695              3040.24             0.0431528           5.61927e-05         1.05987e-16         0.000783455         0.00107136          0.00466831          0.158941            0.745035            0.00258279          0.0437087           
39.7                3040.27             0.0431527           5.61924e-05         1.05968e-16         0.000783668         0.0010717           0.00466969          0.158941            0.745034            0.00258278          0.0437087           
39.705              3040.3              0.0431526           5.61922e-05         1.05949e-16         0.00078388          0.00107203          0.00467107          0.15894             0.745033            0.00258278          0.0437086           
39.71               3040.33             0.0431525           5.61919e-05         1.0593e-16          0.000784092         0.00107237          0.00467245          0.15894             0.745031            0.00258277          0.0437085           
39.715              3040.36             0.0431524           5.61917e-05         1.05912e-16         0.000784305         0.0010727           0.00467384          0.15894             0.74503             0.00258277          0.0437084           
39.72               3040.39             0.0431523           5.61914e-05         1.05893e-16         0.000784517         0.00107304          0.00467522          0.158939            0.745028            0.00258276          0.0437083           
39.725              3040.42             0.0431523           5.61911e-05         1.05874e-16         0.000784729         0.00107337          0.0046766           0.158939            0.745027            0.00258276          0.0437082           
39.73               3040.45             0.0431522           5.61909e-05         1.05855e-16         0.000784942         0.0010737           0.00467798          0.158939            0.745025            0.00258275          0.0437082           
39.735              3040.48             0.0431521           5.61906e-05         1.05836e-16         0.000785154         0.00107404          0.00467936          0.158938            0.745024            0.00258275          0.0437081           
39.74               3040.51             0.043152            5.61904e-05         1.05817e-16         0.000785367         0.00107437          0.00468074          0.158938            0.745022            0.00258274          0.043708            
39.745              3040.54             0.0431519           5.61901e-05         1.05798e-16         0.000785579         0.00107471          0.00468213          0.158938            0.745021            0.00258274          0.0437079           
39.75               3040.57             0.0431518           5.61898e-05         1.05779e-16         0.000785792         0.00107504          0.00468351          0.158938            0.74502             0.00258273          0.0437078           
39.755              3040.6              0.0431518           5.61896e-05         1.05761e-16         0.000786004         0.00107538          0.00468489          0.158937            0.745018            0.00258273          0.0437077           
39.76               3040.63             0.0431517           5.61893e-05         1.05742e-16         0.000786216         0.00107571          0.00468627          0.158937            0.745017            0.00258272          0.0437076           
39.765              3040.66             0.0431516           5.6189e-05          1.05723e-16         0.000786429         0.00107605          0.00468765          0.158937            0.745015            0.00258272          0.0437076           
39.77               3040.69             0.0431515           5.61888e-05         1.05704e-16         0.000786641         0.00107638          0.00468904          0.158936            0.745014            0.00258271          0.0437075           
39.775              3040.72             0.0431514           5.61885e-05         1.05685e-16         0.000786854         0.00107672          0.00469042          0.158936            0.745012            0.00258271          0.0437074           
39.78               3040.75             0.0431513           5.61883e-05         1.05667e-16         0.000787066         0.00107705          0.0046918           0.158936            0.745011            0.0025827           0.0437073           
39.785              3040.78             0.0431513           5.6188e-05          1.05648e-16         0.000787279         0.00107739          0.00469318          0.158935            0.745009            0.0025827           0.0437072           
39.79               3040.81             0.0431512           5.61877e-05         1.05629e-16         0.000787491         0.00107772          0.00469457          0.158935            0.745008            0.00258269          0.0437071           
39.795              3040.84             0.0431511           5.61875e-05         1.0561e-16          0.000787704         0.00107806          0.00469595          0.158935            0.745007            0.00258269          0.0437071           
39.8                3040.87             0.043151            5.61872e-05         1.05591e-16         0.000787916         0.00107839          0.00469733          0.158934            0.745005            0.00258268          0.043707            
39.805              3040.9              0.0431509           5.6187e-05          1.05573e-16         0.000788129         0.00107872          0.00469872          0.158934            0.745004            0.00258268          0.0437069           
39.81               3040.93             0.0431508           5.61867e-05         1.05554e-16         0.000788342         0.00107906          0.0047001           0.158934            0.745002            0.00258267          0.0437068           
39.815              3040.96             0.0431507           5.61864e-05         1.05535e-16         0.000788554         0.00107939          0.00470148          0.158933            0.745001            0.00258267          0.0437067           
39.82               3040.99             0.0431507           5.61862e-05         1.05516e-16         0.000788767         0.00107973          0.00470287          0.158933            0.744999            0.00258266          0.0437066           
39.825              3041.02             0.0431506           5.61859e-05         1.05498e-16         0.000788979         0.00108006          0.00470425          0.158933            0.744998            0.00258266          0.0437065           
39.83               3041.05             0.0431505           5.61856e-05         1.05479e-16         0.000789192         0.0010804           0.00470563          0.158933            0.744996            0.00258265          0.0437065           
39.835              3041.08             0.0431504           5.61854e-05         1.0546e-16          0.000789405         0.00108073          0.00470702          0.158932            0.744995            0.00258265          0.0437064           
39.84               3041.11             0.0431503           5.61851e-05         1.05442e-16         0.000789617         0.00108107          0.0047084           0.158932            0.744994            0.00258264          0.0437063           
39.845              3041.14             0.0431502           5.61849e-05         1.05423e-16         0.00078983          0.00108141          0.00470979          0.158932            0.744992            0.00258264          0.0437062           
39.85               3041.17             0.0431502           5.61846e-05         1.05404e-16         0.000790042         0.00108174          0.00471117          0.158931            0.744991            0.00258263          0.0437061           
39.855              3041.2              0.0431501           5.61843e-05         1.05385e-16         0.000790255         0.00108208          0.00471255          0.158931            0.744989            0.00258263          0.043706            
39.86               3041.23             0.04315             5.61841e-05         1.05367e-16         0.000790468         0.00108241          0.00471394          0.158931            0.744988            0.00258262          0.0437059           
39.865              3041.26             0.0431499           5.61838e-05         1.05348e-16         0.00079068          0.00108275          0.00471532          0.15893             0.744986            0.00258262          0.0437059           
39.87               3041.29             0.0431498           5.61836e-05         1.05329e-16         0.000790893         0.00108308          0.00471671          0.15893             0.744985            0.00258261          0.0437058           
39.875              3041.32             0.0431497           5.61833e-05         1.05311e-16         0.000791106         0.00108342          0.00471809          0.15893             0.744983            0.00258261          0.0437057           
39.88               3041.35             0.0431497           5.6183e-05          1.05292e-16         0.000791318         0.00108375          0.00471948          0.158929            0.744982            0.0025826           0.0437056           
39.885              3041.38             0.0431496           5.61828e-05         1.05273e-16         0.000791531         0.00108409          0.00472086          0.158929            0.74498             0.0025826           0.0437055           
39.89               3041.41             0.0431495           5.61825e-05         1.05255e-16         0.000791744         0.00108442          0.00472225          0.158929            0.744979            0.00258259          0.0437054           
39.895              3041.44             0.0431494           5.61823e-05         1.05236e-16         0.000791957         0.00108476          0.00472363          0.158929            0.744978            0.00258259          0.0437054           
39.9                3041.47             0.0431493           5.6182e-05          1.05218e-16         0.000792169         0.00108509          0.00472502          0.158928            0.744976            0.00258258          0.0437053           
39.905              3041.5              0.0431492           5.61817e-05         1.05199e-16         0.000792382         0.00108543          0.0047264           0.158928            0.744975            0.00258258          0.0437052           
39.91               3041.53             0.0431492           5.61815e-05         1.0518e-16          0.000792595         0.00108576          0.00472779          0.158928            0.744973            0.00258257          0.0437051           
39.915              3041.55             0.0431491           5.61812e-05         1.05162e-16         0.000792808         0.0010861           0.00472917          0.158927            0.744972            0.00258257          0.043705            
39.92               3041.58             0.043149            5.61809e-05         1.05143e-16         0.00079302          0.00108644          0.00473056          0.158927            0.74497             0.00258256          0.0437049           
39.925              3041.61             0.0431489           5.61807e-05         1.05124e-16         0.000793233         0.00108677          0.00473194          0.158927            0.744969            0.00258256          0.0437048           
39.93               3041.64             0.0431488           5.61804e-05         1.05106e-16         0.000793446         0.00108711          0.00473333          0.158926            0.744967            0.00258255          0.0437048           
39.935              3041.67             0.0431487           5.61802e-05         1.05087e-16         0.000793659         0.00108744          0.00473471          0.158926            0.744966            0.00258255          0.0437047           
39.94               3041.7              0.0431487           5.61799e-05         1.05069e-16         0.000793872         0.00108778          0.0047361           0.158926            0.744965            0.00258254          0.0437046           
39.945              3041.73             0.0431486           5.61796e-05         1.0505e-16          0.000794085         0.00108811          0.00473749          0.158925            0.744963            0.00258254          0.0437045           
39.95               3041.76             0.0431485           5.61794e-05         1.05032e-16         0.000794297         0.00108845          0.00473887          0.158925            0.744962            0.00258253          0.0437044           
39.955              3041.79             0.0431484           5.61791e-05         1.05013e-16         0.00079451          0.00108879          0.00474026          0.158925            0.74496             0.00258253          0.0437043           
39.96               3041.82             0.0431483           5.61789e-05         1.04995e-16         0.000794723         0.00108912          0.00474164          0.158925            0.744959            0.00258252          0.0437042           
39.965              3041.85             0.0431482           5.61786e-05         1.04976e-16         0.000794936         0.00108946          0.00474303          0.158924            0.744957            0.00258252          0.0437042           
39.97               3041.88             0.0431481           5.61783e-05         1.04958e-16         0.000795149         0.00108979          0.00474442          0.158924            0.744956            0.00258251          0.0437041           
39.975              3041.91             0.0431481           5.61781e-05         1.04939e-16         0.000795362         0.00109013          0.0047458           0.158924            0.744954            0.00258251          0.043704            
39.98               3041.94             0.043148            5.61778e-05         1.0492e-16          0.000795575         0.00109046          0.00474719          0.158923            0.744953            0.0025825           0.0437039           
39.985              3041.97             0.0431479           5.61776e-05         1.04902e-16         0.000795788         0.0010908           0.00474858          0.158923            0.744951            0.0025825           0.0437038           
39.99               3042                0.0431478           5.61773e-05         1.04883e-16         0.000796            0.00109114          0.00474996          0.158923            0.74495             0.00258249          0.0437037           
39.995              3042.03             0.0431477           5.6177e-05          1.04865e-16         0.000796213         0.00109147          0.00475135          0.158922            0.744949            0.00258249          0.0437036           
40                  3042.06             0.0431476           5.61768e-05         1.04847e-16         0.000796426         0.00109181          0.00475274          0.158922            0.744947            0.00258248          0.0437036           
40.005              3042.09             0.0431476           5.61765e-05         1.04828e-16         0.000796639         0.00109214          0.00475413          0.158922            0.744946            0.00258248          0.0437035           
40.01               3042.12             0.0431475           5.61763e-05         1.0481e-16          0.000796852         0.00109248          0.00475551          0.158921            0.744944            0.00258247          0.0437034           
40.015              3042.15             0.0431474           5.6176e-05          1.04791e-16         0.000797065         0.00109282          0.0047569           0.158921            0.744943            0.00258247          0.0437033           
40.02               3042.18             0.0431473           5.61757e-05         1.04773e-16         0.000797278         0.00109315          0.00475829          0.158921            0.744941            0.00258246          0.0437032           
40.025              3042.21             0.0431472           5.61755e-05         1.04754e-16         0.000797491         0.00109349          0.00475967          0.158921            0.74494             0.00258246          0.0437031           
40.03               3042.24             0.0431471           5.61752e-05         1.04736e-16         0.000797704         0.00109383          0.00476106          0.15892             0.744938            0.00258245          0.0437031           
40.035              3042.27             0.0431471           5.6175e-05          1.04717e-16         0.000797917         0.00109416          0.00476245          0.15892             0.744937            0.00258245          0.043703            
40.04               3042.3              0.043147            5.61747e-05         1.04699e-16         0.00079813          0.0010945           0.00476384          0.15892             0.744935            0.00258244          0.0437029           
40.045              3042.33             0.0431469           5.61744e-05         1.04681e-16         0.000798343         0.00109483          0.00476523          0.158919            0.744934            0.00258244          0.0437028           
40.05               3042.36             0.0431468           5.61742e-05         1.04662e-16         0.000798556         0.00109517          0.00476661          0.158919            0.744933            0.00258243          0.0437027           
40.055              3042.39             0.0431467           5.61739e-05         1.04644e-16         0.000798769         0.00109551          0.004768            0.158919            0.744931            0.00258243          0.0437026           
40.06               3042.42             0.0431466           5.61737e-05         1.04625e-16         0.000798982         0.00109584          0.00476939          0.158918            0.74493             0.00258242          0.0437025           
40.065              3042.45             0.0431466           5.61734e-05         1.04607e-16         0.000799196         0.00109618          0.00477078          0.158918            0.744928            0.00258242          0.0437025           
40.07               3042.48             0.0431465           5.61731e-05         1.04589e-16         0.000799409         0.00109652          0.00477217          0.158918            0.744927            0.00258241          0.0437024           
40.075              3042.5              0.0431464           5.61729e-05         1.0457e-16          0.000799622         0.00109685          0.00477356          0.158917            0.744925            0.00258241          0.0437023           
40.08               3042.53             0.0431463           5.61726e-05         1.04552e-16         0.000799835         0.00109719          0.00477494          0.158917            0.744924            0.0025824           0.0437022           
40.085              3042.56             0.0431462           5.61724e-05         1.04533e-16         0.000800048         0.00109753          0.00477633          0.158917            0.744922            0.0025824           0.0437021           
40.09               3042.59             0.0431461           5.61721e-05         1.04515e-16         0.000800261         0.00109786          0.00477772          0.158916            0.744921            0.00258239          0.043702            
40.095              3042.62             0.043146            5.61718e-05         1.04497e-16         0.000800474         0.0010982           0.00477911          0.158916            0.74492             0.00258239          0.0437019           
40.1                3042.65             0.043146            5.61716e-05         1.04478e-16         0.000800687         0.00109854          0.0047805           0.158916            0.744918            0.00258238          0.0437019           
40.105              3042.68             0.0431459           5.61713e-05         1.0446e-16          0.0008009           0.00109887          0.00478189          0.158916            0.744917            0.00258238          0.0437018           
40.11               3042.71             0.0431458           5.61711e-05         1.04442e-16         0.000801114         0.00109921          0.00478328          0.158915            0.744915            0.00258237          0.0437017           
40.115              3042.74             0.0431457           5.61708e-05         1.04423e-16         0.000801327         0.00109955          0.00478467          0.158915            0.744914            0.00258237          0.0437016           
40.12               3042.77             0.0431456           5.61705e-05         1.04405e-16         0.00080154          0.00109988          0.00478606          0.158915            0.744912            0.00258236          0.0437015           
40.125              3042.8              0.0431455           5.61703e-05         1.04387e-16         0.000801753         0.00110022          0.00478745          0.158914            0.744911            0.00258236          0.0437014           
40.13               3042.83             0.0431455           5.617e-05           1.04368e-16         0.000801966         0.00110056          0.00478884          0.158914            0.744909            0.00258235          0.0437013           
40.135              3042.86             0.0431454           5.61698e-05         1.0435e-16          0.00080218          0.00110089          0.00479023          0.158914            0.744908            0.00258235          0.0437013           
40.14               3042.89             0.0431453           5.61695e-05         1.04332e-16         0.000802393         0.00110123          0.00479162          0.158913            0.744906            0.00258234          0.0437012           
40.145              3042.92             0.0431452           5.61692e-05         1.04314e-16         0.000802606         0.00110157          0.00479301          0.158913            0.744905            0.00258234          0.0437011           
40.15               3042.95             0.0431451           5.6169e-05          1.04295e-16         0.000802819         0.0011019           0.0047944           0.158913            0.744904            0.00258233          0.043701            
40.155              3042.98             0.043145            5.61687e-05         1.04277e-16         0.000803033         0.00110224          0.00479579          0.158912            0.744902            0.00258233          0.0437009           
40.16               3043.01             0.043145            5.61685e-05         1.04259e-16         0.000803246         0.00110258          0.00479718          0.158912            0.744901            0.00258232          0.0437008           
40.165              3043.04             0.0431449           5.61682e-05         1.04241e-16         0.000803459         0.00110291          0.00479857          0.158912            0.744899            0.00258232          0.0437007           
40.17               3043.07             0.0431448           5.61679e-05         1.04222e-16         0.000803672         0.00110325          0.00479996          0.158912            0.744898            0.00258231          0.0437007           
40.175              3043.1              0.0431447           5.61677e-05         1.04204e-16         0.000803886         0.00110359          0.00480135          0.158911            0.744896            0.00258231          0.0437006           
40.18               3043.12             0.0431446           5.61674e-05         1.04186e-16         0.000804099         0.00110393          0.00480274          0.158911            0.744895            0.0025823           0.0437005           
40.185              3043.15             0.0431445           5.61672e-05         1.04168e-16         0.000804312         0.00110426          0.00480413          0.158911            0.744893            0.0025823           0.0437004           
40.19               3043.18             0.0431444           5.61669e-05         1.04149e-16         0.000804526         0.0011046           0.00480552          0.15891             0.744892            0.00258229          0.0437003           
40.195              3043.21             0.0431444           5.61666e-05         1.04131e-16         0.000804739         0.00110494          0.00480691          0.15891             0.74489             0.00258229          0.0437002           
40.2                3043.24             0.0431443           5.61664e-05         1.04113e-16         0.000804952         0.00110527          0.0048083           0.15891             0.744889            0.00258228          0.0437002           
40.205              3043.27             0.0431442           5.61661e-05         1.04095e-16         0.000805166         0.00110561          0.00480969          0.158909            0.744887            0.00258228          0.0437001           
40.21               3043.3              0.0431441           5.61659e-05         1.04077e-16         0.000805379         0.00110595          0.00481109          0.158909            0.744886            0.00258227          0.0437              
40.215              3043.33             0.043144            5.61656e-05         1.04059e-16         0.000805592         0.00110629          0.00481248          0.158909            0.744885            0.00258227          0.0436999           
40.22               3043.36             0.0431439           5.61653e-05         1.0404e-16          0.000805806         0.00110662          0.00481387          0.158908            0.744883            0.00258226          0.0436998           
40.225              3043.39             0.0431439           5.61651e-05         1.04022e-16         0.000806019         0.00110696          0.00481526          0.158908            0.744882            0.00258226          0.0436997           
40.23               3043.42             0.0431438           5.61648e-05         1.04004e-16         0.000806233         0.0011073           0.00481665          0.158908            0.74488             0.00258225          0.0436996           
40.235              3043.45             0.0431437           5.61646e-05         1.03986e-16         0.000806446         0.00110764          0.00481804          0.158907            0.744879            0.00258225          0.0436996           
40.24               3043.48             0.0431436           5.61643e-05         1.03968e-16         0.000806659         0.00110797          0.00481944          0.158907            0.744877            0.00258224          0.0436995           
40.245              3043.51             0.0431435           5.6164e-05          1.0395e-16          0.000806873         0.00110831          0.00482083          0.158907            0.744876            0.00258224          0.0436994           
40.25               3043.54             0.0431434           5.61638e-05         1.03931e-16         0.000807086         0.00110865          0.00482222          0.158907            0.744874            0.00258223          0.0436993           
40.255              3043.57             0.0431434           5.61635e-05         1.03913e-16         0.0008073           0.00110899          0.00482361          0.158906            0.744873            0.00258223          0.0436992           
40.26               3043.6              0.0431433           5.61633e-05         1.03895e-16         0.000807513         0.00110932          0.004825            0.158906            0.744871            0.00258222          0.0436991           
