t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
0                   800                 0                   0                   0                   0                   0                   0                   0                   0                   
38.765              3034.09             0.0363121           0.00177212          0.00147378          0.00207039          4.04676e-13         0.000272312         0.000369068         0.00161683          
38.77               3034.12             0.036321            0.00177252          0.00147379          0.00207038          4.04601e-13         0.00027239          0.000369189         0.00161733          
38.775              3034.15             0.0363299           0.00177291          0.00147379          0.00207038          4.04527e-13         0.000272468         0.00036931          0.00161783          
38.78               3034.18             0.0363387           0.0017733           0.00147379          0.00207037          4.04452e-13         0.000272545         0.000369431         0.00161833          
38.785              3034.21             0.0363476           0.0017737           0.0014738           0.00207037          4.04378e-13         0.000272623         0.000369552         0.00161884          
38.79               3034.25             0.0363565           0.00177409          0.0014738           0.00207036          4.04304e-13         0.000272701         0.000369673         0.00161934          
38.795              3034.28             0.0363653           0.00177449          0.0014738           0.00207036          4.04229e-13         0.000272779         0.000369794         0.00161984          
38.8                3034.31             0.0363742           0.00177488          0.0014738           0.00207035          4.04155e-13         0.000272856         0.000369916         0.00162035          
38.805              3034.34             0.0363831           0.00177527          0.00147381          0.00207035          4.04081e-13         0.000272934         0.000370037         0.00162085          
38.81               3034.37             0.036392            0.00177567          0.00147381          0.00207034          4.04006e-13         0.000273012         0.000370158         0.00162135          
38.815              3034.4              0.0364008           0.00177606          0.00147381          0.00207034          4.03932e-13         0.000273089         0.000370279         0.00162186          
38.82               3034.43             0.0364097           0.00177646          0.00147382          0.00207033          4.03858e-13         0.000273167         0.0003704           0.00162236          
38.825              3034.46             0.0364186           0.00177685          0.00147382          0.00207032          4.03784e-13         0.000273245         0.000370521         0.00162286          
38.83               3034.5              0.0364275           0.00177725          0.00147382          0.00207032          4.0371e-13          0.000273323         0.000370643         0.00162337          
38.835              3034.53             0.0364364           0.00177764          0.00147383          0.00207031          4.03636e-13         0.0002734           0.000370764         0.00162387          
38.84               3034.56             0.0364453           0.00177804          0.00147383          0.00207031          4.03562e-13         0.000273478         0.000370885         0.00162437          
38.845              3034.59             0.0364542           0.00177843          0.00147383          0.0020703           4.03488e-13         0.000273556         0.000371006         0.00162488          
38.85               3034.62             0.0364631           0.00177882          0.00147384          0.0020703           4.03414e-13         0.000273634         0.000371128         0.00162538          
38.855              3034.65             0.036472            0.00177922          0.00147384          0.00207029          4.0334e-13          0.000273711         0.000371249         0.00162589          
38.86               3034.68             0.0364808           0.00177961          0.00147384          0.00207029          4.03266e-13         0.000273789         0.00037137          0.00162639          
38.865              3034.71             0.0364897           0.00178001          0.00147384          0.00207028          4.03192e-13         0.000273867         0.000371492         0.00162689          
38.87               3034.74             0.0364987           0.0017804           0.00147385          0.00207028          4.03118e-13         0.000273945         0.000371613         0.0016274           
38.875              3034.78             0.0365076           0.0017808           0.00147385          0.00207027          4.03044e-13         0.000274022         0.000371734         0.0016279           
38.88               3034.81             0.0365165           0.00178119          0.00147385          0.00207026          4.0297e-13          0.0002741           0.000371856         0.0016284           
38.885              3034.84             0.0365254           0.00178159          0.00147386          0.00207026          4.02896e-13         0.000274178         0.000371977         0.00162891          
38.89               3034.87             0.0365343           0.00178198          0.00147386          0.00207025          4.02823e-13         0.000274256         0.000372098         0.00162941          
38.895              3034.9              0.0365432           0.00178238          0.00147386          0.00207025          4.02749e-13         0.000274334         0.00037222          0.00162992          
38.9                3034.93             0.0365521           0.00178277          0.00147387          0.00207024          4.02675e-13         0.000274411         0.000372341         0.00163042          
38.905              3034.96             0.036561            0.00178317          0.00147387          0.00207024          4.02601e-13         0.000274489         0.000372462         0.00163093          
38.91               3034.99             0.0365699           0.00178356          0.00147387          0.00207023          4.02528e-13         0.000274567         0.000372584         0.00163143          
38.915              3035.02             0.0365789           0.00178396          0.00147388          0.00207023          4.02454e-13         0.000274645         0.000372705         0.00163193          
38.92               3035.05             0.0365878           0.00178435          0.00147388          0.00207022          4.02381e-13         0.000274723         0.000372827         0.00163244          
38.925              3035.09             0.0365967           0.00178475          0.00147388          0.00207022          4.02307e-13         0.0002748           0.000372948         0.00163294          
38.93               3035.12             0.0366056           0.00178514          0.00147388          0.00207021          4.02234e-13         0.000274878         0.00037307          0.00163345          
38.935              3035.15             0.0366146           0.00178554          0.00147389          0.00207021          4.0216e-13          0.000274956         0.000373191         0.00163395          
38.94               3035.18             0.0366235           0.00178593          0.00147389          0.0020702           4.02087e-13         0.000275034         0.000373313         0.00163446          
38.945              3035.21             0.0366324           0.00178633          0.00147389          0.0020702           4.02013e-13         0.000275112         0.000373434         0.00163496          
38.95               3035.24             0.0366414           0.00178672          0.0014739           0.00207019          4.0194e-13          0.00027519          0.000373556         0.00163546          
38.955              3035.27             0.0366503           0.00178712          0.0014739           0.00207018          4.01866e-13         0.000275267         0.000373677         0.00163597          
38.96               3035.3              0.0366592           0.00178751          0.0014739           0.00207018          4.01793e-13         0.000275345         0.000373799         0.00163647          
38.965              3035.33             0.0366682           0.00178791          0.00147391          0.00207017          4.0172e-13          0.000275423         0.00037392          0.00163698          
38.97               3035.37             0.0366771           0.0017883           0.00147391          0.00207017          4.01646e-13         0.000275501         0.000374042         0.00163748          
38.975              3035.4              0.036686            0.0017887           0.00147391          0.00207016          4.01573e-13         0.000275579         0.000374163         0.00163799          
38.98               3035.43             0.036695            0.0017891           0.00147392          0.00207016          4.015e-13           0.000275657         0.000374285         0.00163849          
38.985              3035.46             0.0367039           0.00178949          0.00147392          0.00207015          4.01427e-13         0.000275735         0.000374407         0.001639            
38.99               3035.49             0.0367129           0.00178989          0.00147392          0.00207015          4.01354e-13         0.000275812         0.000374528         0.0016395           
38.995              3035.52             0.0367218           0.00179028          0.00147392          0.00207014          4.01281e-13         0.00027589          0.00037465          0.00164001          
39                  3035.55             0.0367308           0.00179068          0.00147393          0.00207014          4.01207e-13         0.000275968         0.000374771         0.00164051          
39.005              3035.58             0.0367398           0.00179107          0.00147393          0.00207013          4.01134e-13         0.000276046         0.000374893         0.00164102          
39.01               3035.61             0.0367487           0.00179147          0.00147393          0.00207013          4.01061e-13         0.000276124         0.000375015         0.00164152          
39.015              3035.64             0.0367577           0.00179186          0.00147394          0.00207012          4.00988e-13         0.000276202         0.000375136         0.00164203          
39.02               3035.67             0.0367666           0.00179226          0.00147394          0.00207011          4.00915e-13         0.00027628          0.000375258         0.00164253          
39.025              3035.71             0.0367756           0.00179266          0.00147394          0.00207011          4.00842e-13         0.000276358         0.00037538          0.00164304          
39.03               3035.74             0.0367846           0.00179305          0.00147395          0.0020701           4.00769e-13         0.000276436         0.000375501         0.00164354          
39.035              3035.77             0.0367935           0.00179345          0.00147395          0.0020701           4.00696e-13         0.000276513         0.000375623         0.00164405          
39.04               3035.8              0.0368025           0.00179384          0.00147395          0.00207009          4.00624e-13         0.000276591         0.000375745         0.00164455          
39.045              3035.83             0.0368115           0.00179424          0.00147395          0.00207009          4.00551e-13         0.000276669         0.000375867         0.00164506          
39.05               3035.86             0.0368204           0.00179463          0.00147396          0.00207008          4.00478e-13         0.000276747         0.000375988         0.00164556          
39.055              3035.89             0.0368294           0.00179503          0.00147396          0.00207008          4.00405e-13         0.000276825         0.00037611          0.00164607          
39.06               3035.92             0.0368384           0.00179543          0.00147396          0.00207007          4.00332e-13         0.000276903         0.000376232         0.00164657          
39.065              3035.95             0.0368474           0.00179582          0.00147397          0.00207007          4.0026e-13          0.000276981         0.000376354         0.00164708          
39.07               3035.98             0.0368564           0.00179622          0.00147397          0.00207006          4.00187e-13         0.000277059         0.000376475         0.00164759          
39.075              3036.01             0.0368653           0.00179662          0.00147397          0.00207006          4.00114e-13         0.000277137         0.000376597         0.00164809          
39.08               3036.04             0.0368743           0.00179701          0.00147398          0.00207005          4.00042e-13         0.000277215         0.000376719         0.0016486           
39.085              3036.08             0.0368833           0.00179741          0.00147398          0.00207005          3.99969e-13         0.000277293         0.000376841         0.0016491           
39.09               3036.11             0.0368923           0.0017978           0.00147398          0.00207004          3.99897e-13         0.000277371         0.000376963         0.00164961          
39.095              3036.14             0.0369013           0.0017982           0.00147399          0.00207003          3.99824e-13         0.000277449         0.000377085         0.00165011          
39.1                3036.17             0.0369103           0.0017986           0.00147399          0.00207003          3.99752e-13         0.000277527         0.000377207         0.00165062          
39.105              3036.2              0.0369193           0.00179899          0.00147399          0.00207002          3.99679e-13         0.000277605         0.000377328         0.00165112          
39.11               3036.23             0.0369283           0.00179939          0.00147399          0.00207002          3.99607e-13         0.000277683         0.00037745          0.00165163          
39.115              3036.26             0.0369373           0.00179978          0.001474            0.00207001          3.99534e-13         0.000277761         0.000377572         0.00165214          
39.12               3036.29             0.0369463           0.00180018          0.001474            0.00207001          3.99462e-13         0.000277839         0.000377694         0.00165264          
39.125              3036.32             0.0369553           0.00180058          0.001474            0.00207             3.99389e-13         0.000277917         0.000377816         0.00165315          
39.13               3036.35             0.0369643           0.00180097          0.00147401          0.00207             3.99317e-13         0.000277995         0.000377938         0.00165365          
39.135              3036.38             0.0369733           0.00180137          0.00147401          0.00206999          3.99245e-13         0.000278073         0.00037806          0.00165416          
39.14               3036.41             0.0369823           0.00180177          0.00147401          0.00206999          3.99172e-13         0.000278151         0.000378182         0.00165467          
39.145              3036.45             0.0369913           0.00180216          0.00147402          0.00206998          3.991e-13           0.000278229         0.000378304         0.00165517          
39.15               3036.48             0.0370003           0.00180256          0.00147402          0.00206998          3.99028e-13         0.000278307         0.000378426         0.00165568          
39.155              3036.51             0.0370093           0.00180296          0.00147402          0.00206997          3.98956e-13         0.000278385         0.000378548         0.00165619          
39.16               3036.54             0.0370184           0.00180335          0.00147402          0.00206997          3.98884e-13         0.000278463         0.00037867          0.00165669          
39.165              3036.57             0.0370274           0.00180375          0.00147403          0.00206996          3.98811e-13         0.000278541         0.000378792         0.0016572           
39.17               3036.6              0.0370364           0.00180415          0.00147403          0.00206996          3.98739e-13         0.000278619         0.000378914         0.0016577           
39.175              3036.63             0.0370454           0.00180454          0.00147403          0.00206995          3.98667e-13         0.000278697         0.000379036         0.00165821          
39.18               3036.66             0.0370544           0.00180494          0.00147404          0.00206994          3.98595e-13         0.000278775         0.000379158         0.00165872          
39.185              3036.69             0.0370635           0.00180534          0.00147404          0.00206994          3.98523e-13         0.000278853         0.00037928          0.00165922          
39.19               3036.72             0.0370725           0.00180573          0.00147404          0.00206993          3.98451e-13         0.000278931         0.000379402         0.00165973          
39.195              3036.75             0.0370815           0.00180613          0.00147405          0.00206993          3.98379e-13         0.000279009         0.000379524         0.00166024          
39.2                3036.78             0.0370906           0.00180653          0.00147405          0.00206992          3.98307e-13         0.000279087         0.000379646         0.00166074          
39.205              3036.81             0.0370996           0.00180692          0.00147405          0.00206992          3.98235e-13         0.000279165         0.000379769         0.00166125          
39.21               3036.84             0.0371086           0.00180732          0.00147406          0.00206991          3.98164e-13         0.000279243         0.000379891         0.00166176          
39.215              3036.87             0.0371177           0.00180772          0.00147406          0.00206991          3.98092e-13         0.000279321         0.000380013         0.00166226          
39.22               3036.91             0.0371267           0.00180812          0.00147406          0.0020699           3.9802e-13          0.000279399         0.000380135         0.00166277          
39.225              3036.94             0.0371357           0.00180851          0.00147406          0.0020699           3.97948e-13         0.000279478         0.000380257         0.00166328          
39.23               3036.97             0.0371448           0.00180891          0.00147407          0.00206989          3.97876e-13         0.000279556         0.000380379         0.00166378          
39.235              3037                0.0371538           0.00180931          0.00147407          0.00206989          3.97805e-13         0.000279634         0.000380502         0.00166429          
39.24               3037.03             0.0371629           0.0018097           0.00147407          0.00206988          3.97733e-13         0.000279712         0.000380624         0.0016648           
39.245              3037.06             0.0371719           0.0018101           0.00147408          0.00206988          3.97661e-13         0.00027979          0.000380746         0.0016653           
39.25               3037.09             0.037181            0.0018105           0.00147408          0.00206987          3.9759e-13          0.000279868         0.000380868         0.00166581          
39.255              3037.12             0.03719             0.0018109           0.00147408          0.00206987          3.97518e-13         0.000279946         0.00038099          0.00166632          
39.26               3037.15             0.0371991           0.00181129          0.00147409          0.00206986          3.97446e-13         0.000280024         0.000381113         0.00166683          
39.265              3037.18             0.0372082           0.00181169          0.00147409          0.00206985          3.97375e-13         0.000280102         0.000381235         0.00166733          
39.27               3037.21             0.0372172           0.00181209          0.00147409          0.00206985          3.97303e-13         0.00028018          0.000381357         0.00166784          
39.275              3037.24             0.0372263           0.00181249          0.00147409          0.00206984          3.97232e-13         0.000280259         0.00038148          0.00166835          
39.28               3037.27             0.0372353           0.00181288          0.0014741           0.00206984          3.9716e-13          0.000280337         0.000381602         0.00166885          
39.285              3037.3              0.0372444           0.00181328          0.0014741           0.00206983          3.97089e-13         0.000280415         0.000381724         0.00166936          
39.29               3037.33             0.0372535           0.00181368          0.0014741           0.00206983          3.97018e-13         0.000280493         0.000381847         0.00166987          
39.295              3037.36             0.0372626           0.00181407          0.00147411          0.00206982          3.96946e-13         0.000280571         0.000381969         0.00167038          
39.3                3037.4              0.0372716           0.00181447          0.00147411          0.00206982          3.96875e-13         0.000280649         0.000382091         0.00167088          
39.305              3037.43             0.0372807           0.00181487          0.00147411          0.00206981          3.96803e-13         0.000280727         0.000382214         0.00167139          
39.31               3037.46             0.0372898           0.00181527          0.00147412          0.00206981          3.96732e-13         0.000280806         0.000382336         0.0016719           
39.315              3037.49             0.0372989           0.00181567          0.00147412          0.0020698           3.96661e-13         0.000280884         0.000382458         0.00167241          
39.32               3037.52             0.0373079           0.00181606          0.00147412          0.0020698           3.9659e-13          0.000280962         0.000382581         0.00167291          
39.325              3037.55             0.037317            0.00181646          0.00147412          0.00206979          3.96518e-13         0.00028104          0.000382703         0.00167342          
39.33               3037.58             0.0373261           0.00181686          0.00147413          0.00206979          3.96447e-13         0.000281118         0.000382826         0.00167393          
39.335              3037.61             0.0373352           0.00181726          0.00147413          0.00206978          3.96376e-13         0.000281196         0.000382948         0.00167444          
39.34               3037.64             0.0373443           0.00181765          0.00147413          0.00206978          3.96305e-13         0.000281275         0.00038307          0.00167494          
39.345              3037.67             0.0373534           0.00181805          0.00147414          0.00206977          3.96234e-13         0.000281353         0.000383193         0.00167545          
39.35               3037.7              0.0373625           0.00181845          0.00147414          0.00206976          3.96163e-13         0.000281431         0.000383315         0.00167596          
39.355              3037.73             0.0373716           0.00181885          0.00147414          0.00206976          3.96092e-13         0.000281509         0.000383438         0.00167647          
39.36               3037.76             0.0373806           0.00181925          0.00147415          0.00206975          3.96021e-13         0.000281587         0.00038356          0.00167698          
39.365              3037.79             0.0373897           0.00181964          0.00147415          0.00206975          3.9595e-13          0.000281666         0.000383683         0.00167748          
39.37               3037.82             0.0373988           0.00182004          0.00147415          0.00206974          3.95879e-13         0.000281744         0.000383805         0.00167799          
39.375              3037.85             0.0374079           0.00182044          0.00147415          0.00206974          3.95808e-13         0.000281822         0.000383928         0.0016785           
39.38               3037.88             0.0374171           0.00182084          0.00147416          0.00206973          3.95737e-13         0.0002819           0.00038405          0.00167901          
39.385              3037.91             0.0374262           0.00182124          0.00147416          0.00206973          3.95666e-13         0.000281978         0.000384173         0.00167952          
39.39               3037.94             0.0374353           0.00182163          0.00147416          0.00206972          3.95595e-13         0.000282057         0.000384296         0.00168002          
39.395              3037.97             0.0374444           0.00182203          0.00147417          0.00206972          3.95524e-13         0.000282135         0.000384418         0.00168053          
39.4                3038.01             0.0374535           0.00182243          0.00147417          0.00206971          3.95454e-13         0.000282213         0.000384541         0.00168104          
39.405              3038.04             0.0374626           0.00182283          0.00147417          0.00206971          3.95383e-13         0.000282291         0.000384663         0.00168155          
39.41               3038.07             0.0374717           0.00182323          0.00147418          0.0020697           3.95312e-13         0.00028237          0.000384786         0.00168206          
39.415              3038.1              0.0374808           0.00182363          0.00147418          0.0020697           3.95242e-13         0.000282448         0.000384908         0.00168257          
39.42               3038.13             0.03749             0.00182402          0.00147418          0.00206969          3.95171e-13         0.000282526         0.000385031         0.00168307          
39.425              3038.16             0.0374991           0.00182442          0.00147418          0.00206969          3.951e-13           0.000282604         0.000385154         0.00168358          
39.43               3038.19             0.0375082           0.00182482          0.00147419          0.00206968          3.9503e-13          0.000282683         0.000385276         0.00168409          
39.435              3038.22             0.0375173           0.00182522          0.00147419          0.00206968          3.94959e-13         0.000282761         0.000385399         0.0016846           
39.44               3038.25             0.0375265           0.00182562          0.00147419          0.00206967          3.94888e-13         0.000282839         0.000385522         0.00168511          
39.445              3038.28             0.0375356           0.00182602          0.0014742           0.00206967          3.94818e-13         0.000282917         0.000385644         0.00168562          
39.45               3038.31             0.0375447           0.00182641          0.0014742           0.00206966          3.94747e-13         0.000282996         0.000385767         0.00168613          
39.455              3038.34             0.0375539           0.00182681          0.0014742           0.00206965          3.94677e-13         0.000283074         0.00038589          0.00168663          
39.46               3038.37             0.037563            0.00182721          0.00147421          0.00206965          3.94606e-13         0.000283152         0.000386013         0.00168714          
39.465              3038.4              0.0375721           0.00182761          0.00147421          0.00206964          3.94536e-13         0.000283231         0.000386135         0.00168765          
39.47               3038.43             0.0375813           0.00182801          0.00147421          0.00206964          3.94466e-13         0.000283309         0.000386258         0.00168816          
39.475              3038.46             0.0375904           0.00182841          0.00147421          0.00206963          3.94395e-13         0.000283387         0.000386381         0.00168867          
39.48               3038.49             0.0375996           0.00182881          0.00147422          0.00206963          3.94325e-13         0.000283465         0.000386504         0.00168918          
39.485              3038.52             0.0376087           0.0018292           0.00147422          0.00206962          3.94255e-13         0.000283544         0.000386626         0.00168969          
39.49               3038.55             0.0376179           0.0018296           0.00147422          0.00206962          3.94184e-13         0.000283622         0.000386749         0.0016902           
39.495              3038.58             0.037627            0.00183             0.00147423          0.00206961          3.94114e-13         0.0002837           0.000386872         0.0016907           
39.5                3038.61             0.0376362           0.0018304           0.00147423          0.00206961          3.94044e-13         0.000283779         0.000386995         0.00169121          
39.505              3038.64             0.0376453           0.0018308           0.00147423          0.0020696           3.93974e-13         0.000283857         0.000387118         0.00169172          
39.51               3038.67             0.0376545           0.0018312           0.00147424          0.0020696           3.93904e-13         0.000283935         0.000387241         0.00169223          
39.515              3038.7              0.0376636           0.0018316           0.00147424          0.00206959          3.93833e-13         0.000284014         0.000387363         0.00169274          
39.52               3038.73             0.0376728           0.001832            0.00147424          0.00206959          3.93763e-13         0.000284092         0.000387486         0.00169325          
39.525              3038.76             0.0376819           0.0018324           0.00147424          0.00206958          3.93693e-13         0.00028417          0.000387609         0.00169376          
39.53               3038.79             0.0376911           0.0018328           0.00147425          0.00206958          3.93623e-13         0.000284249         0.000387732         0.00169427          
39.535              3038.82             0.0377003           0.00183319          0.00147425          0.00206957          3.93553e-13         0.000284327         0.000387855         0.00169478          
39.54               3038.85             0.0377094           0.00183359          0.00147425          0.00206957          3.93483e-13         0.000284405         0.000387978         0.00169529          
39.545              3038.89             0.0377186           0.00183399          0.00147426          0.00206956          3.93413e-13         0.000284484         0.000388101         0.0016958           
39.55               3038.92             0.0377278           0.00183439          0.00147426          0.00206956          3.93343e-13         0.000284562         0.000388224         0.00169631          
39.555              3038.95             0.037737            0.00183479          0.00147426          0.00206955          3.93273e-13         0.000284641         0.000388347         0.00169682          
39.56               3038.98             0.0377461           0.00183519          0.00147427          0.00206955          3.93203e-13         0.000284719         0.00038847          0.00169733          
39.565              3039.01             0.0377553           0.00183559          0.00147427          0.00206954          3.93134e-13         0.000284797         0.000388593         0.00169784          
39.57               3039.04             0.0377645           0.00183599          0.00147427          0.00206953          3.93064e-13         0.000284876         0.000388716         0.00169834          
39.575              3039.07             0.0377737           0.00183639          0.00147427          0.00206953          3.92994e-13         0.000284954         0.000388839         0.00169885          
39.58               3039.1              0.0377829           0.00183679          0.00147428          0.00206952          3.92924e-13         0.000285032         0.000388962         0.00169936          
39.585              3039.13             0.037792            0.00183719          0.00147428          0.00206952          3.92854e-13         0.000285111         0.000389085         0.00169987          
39.59               3039.16             0.0378012           0.00183759          0.00147428          0.00206951          3.92785e-13         0.000285189         0.000389208         0.00170038          
39.595              3039.19             0.0378104           0.00183799          0.00147429          0.00206951          3.92715e-13         0.000285268         0.000389331         0.00170089          
39.6                3039.22             0.0378196           0.00183838          0.00147429          0.0020695           3.92645e-13         0.000285346         0.000389454         0.0017014           
39.605              3039.25             0.0378288           0.00183878          0.00147429          0.0020695           3.92576e-13         0.000285424         0.000389577         0.00170191          
39.61               3039.28             0.037838            0.00183918          0.00147429          0.00206949          3.92506e-13         0.000285503         0.0003897           0.00170242          
39.615              3039.31             0.0378472           0.00183958          0.0014743           0.00206949          3.92437e-13         0.000285581         0.000389823         0.00170293          
39.62               3039.34             0.0378564           0.00183998          0.0014743           0.00206948          3.92367e-13         0.00028566          0.000389946         0.00170344          
39.625              3039.37             0.0378656           0.00184038          0.0014743           0.00206948          3.92297e-13         0.000285738         0.000390069         0.00170395          
39.63               3039.4              0.0378748           0.00184078          0.00147431          0.00206947          3.92228e-13         0.000285817         0.000390192         0.00170446          
39.635              3039.43             0.037884            0.00184118          0.00147431          0.00206947          3.92158e-13         0.000285895         0.000390316         0.00170497          
39.64               3039.46             0.0378932           0.00184158          0.00147431          0.00206946          3.92089e-13         0.000285973         0.000390439         0.00170548          
39.645              3039.49             0.0379024           0.00184198          0.00147432          0.00206946          3.9202e-13          0.000286052         0.000390562         0.00170599          
39.65               3039.52             0.0379116           0.00184238          0.00147432          0.00206945          3.9195e-13          0.00028613          0.000390685         0.0017065           
39.655              3039.55             0.0379209           0.00184278          0.00147432          0.00206945          3.91881e-13         0.000286209         0.000390808         0.00170701          
39.66               3039.58             0.0379301           0.00184318          0.00147432          0.00206944          3.91812e-13         0.000286287         0.000390931         0.00170753          
39.665              3039.61             0.0379393           0.00184358          0.00147433          0.00206944          3.91742e-13         0.000286366         0.000391055         0.00170804          
39.67               3039.64             0.0379485           0.00184398          0.00147433          0.00206943          3.91673e-13         0.000286444         0.000391178         0.00170855          
39.675              3039.67             0.0379577           0.00184438          0.00147433          0.00206943          3.91604e-13         0.000286523         0.000391301         0.00170906          
39.68               3039.7              0.037967            0.00184478          0.00147434          0.00206942          3.91534e-13         0.000286601         0.000391424         0.00170957          
39.685              3039.73             0.0379762           0.00184518          0.00147434          0.00206942          3.91465e-13         0.00028668          0.000391548         0.00171008          
39.69               3039.76             0.0379854           0.00184558          0.00147434          0.00206941          3.91396e-13         0.000286758         0.000391671         0.00171059          
39.695              3039.79             0.0379946           0.00184598          0.00147435          0.00206941          3.91327e-13         0.000286836         0.000391794         0.0017111           
39.7                3039.82             0.0380039           0.00184638          0.00147435          0.0020694           3.91258e-13         0.000286915         0.000391917         0.00171161          
39.705              3039.85             0.0380131           0.00184678          0.00147435          0.00206939          3.91189e-13         0.000286993         0.000392041         0.00171212          
39.71               3039.88             0.0380223           0.00184718          0.00147435          0.00206939          3.9112e-13          0.000287072         0.000392164         0.00171263          
39.715              3039.91             0.0380316           0.00184758          0.00147436          0.00206938          3.91051e-13         0.00028715          0.000392287         0.00171314          
39.72               3039.94             0.0380408           0.00184798          0.00147436          0.00206938          3.90982e-13         0.000287229         0.000392411         0.00171365          
39.725              3039.97             0.0380501           0.00184838          0.00147436          0.00206937          3.90913e-13         0.000287307         0.000392534         0.00171416          
39.73               3040                0.0380593           0.00184878          0.00147437          0.00206937          3.90844e-13         0.000287386         0.000392657         0.00171467          
39.735              3040.03             0.0380685           0.00184918          0.00147437          0.00206936          3.90775e-13         0.000287465         0.000392781         0.00171519          
39.74               3040.06             0.0380778           0.00184958          0.00147437          0.00206936          3.90706e-13         0.000287543         0.000392904         0.0017157           
39.745              3040.09             0.038087            0.00184998          0.00147437          0.00206935          3.90637e-13         0.000287622         0.000393028         0.00171621          
39.75               3040.12             0.0380963           0.00185038          0.00147438          0.00206935          3.90568e-13         0.0002877           0.000393151         0.00171672          
39.755              3040.15             0.0381056           0.00185079          0.00147438          0.00206934          3.90499e-13         0.000287779         0.000393274         0.00171723          
39.76               3040.18             0.0381148           0.00185119          0.00147438          0.00206934          3.90431e-13         0.000287857         0.000393398         0.00171774          
39.765              3040.21             0.0381241           0.00185159          0.00147439          0.00206933          3.90362e-13         0.000287936         0.000393521         0.00171825          
39.77               3040.24             0.0381333           0.00185199          0.00147439          0.00206933          3.90293e-13         0.000288014         0.000393645         0.00171876          
39.775              3040.27             0.0381426           0.00185239          0.00147439          0.00206932          3.90224e-13         0.000288093         0.000393768         0.00171927          
39.78               3040.3              0.0381519           0.00185279          0.0014744           0.00206932          3.90156e-13         0.000288171         0.000393892         0.00171979          
39.785              3040.33             0.0381611           0.00185319          0.0014744           0.00206931          3.90087e-13         0.00028825          0.000394015         0.0017203           
39.79               3040.36             0.0381704           0.00185359          0.0014744           0.00206931          3.90018e-13         0.000288328         0.000394139         0.00172081          
39.795              3040.39             0.0381797           0.00185399          0.0014744           0.0020693           3.8995e-13          0.000288407         0.000394262         0.00172132          
39.8                3040.42             0.0381889           0.00185439          0.00147441          0.0020693           3.89881e-13         0.000288486         0.000394386         0.00172183          
39.805              3040.45             0.0381982           0.00185479          0.00147441          0.00206929          3.89813e-13         0.000288564         0.000394509         0.00172234          
39.81               3040.48             0.0382075           0.00185519          0.00147441          0.00206929          3.89744e-13         0.000288643         0.000394633         0.00172285          
39.815              3040.51             0.0382168           0.00185559          0.00147442          0.00206928          3.89676e-13         0.000288721         0.000394756         0.00172337          
39.82               3040.54             0.038226            0.00185599          0.00147442          0.00206928          3.89607e-13         0.0002888           0.00039488          0.00172388          
39.825              3040.57             0.0382353           0.0018564           0.00147442          0.00206927          3.89539e-13         0.000288879         0.000395003         0.00172439          
39.83               3040.6              0.0382446           0.0018568           0.00147442          0.00206927          3.8947e-13          0.000288957         0.000395127         0.0017249           
39.835              3040.63             0.0382539           0.0018572           0.00147443          0.00206926          3.89402e-13         0.000289036         0.000395251         0.00172541          
39.84               3040.66             0.0382632           0.0018576           0.00147443          0.00206926          3.89334e-13         0.000289114         0.000395374         0.00172592          
39.845              3040.69             0.0382725           0.001858            0.00147443          0.00206925          3.89265e-13         0.000289193         0.000395498         0.00172644          
39.85               3040.72             0.0382818           0.0018584           0.00147444          0.00206925          3.89197e-13         0.000289272         0.000395622         0.00172695          
39.855              3040.75             0.0382911           0.0018588           0.00147444          0.00206924          3.89129e-13         0.00028935          0.000395745         0.00172746          
39.86               3040.78             0.0383003           0.0018592           0.00147444          0.00206924          3.8906e-13          0.000289429         0.000395869         0.00172797          
39.865              3040.81             0.0383096           0.0018596           0.00147445          0.00206923          3.88992e-13         0.000289507         0.000395993         0.00172848          
39.87               3040.84             0.0383189           0.00186001          0.00147445          0.00206922          3.88924e-13         0.000289586         0.000396116         0.001729            
39.875              3040.87             0.0383282           0.00186041          0.00147445          0.00206922          3.88856e-13         0.000289665         0.00039624          0.00172951          
39.88               3040.9              0.0383376           0.00186081          0.00147445          0.00206921          3.88788e-13         0.000289743         0.000396364         0.00173002          
