t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
4.58                1988.76             0.00636071          0.000613514         0.00373971          0.00254096          4.40864e-09         9.99087e-11         1.41887e-11         1.8943e-10          
4.585               1989.44             0.00636378          0.000613295         0.00374039          0.00254006          4.36872e-09         1.01372e-10         1.44278e-11         1.92444e-10         
4.59                1990.11             0.00636684          0.000613077         0.00374108          0.00253916          4.32921e-09         1.02853e-10         1.46706e-11         1.95502e-10         
4.595               1990.79             0.00636991          0.00061286          0.00374176          0.00253826          4.29012e-09         1.04355e-10         1.49171e-11         1.98604e-10         
4.6                 1991.46             0.00637297          0.000612644         0.00374244          0.00253736          4.25144e-09         1.05876e-10         1.51674e-11         2.01751e-10         
4.605               1992.14             0.00637603          0.000612429         0.00374311          0.00253647          4.21317e-09         1.07417e-10         1.54215e-11         2.04942e-10         
4.61                1992.81             0.00637909          0.000612215         0.00374379          0.00253559          4.17529e-09         1.08978e-10         1.56795e-11         2.08179e-10         
4.615               1993.49             0.00638215          0.000612002         0.00374447          0.00253471          4.13781e-09         1.10559e-10         1.59414e-11         2.11463e-10         
4.62                1994.16             0.00638521          0.00061179          0.00374514          0.00253383          4.10072e-09         1.12161e-10         1.62073e-11         2.14793e-10         
4.625               1994.83             0.00638827          0.000611579         0.00374582          0.00253295          4.06401e-09         1.13783e-10         1.64772e-11         2.1817e-10          
4.63                1995.51             0.00639133          0.000611369         0.00374649          0.00253208          4.02769e-09         1.15427e-10         1.67512e-11         2.21596e-10         
4.635               1996.18             0.00639438          0.00061116          0.00374716          0.00253122          3.99174e-09         1.17092e-10         1.70293e-11         2.2507e-10          
4.64                1996.85             0.00639744          0.000610951         0.00374783          0.00253035          3.95617e-09         1.18778e-10         1.73117e-11         2.28593e-10         
4.645               1997.52             0.00640049          0.000610744         0.0037485           0.00252949          3.92096e-09         1.20486e-10         1.75982e-11         2.32166e-10         
4.65                1998.19             0.00640354          0.000610537         0.00374917          0.00252864          3.88612e-09         1.22216e-10         1.78891e-11         2.3579e-10          
4.655               1998.86             0.0064066           0.000610331         0.00374984          0.00252779          3.85164e-09         1.23969e-10         1.81844e-11         2.39464e-10         
4.66                1999.53             0.00640965          0.000610127         0.00375051          0.00252694          3.81751e-09         1.25743e-10         1.84841e-11         2.43191e-10         
4.665               2000.2              0.0064127           0.000609923         0.00375117          0.00252609          3.78373e-09         1.27541e-10         1.87883e-11         2.46969e-10         
4.67                2000.86             0.00641575          0.00060972          0.00375184          0.00252525          3.7503e-09          1.29361e-10         1.9097e-11          2.50801e-10         
4.675               2001.53             0.00641879          0.000609517         0.0037525           0.00252441          3.71722e-09         1.31205e-10         1.94103e-11         2.54686e-10         
4.68                2002.2              0.00642184          0.000609316         0.00375317          0.00252358          3.68447e-09         1.33072e-10         1.97283e-11         2.58626e-10         
4.685               2002.86             0.00642488          0.000609116         0.00375383          0.00252275          3.65206e-09         1.34964e-10         2.0051e-11          2.62621e-10         
4.69                2003.53             0.00642793          0.000608916         0.00375449          0.00252192          3.61998e-09         1.36879e-10         2.03785e-11         2.66671e-10         
4.695               2004.2              0.00643097          0.000608717         0.00375515          0.0025211           3.58823e-09         1.38818e-10         2.07109e-11         2.70778e-10         
4.7                 2004.86             0.00643402          0.000608519         0.00375581          0.00252028          3.5568e-09          1.40782e-10         2.10482e-11         2.74942e-10         
4.705               2005.52             0.00643706          0.000608322         0.00375647          0.00251946          3.52569e-09         1.42771e-10         2.13905e-11         2.79163e-10         
4.71                2006.19             0.0064401           0.000608126         0.00375713          0.00251865          3.4949e-09          1.44784e-10         2.17378e-11         2.83443e-10         
4.715               2006.85             0.00644314          0.00060793          0.00375779          0.00251784          3.46442e-09         1.46824e-10         2.20902e-11         2.87782e-10         
4.72                2007.51             0.00644618          0.000607735         0.00375844          0.00251703          3.43425e-09         1.48889e-10         2.24479e-11         2.92181e-10         
4.725               2008.18             0.00644921          0.000607541         0.0037591           0.00251623          3.40438e-09         1.50979e-10         2.28108e-11         2.96641e-10         
4.73                2008.84             0.00645225          0.000607348         0.00375975          0.00251543          3.37482e-09         1.53097e-10         2.3179e-11          3.01162e-10         
4.735               2009.5              0.00645529          0.000607156         0.0037604           0.00251463          3.34556e-09         1.5524e-10          2.35526e-11         3.05746e-10         
4.74                2010.16             0.00645832          0.000606964         0.00376106          0.00251384          3.31659e-09         1.57411e-10         2.39316e-11         3.10392e-10         
4.745               2010.82             0.00646136          0.000606774         0.00376171          0.00251305          3.28791e-09         1.59608e-10         2.43162e-11         3.15102e-10         
4.75                2011.48             0.00646439          0.000606584         0.00376236          0.00251226          3.25952e-09         1.61833e-10         2.47064e-11         3.19876e-10         
4.755               2012.14             0.00646742          0.000606394         0.00376301          0.00251148          3.23142e-09         1.64086e-10         2.51023e-11         3.24716e-10         
4.76                2012.8              0.00647045          0.000606206         0.00376366          0.0025107           3.2036e-09          1.66366e-10         2.55039e-11         3.29621e-10         
4.765               2013.45             0.00647348          0.000606018         0.0037643           0.00250992          3.17606e-09         1.68675e-10         2.59114e-11         3.34594e-10         
4.77                2014.11             0.00647651          0.000605831         0.00376495          0.00250915          3.14879e-09         1.71013e-10         2.63247e-11         3.39633e-10         
4.775               2014.77             0.00647954          0.000605645         0.0037656           0.00250838          3.1218e-09          1.73379e-10         2.67441e-11         3.44742e-10         
4.78                2015.42             0.00648257          0.00060546          0.00376624          0.00250761          3.09508e-09         1.75775e-10         2.71694e-11         3.49919e-10         
4.785               2016.08             0.00648559          0.000605275         0.00376689          0.00250684          3.06862e-09         1.782e-10           2.7601e-11          3.55167e-10         
4.79                2016.73             0.00648862          0.000605091         0.00376753          0.00250608          3.04243e-09         1.80655e-10         2.80387e-11         3.60485e-10         
4.795               2017.39             0.00649164          0.000604908         0.00376817          0.00250532          3.0165e-09          1.83141e-10         2.84827e-11         3.65875e-10         
4.8                 2018.04             0.00649467          0.000604725         0.00376881          0.00250457          2.99082e-09         1.85656e-10         2.89331e-11         3.71338e-10         
4.805               2018.7              0.00649769          0.000604543         0.00376946          0.00250381          2.9654e-09          1.88203e-10         2.939e-11           3.76874e-10         
4.81                2019.35             0.00650071          0.000604362         0.0037701           0.00250306          2.94023e-09         1.90781e-10         2.98533e-11         3.82485e-10         
4.815               2020                0.00650373          0.000604182         0.00377073          0.00250232          2.91531e-09         1.9339e-10          3.03233e-11         3.88171e-10         
4.82                2020.65             0.00650675          0.000604002         0.00377137          0.00250157          2.89064e-09         1.96031e-10         3.08e-11            3.93933e-10         
4.825               2021.31             0.00650977          0.000603823         0.00377201          0.00250083          2.86621e-09         1.98704e-10         3.12835e-11         3.99771e-10         
4.83                2021.96             0.00651279          0.000603644         0.00377265          0.00250009          2.84202e-09         2.0141e-10          3.17739e-11         4.05688e-10         
4.835               2022.61             0.00651581          0.000603467         0.00377328          0.00249935          2.81807e-09         2.04149e-10         3.22712e-11         4.11684e-10         
4.84                2023.26             0.00651882          0.00060329          0.00377392          0.00249862          2.79436e-09         2.06921e-10         3.27756e-11         4.17759e-10         
4.845               2023.91             0.00652184          0.000603113         0.00377455          0.00249789          2.77087e-09         2.09726e-10         3.32871e-11         4.23915e-10         
4.85                2024.56             0.00652485          0.000602938         0.00377519          0.00249716          2.74762e-09         2.12565e-10         3.38058e-11         4.30153e-10         
4.855               2025.2              0.00652787          0.000602763         0.00377582          0.00249644          2.7246e-09          2.15439e-10         3.43319e-11         4.36473e-10         
4.86                2025.85             0.00653088          0.000602588         0.00377645          0.00249572          2.7018e-09          2.18347e-10         3.48653e-11         4.42877e-10         
4.865               2026.5              0.00653389          0.000602415         0.00377708          0.002495            2.67922e-09         2.2129e-10          3.54063e-11         4.49365e-10         
4.87                2027.15             0.0065369           0.000602242         0.00377771          0.00249428          2.65687e-09         2.24268e-10         3.59549e-11         4.55939e-10         
4.875               2027.79             0.00653991          0.000602069         0.00377834          0.00249357          2.63473e-09         2.27282e-10         3.65111e-11         4.62599e-10         
4.88                2028.44             0.00654292          0.000601898         0.00377897          0.00249286          2.61281e-09         2.30333e-10         3.70751e-11         4.69347e-10         
4.885               2029.08             0.00654593          0.000601727         0.0037796           0.00249215          2.5911e-09          2.33419e-10         3.76471e-11         4.76183e-10         
4.89                2029.73             0.00654894          0.000601556         0.00378022          0.00249144          2.5696e-09          2.36543e-10         3.8227e-11          4.83108e-10         
4.895               2030.37             0.00655195          0.000601386         0.00378085          0.00249074          2.54831e-09         2.39704e-10         3.88149e-11         4.90125e-10         
4.9                 2031.02             0.00655495          0.000601217         0.00378147          0.00249004          2.52722e-09         2.42902e-10         3.94111e-11         4.97233e-10         
4.905               2031.66             0.00655796          0.000601049         0.0037821           0.00248934          2.50634e-09         2.46138e-10         4.00155e-11         5.04433e-10         
4.91                2032.3              0.00656096          0.000600881         0.00378272          0.00248864          2.48567e-09         2.49413e-10         4.06284e-11         5.11728e-10         
4.915               2032.94             0.00656397          0.000600713         0.00378335          0.00248795          2.46519e-09         2.52727e-10         4.12497e-11         5.19117e-10         
4.92                2033.59             0.00656697          0.000600547         0.00378397          0.00248726          2.44491e-09         2.56079e-10         4.18796e-11         5.26602e-10         
4.925               2034.23             0.00656997          0.00060038          0.00378459          0.00248657          2.42482e-09         2.59472e-10         4.25182e-11         5.34183e-10         
4.93                2034.87             0.00657297          0.000600215         0.00378521          0.00248589          2.40493e-09         2.62904e-10         4.31656e-11         5.41863e-10         
4.935               2035.51             0.00657597          0.00060005          0.00378583          0.0024852           2.38522e-09         2.66376e-10         4.38219e-11         5.49643e-10         
4.94                2036.15             0.00657897          0.000599886         0.00378645          0.00248452          2.36571e-09         2.6989e-10          4.44872e-11         5.57522e-10         
4.945               2036.79             0.00658197          0.000599722         0.00378707          0.00248384          2.34638e-09         2.73444e-10         4.51617e-11         5.65503e-10         
4.95                2037.43             0.00658497          0.000599559         0.00378768          0.00248317          2.32724e-09         2.77041e-10         4.58454e-11         5.73587e-10         
4.955               2038.06             0.00658796          0.000599396         0.0037883           0.0024825           2.30828e-09         2.80679e-10         4.65384e-11         5.81774e-10         
4.96                2038.7              0.00659096          0.000599234         0.00378892          0.00248182          2.2895e-09          2.8436e-10          4.7241e-11          5.90066e-10         
4.965               2039.34             0.00659396          0.000599073         0.00378953          0.00248116          2.2709e-09          2.88084e-10         4.79531e-11         5.98464e-10         
4.97                2039.97             0.00659695          0.000598912         0.00379015          0.00248049          2.25248e-09         2.91851e-10         4.86749e-11         6.0697e-10          
4.975               2040.61             0.00659994          0.000598752         0.00379076          0.00247983          2.23423e-09         2.95662e-10         4.94065e-11         6.15584e-10         
4.98                2041.25             0.00660294          0.000598592         0.00379137          0.00247916          2.21616e-09         2.99517e-10         5.0148e-11          6.24308e-10         
4.985               2041.88             0.00660593          0.000598433         0.00379199          0.00247851          2.19825e-09         3.03417e-10         5.08996e-11         6.33143e-10         
4.99                2042.52             0.00660892          0.000598274         0.0037926           0.00247785          2.18052e-09         3.07362e-10         5.16614e-11         6.4209e-10          
4.995               2043.15             0.00661191          0.000598116         0.00379321          0.00247719          2.16295e-09         3.11352e-10         5.24334e-11         6.5115e-10          
5                   2043.78             0.0066149           0.000597959         0.00379382          0.00247654          2.14555e-09         3.15389e-10         5.32159e-11         6.60326e-10         
5.005               2044.42             0.00661789          0.000597802         0.00379443          0.00247589          2.12831e-09         3.19472e-10         5.40089e-11         6.69617e-10         
5.01                2045.05             0.00662088          0.000597645         0.00379504          0.00247524          2.11124e-09         3.23602e-10         5.48126e-11         6.79025e-10         
5.015               2045.68             0.00662387          0.000597489         0.00379564          0.0024746           2.09433e-09         3.27779e-10         5.56271e-11         6.88552e-10         
5.02                2046.31             0.00662685          0.000597334         0.00379625          0.00247395          2.07757e-09         3.32004e-10         5.64525e-11         6.98199e-10         
5.025               2046.94             0.00662984          0.000597179         0.00379686          0.00247331          2.06097e-09         3.36278e-10         5.7289e-11          7.07967e-10         
5.03                2047.57             0.00663282          0.000597025         0.00379746          0.00247267          2.04453e-09         3.40601e-10         5.81366e-11         7.17858e-10         
5.035               2048.2              0.00663581          0.000596871         0.00379807          0.00247204          2.02824e-09         3.44972e-10         5.89955e-11         7.27872e-10         
5.04                2048.83             0.00663879          0.000596718         0.00379867          0.0024714           2.01211e-09         3.49394e-10         5.9866e-11          7.38012e-10         
5.045               2049.46             0.00664177          0.000596565         0.00379927          0.00247077          1.99612e-09         3.53866e-10         6.07479e-11         7.48279e-10         
5.05                2050.09             0.00664476          0.000596413         0.00379988          0.00247014          1.98028e-09         3.58389e-10         6.16416e-11         7.58673e-10         
5.055               2050.72             0.00664774          0.000596261         0.00380048          0.00246951          1.96459e-09         3.62963e-10         6.25472e-11         7.69197e-10         
5.06                2051.35             0.00665072          0.00059611          0.00380108          0.00246889          1.94905e-09         3.67589e-10         6.34648e-11         7.79851e-10         
5.065               2051.97             0.0066537           0.000595959         0.00380168          0.00246826          1.93365e-09         3.72267e-10         6.43945e-11         7.90638e-10         
5.07                2052.6              0.00665668          0.000595809         0.00380228          0.00246764          1.91839e-09         3.76998e-10         6.53365e-11         8.01559e-10         
5.075               2053.23             0.00665965          0.00059566          0.00380288          0.00246702          1.90328e-09         3.81782e-10         6.62909e-11         8.12615e-10         
5.08                2053.85             0.00666263          0.00059551          0.00380348          0.0024664           1.8883e-09          3.8662e-10          6.72579e-11         8.23807e-10         
5.085               2054.48             0.00666561          0.000595362         0.00380408          0.00246579          1.87347e-09         3.91513e-10         6.82376e-11         8.35137e-10         
5.09                2055.1              0.00666859          0.000595214         0.00380467          0.00246517          1.85877e-09         3.9646e-10          6.92301e-11         8.46607e-10         
5.095               2055.72             0.00667156          0.000595066         0.00380527          0.00246456          1.8442e-09          4.01463e-10         7.02357e-11         8.58218e-10         
5.1                 2056.35             0.00667454          0.000594919         0.00380586          0.00246395          1.82977e-09         4.06522e-10         7.12544e-11         8.69972e-10         
5.105               2056.97             0.00667751          0.000594772         0.00380646          0.00246334          1.81548e-09         4.11637e-10         7.22865e-11         8.81869e-10         
5.11                2057.59             0.00668048          0.000594626         0.00380705          0.00246274          1.80131e-09         4.16809e-10         7.3332e-11          8.93913e-10         
5.115               2058.22             0.00668345          0.00059448          0.00380765          0.00246213          1.78727e-09         4.22039e-10         7.43911e-11         9.06103e-10         
5.12                2058.84             0.00668643          0.000594335         0.00380824          0.00246153          1.77337e-09         4.27327e-10         7.5464e-11          9.18443e-10         
5.125               2059.46             0.0066894           0.00059419          0.00380883          0.00246093          1.75958e-09         4.32674e-10         7.65509e-11         9.30932e-10         
5.13                2060.08             0.00669237          0.000594045         0.00380942          0.00246033          1.74593e-09         4.3808e-10          7.76518e-11         9.43574e-10         
5.135               2060.7              0.00669534          0.000593901         0.00381001          0.00245974          1.7324e-09          4.43546e-10         7.87671e-11         9.5637e-10          
5.14                2061.32             0.00669831          0.000593758         0.0038106           0.00245914          1.71899e-09         4.49073e-10         7.98967e-11         9.6932e-10          
5.145               2061.94             0.00670127          0.000593615         0.00381119          0.00245855          1.70571e-09         4.5466e-10          8.10409e-11         9.82428e-10         
5.15                2062.56             0.00670424          0.000593472         0.00381178          0.00245796          1.69254e-09         4.60309e-10         8.21999e-11         9.95694e-10         
5.155               2063.17             0.00670721          0.00059333          0.00381237          0.00245737          1.6795e-09          4.6602e-10          8.33738e-11         1.00912e-09         
5.16                2063.79             0.00671017          0.000593189         0.00381296          0.00245679          1.66657e-09         4.71794e-10         8.45628e-11         1.02271e-09         
5.165               2064.41             0.00671314          0.000593048         0.00381354          0.0024562           1.65376e-09         4.77631e-10         8.5767e-11          1.03646e-09         
5.17                2065.03             0.0067161           0.000592907         0.00381413          0.00245562          1.64107e-09         4.83532e-10         8.69867e-11         1.05038e-09         
5.175               2065.64             0.00671907          0.000592767         0.00381472          0.00245504          1.62849e-09         4.89497e-10         8.8222e-11          1.06446e-09         
5.18                2066.26             0.00672203          0.000592627         0.0038153           0.00245446          1.61603e-09         4.95528e-10         8.94731e-11         1.07872e-09         
5.185               2066.87             0.00672499          0.000592487         0.00381588          0.00245388          1.60368e-09         5.01624e-10         9.07402e-11         1.09314e-09         
5.19                2067.49             0.00672795          0.000592348         0.00381647          0.0024533           1.59143e-09         5.07787e-10         9.20234e-11         1.10773e-09         
5.195               2068.1              0.00673092          0.00059221          0.00381705          0.00245273          1.5793e-09          5.14017e-10         9.33229e-11         1.12251e-09         
5.2                 2068.72             0.00673388          0.000592072         0.00381763          0.00245216          1.56728e-09         5.20314e-10         9.46389e-11         1.13745e-09         
5.205               2069.33             0.00673684          0.000591934         0.00381821          0.00245159          1.55537e-09         5.2668e-10          9.59716e-11         1.15258e-09         
5.21                2069.94             0.00673979          0.000591797         0.00381879          0.00245102          1.54356e-09         5.33114e-10         9.73212e-11         1.16788e-09         
5.215               2070.55             0.00674275          0.00059166          0.00381937          0.00245045          1.53185e-09         5.39618e-10         9.86879e-11         1.18336e-09         
5.22                2071.16             0.00674571          0.000591523         0.00381995          0.00244989          1.52026e-09         5.46193e-10         1.00072e-10         1.19903e-09         
5.225               2071.78             0.00674867          0.000591387         0.00382053          0.00244932          1.50876e-09         5.52838e-10         1.01473e-10         1.21489e-09         
5.23                2072.39             0.00675162          0.000591252         0.00382111          0.00244876          1.49737e-09         5.59554e-10         1.02892e-10         1.23093e-09         
5.235               2073                0.00675458          0.000591117         0.00382169          0.0024482           1.48608e-09         5.66343e-10         1.04329e-10         1.24716e-09         
5.24                2073.61             0.00675753          0.000590982         0.00382227          0.00244764          1.47489e-09         5.73204e-10         1.05784e-10         1.26358e-09         
5.245               2074.22             0.00676049          0.000590847         0.00382284          0.00244709          1.4638e-09          5.80139e-10         1.07257e-10         1.2802e-09          
5.25                2074.83             0.00676344          0.000590714         0.00382342          0.00244653          1.45281e-09         5.87148e-10         1.08749e-10         1.29701e-09         
5.255               2075.43             0.0067664           0.00059058          0.00382399          0.00244598          1.44191e-09         5.94232e-10         1.10259e-10         1.31401e-09         
5.26                2076.04             0.00676935          0.000590447         0.00382457          0.00244543          1.43111e-09         6.01391e-10         1.11788e-10         1.33122e-09         
5.265               2076.65             0.0067723           0.000590314         0.00382514          0.00244488          1.42041e-09         6.08626e-10         1.13336e-10         1.34862e-09         
5.27                2077.26             0.00677525          0.000590182         0.00382571          0.00244433          1.4098e-09          6.15939e-10         1.14903e-10         1.36623e-09         
5.275               2077.86             0.0067782           0.00059005          0.00382629          0.00244378          1.39929e-09         6.23329e-10         1.1649e-10          1.38405e-09         
5.28                2078.47             0.00678115          0.000589918         0.00382686          0.00244324          1.38886e-09         6.30797e-10         1.18096e-10         1.40207e-09         
5.285               2079.07             0.0067841           0.000589787         0.00382743          0.0024427           1.37853e-09         6.38344e-10         1.19723e-10         1.4203e-09          
5.29                2079.68             0.00678705          0.000589656         0.003828            0.00244215          1.36829e-09         6.45971e-10         1.21369e-10         1.43875e-09         
5.295               2080.28             0.00678999          0.000589526         0.00382857          0.00244161          1.35814e-09         6.53678e-10         1.23036e-10         1.4574e-09          
5.3                 2080.89             0.00679294          0.000589396         0.00382914          0.00244108          1.34808e-09         6.61467e-10         1.24723e-10         1.47628e-09         
5.305               2081.49             0.00679589          0.000589266         0.00382971          0.00244054          1.33811e-09         6.69337e-10         1.26432e-10         1.49537e-09         
5.31                2082.09             0.00679883          0.000589137         0.00383027          0.00244             1.32822e-09         6.7729e-10          1.28161e-10         1.51468e-09         
5.315               2082.7              0.00680178          0.000589008         0.00383084          0.00243947          1.31842e-09         6.85327e-10         1.29911e-10         1.53421e-09         
5.32                2083.3              0.00680472          0.00058888          0.00383141          0.00243894          1.30871e-09         6.93448e-10         1.31683e-10         1.55397e-09         
5.325               2083.9              0.00680767          0.000588752         0.00383197          0.00243841          1.29908e-09         7.01653e-10         1.33476e-10         1.57395e-09         
5.33                2084.5              0.00681061          0.000588624         0.00383254          0.00243788          1.28953e-09         7.09944e-10         1.35292e-10         1.59416e-09         
5.335               2085.1              0.00681355          0.000588496         0.00383311          0.00243735          1.28007e-09         7.18322e-10         1.37129e-10         1.61461e-09         
5.34                2085.7              0.00681649          0.000588369         0.00383367          0.00243682          1.27069e-09         7.26786e-10         1.38989e-10         1.63529e-09         
5.345               2086.3              0.00681944          0.000588243         0.00383423          0.0024363           1.26139e-09         7.35339e-10         1.40872e-10         1.6562e-09          
5.35                2086.9              0.00682238          0.000588116         0.0038348           0.00243578          1.25217e-09         7.4398e-10          1.42778e-10         1.67735e-09         
5.355               2087.5              0.00682532          0.000587991         0.00383536          0.00243525          1.24303e-09         7.52711e-10         1.44706e-10         1.69875e-09         
5.36                2088.1              0.00682826          0.000587865         0.00383592          0.00243473          1.23397e-09         7.61532e-10         1.46658e-10         1.72038e-09         
5.365               2088.7              0.00683119          0.00058774          0.00383648          0.00243422          1.22498e-09         7.70445e-10         1.48634e-10         1.74226e-09         
5.37                2089.29             0.00683413          0.000587615         0.00383704          0.0024337           1.21608e-09         7.79449e-10         1.50633e-10         1.76439e-09         
5.375               2089.89             0.00683707          0.00058749          0.0038376           0.00243318          1.20725e-09         7.88546e-10         1.52657e-10         1.78677e-09         
5.38                2090.49             0.00684001          0.000587366         0.00383816          0.00243267          1.1985e-09          7.97736e-10         1.54704e-10         1.80941e-09         
5.385               2091.08             0.00684294          0.000587243         0.00383872          0.00243216          1.18982e-09         8.07021e-10         1.56777e-10         1.83229e-09         
5.39                2091.68             0.00684588          0.000587119         0.00383928          0.00243164          1.18122e-09         8.16401e-10         1.58874e-10         1.85544e-09         
5.395               2092.27             0.00684881          0.000586996         0.00383984          0.00243113          1.17269e-09         8.25877e-10         1.60997e-10         1.87885e-09         
5.4                 2092.87             0.00685175          0.000586873         0.00384039          0.00243063          1.16423e-09         8.3545e-10          1.63145e-10         1.90251e-09         
5.405               2093.46             0.00685468          0.000586751         0.00384095          0.00243012          1.15585e-09         8.45121e-10         1.65319e-10         1.92645e-09         
5.41                2094.05             0.00685761          0.000586629         0.00384151          0.00242961          1.14753e-09         8.5489e-10          1.67518e-10         1.95065e-09         
5.415               2094.65             0.00686055          0.000586507         0.00384206          0.00242911          1.13929e-09         8.64759e-10         1.69744e-10         1.97512e-09         
5.42                2095.24             0.00686348          0.000586386         0.00384262          0.00242861          1.13112e-09         8.74728e-10         1.71996e-10         1.99987e-09         
5.425               2095.83             0.00686641          0.000586265         0.00384317          0.00242811          1.12302e-09         8.84798e-10         1.74275e-10         2.02489e-09         
5.43                2096.42             0.00686934          0.000586144         0.00384372          0.00242761          1.11498e-09         8.9497e-10          1.76581e-10         2.05019e-09         
5.435               2097.02             0.00687227          0.000586024         0.00384428          0.00242711          1.10702e-09         9.05245e-10         1.78915e-10         2.07577e-09         
5.44                2097.61             0.0068752           0.000585904         0.00384483          0.00242661          1.09912e-09         9.15623e-10         1.81276e-10         2.10163e-09         
5.445               2098.2              0.00687813          0.000585784         0.00384538          0.00242611          1.09129e-09         9.26107e-10         1.83665e-10         2.12778e-09         
5.45                2098.79             0.00688106          0.000585664         0.00384593          0.00242562          1.08352e-09         9.36696e-10         1.86082e-10         2.15423e-09         
5.455               2099.38             0.00688399          0.000585545         0.00384648          0.00242513          1.07582e-09         9.47391e-10         1.88527e-10         2.18096e-09         
5.46                2099.97             0.00688691          0.000585427         0.00384703          0.00242463          1.06819e-09         9.58194e-10         1.91002e-10         2.20799e-09         
5.465               2100.55             0.00688984          0.000585308         0.00384758          0.00242414          1.06062e-09         9.69105e-10         1.93505e-10         2.23531e-09         
5.47                2101.14             0.00689277          0.00058519          0.00384813          0.00242365          1.05311e-09         9.80126e-10         1.96038e-10         2.26294e-09         
5.475               2101.73             0.00689569          0.000585072         0.00384868          0.00242317          1.04567e-09         9.91256e-10         1.986e-10           2.29086e-09         
5.48                2102.32             0.00689862          0.000584955         0.00384923          0.00242268          1.03829e-09         1.0025e-09          2.01193e-10         2.3191e-09          
5.485               2102.9              0.00690154          0.000584838         0.00384977          0.00242219          1.03097e-09         1.01385e-09         2.03815e-10         2.34764e-09         
5.49                2103.49             0.00690446          0.000584721         0.00385032          0.00242171          1.02371e-09         1.02532e-09         2.06469e-10         2.3765e-09          
5.495               2104.07             0.00690739          0.000584604         0.00385087          0.00242123          1.01651e-09         1.0369e-09          2.09153e-10         2.40567e-09         
5.5                 2104.66             0.00691031          0.000584488         0.00385141          0.00242075          1.00938e-09         1.04859e-09         2.11868e-10         2.43516e-09         
5.505               2105.24             0.00691323          0.000584372         0.00385196          0.00242027          1.0023e-09          1.06041e-09         2.14615e-10         2.46497e-09         
5.51                2105.83             0.00691615          0.000584257         0.0038525           0.00241979          9.95279e-10         1.07233e-09         2.17394e-10         2.49511e-09         
5.515               2106.41             0.00691907          0.000584142         0.00385304          0.00241931          9.88318e-10         1.08438e-09         2.20205e-10         2.52557e-09         
5.52                2107                0.00692199          0.000584027         0.00385359          0.00241883          9.81415e-10         1.09655e-09         2.23048e-10         2.55636e-09         
5.525               2107.58             0.00692491          0.000583912         0.00385413          0.00241836          9.7457e-10          1.10883e-09         2.25924e-10         2.58749e-09         
5.53                2108.16             0.00692783          0.000583798         0.00385467          0.00241789          9.67781e-10         1.12124e-09         2.28834e-10         2.61895e-09         
5.535               2108.74             0.00693075          0.000583684         0.00385521          0.00241741          9.61049e-10         1.13376e-09         2.31776e-10         2.65075e-09         
5.54                2109.32             0.00693367          0.00058357          0.00385575          0.00241694          9.54372e-10         1.14642e-09         2.34753e-10         2.68289e-09         
5.545               2109.91             0.00693658          0.000583456         0.00385629          0.00241647          9.4775e-10          1.15919e-09         2.37764e-10         2.71538e-09         
5.55                2110.49             0.0069395           0.000583343         0.00385683          0.002416            9.41183e-10         1.17209e-09         2.40809e-10         2.74822e-09         
5.555               2111.07             0.00694242          0.00058323          0.00385737          0.00241554          9.34671e-10         1.18511e-09         2.43889e-10         2.78141e-09         
5.56                2111.65             0.00694533          0.000583118         0.00385791          0.00241507          9.28211e-10         1.19827e-09         2.47004e-10         2.81496e-09         
5.565               2112.23             0.00694825          0.000583005         0.00385845          0.0024146           9.21805e-10         1.21155e-09         2.50155e-10         2.84886e-09         
5.57                2112.8              0.00695116          0.000582893         0.00385899          0.00241414          9.15452e-10         1.22496e-09         2.53342e-10         2.88313e-09         
5.575               2113.38             0.00695408          0.000582782         0.00385952          0.00241368          9.0915e-10          1.2385e-09          2.56565e-10         2.91776e-09         
5.58                2113.96             0.00695699          0.00058267          0.00386006          0.00241322          9.029e-10           1.25217e-09         2.59825e-10         2.95277e-09         
5.585               2114.54             0.0069599           0.000582559         0.0038606           0.00241276          8.96701e-10         1.26597e-09         2.63121e-10         2.98814e-09         
5.59                2115.11             0.00696281          0.000582448         0.00386113          0.0024123           8.90553e-10         1.27991e-09         2.66455e-10         3.02389e-09         
5.595               2115.69             0.00696573          0.000582338         0.00386167          0.00241184          8.84455e-10         1.29398e-09         2.69827e-10         3.06002e-09         
5.6                 2116.27             0.00696864          0.000582228         0.0038622           0.00241138          8.78407e-10         1.30818e-09         2.73237e-10         3.09653e-09         
5.605               2116.84             0.00697155          0.000582118         0.00386274          0.00241093          8.72408e-10         1.32253e-09         2.76685e-10         3.13343e-09         
5.61                2117.42             0.00697446          0.000582008         0.00386327          0.00241047          8.66458e-10         1.33701e-09         2.80172e-10         3.17071e-09         
5.615               2117.99             0.00697737          0.000581898         0.0038638           0.00241002          8.60557e-10         1.35163e-09         2.83698e-10         3.20839e-09         
5.62                2118.57             0.00698028          0.000581789         0.00386433          0.00240957          8.54703e-10         1.36639e-09         2.87264e-10         3.24647e-09         
5.625               2119.14             0.00698319          0.00058168          0.00386486          0.00240911          8.48896e-10         1.38129e-09         2.9087e-10          3.28495e-09         
