t                   T                   sdot_tot            Xfront              
36.4            2855.92         0.000987869    0.0277271      
36.41           2856.07         0.000988673    0.0277369      
36.42           2856.22         0.000989478    0.0277468      
36.43           2856.37         0.000990284    0.0277567      
36.44           2856.52         0.00099109     0.0277667      
36.45           2856.67         0.000991898    0.0277766      
36.46           2856.82         0.000992707    0.0277865      
36.47           2856.97         0.000993517    0.0277964      
36.48           2857.12         0.000994328    0.0278064      
36.49           2857.26         0.00099514     0.0278163      
36.5            2857.41         0.000995953    0.0278263      
36.51           2857.56         0.000996766    0.0278363      
36.52           2857.71         0.000997581    0.0278462      
36.53           2857.86         0.000998397    0.0278562      
36.54           2858.01         0.000999214    0.0278662      
36.55           2858.16         0.00100003     0.0278762      
36.56           2858.31         0.00100085     0.0278862      
36.57           2858.46         0.00100167     0.0278962      
36.58           2858.61         0.00100249     0.0279063      
36.59           2858.76         0.00100331     0.0279163      
36.6            2858.91         0.00100414     0.0279263      
36.61           2859.06         0.00100496     0.0279364      
36.62           2859.2          0.00100579     0.0279464      
36.63           2859.35         0.00100661     0.0279565      
36.64           2859.5          0.00100744     0.0279666      
36.65           2859.65         0.00100827     0.0279767      
36.66           2859.8          0.0010091      0.0279868      
36.67           2859.95         0.00100993     0.0279969      
36.68           2860.1          0.00101076     0.028007       
36.69           2860.24         0.00101159     0.0280171      
36.7            2860.39         0.00101242     0.0280272      
36.71           2860.54         0.00101326     0.0280373      
36.72           2860.69         0.00101409     0.0280475      
36.73           2860.84         0.00101493     0.0280576      
36.74           2860.99         0.00101576     0.0280678      
36.75           2861.13         0.0010166      0.0280779      
36.76           2861.28         0.00101744     0.0280881      
36.77           2861.43         0.00101828     0.0280983      
36.78           2861.58         0.00101912     0.0281085      
36.79           2861.73         0.00101997     0.0281187      
36.8            2861.87         0.00102081     0.0281289      
36.81           2862.02         0.00102165     0.0281391      
36.82           2862.17         0.0010225      0.0281493      
36.83           2862.32         0.00102334     0.0281596      
36.84           2862.47         0.00102419     0.0281698      
36.85           2862.61         0.00102504     0.0281801      
36.86           2862.76         0.00102589     0.0281903      
36.87           2862.91         0.00102674     0.0282006      
36.88           2863.06         0.00102759     0.0282109      
36.89           2863.2          0.00102844     0.0282212      
36.9            2863.35         0.0010293      0.0282315      
36.91           2863.5          0.00103015     0.0282418      
36.92           2863.64         0.00103101     0.0282521      
36.93           2863.79         0.00103186     0.0282624      
36.94           2863.94         0.00103272     0.0282727      
36.95           2864.09         0.00103358     0.028283       
36.96           2864.23         0.00103444     0.0282934      
36.97           2864.38         0.0010353      0.0283037      
36.98           2864.53         0.00103616     0.0283141      
36.99           2864.67         0.00103702     0.0283245      
37              2864.82         0.00103789     0.0283349      
37.01           2864.97         0.00103875     0.0283452      
37.02           2865.11         0.00103962     0.0283556      
37.03           2865.26         0.00104049     0.028366       
37.04           2865.41         0.00104135     0.0283765      
37.05           2865.55         0.00104222     0.0283869      
37.06           2865.7          0.00104309     0.0283973      
37.07           2865.85         0.00104396     0.0284077      
37.08           2865.99         0.00104484     0.0284182      
37.09           2866.14         0.00104571     0.0284287      
37.1            2866.29         0.00104658     0.0284391      
37.11           2866.43         0.00104746     0.0284496      
37.12           2866.58         0.00104833     0.0284601      
37.13           2866.72         0.00104921     0.0284706      
37.14           2866.87         0.00105009     0.0284811      
37.15           2867.02         0.00105097     0.0284916      
37.16           2867.16         0.00105185     0.0285021      
37.17           2867.31         0.00105273     0.0285126      
37.18           2867.45         0.00105361     0.0285232      
37.19           2867.6          0.0010545      0.0285337      
37.2            2867.75         0.00105538     0.0285443      
37.21           2867.89         0.00105627     0.0285548      
37.22           2868.04         0.00105715     0.0285654      
37.23           2868.18         0.00105804     0.028576       
37.24           2868.33         0.00105893     0.0285866      
37.25           2868.47         0.00105982     0.0285972      
37.26           2868.62         0.00106071     0.0286078      
37.27           2868.76         0.0010616      0.0286184      
37.28           2868.91         0.0010625      0.028629       
37.29           2869.06         0.00106339     0.0286396      
37.3            2869.2          0.00106429     0.0286503      
37.31           2869.35         0.00106518     0.0286609      
37.32           2869.49         0.00106608     0.0286716      
37.33           2869.64         0.00106698     0.0286823      
37.34           2869.78         0.00106788     0.0286929      
37.35           2869.93         0.00106878     0.0287036      
37.36           2870.07         0.00106968     0.0287143      
37.37           2870.22         0.00107058     0.028725       
37.38           2870.36         0.00107148     0.0287358      
37.39           2870.51         0.00107239     0.0287465      
37.4            2870.65         0.00107329     0.0287572      
37.41           2870.79         0.0010742      0.028768       
37.42           2870.94         0.00107511     0.0287787      
37.43           2871.08         0.00107602     0.0287895      
37.44           2871.23         0.00107693     0.0288002      
37.45           2871.37         0.00107784     0.028811       
37.46           2871.52         0.00107875     0.0288218      
37.47           2871.66         0.00107966     0.0288326      
37.48           2871.81         0.00108058     0.0288434      
37.49           2871.95         0.00108149     0.0288542      
37.5            2872.09         0.00108241     0.028865       
37.51           2872.24         0.00108333     0.0288759      
37.52           2872.38         0.00108424     0.0288867      
37.53           2872.53         0.00108516     0.0288976      
37.54           2872.67         0.00108608     0.0289084      
37.55           2872.81         0.00108701     0.0289193      
37.56           2872.96         0.00108793     0.0289302      
37.57           2873.1          0.00108885     0.0289411      
37.58           2873.25         0.00108978     0.028952       
37.59           2873.39         0.0010907      0.0289629      
37.6            2873.53         0.00109163     0.0289738      
37.61           2873.68         0.00109256     0.0289847      
37.62           2873.82         0.00109349     0.0289956      
37.63           2873.96         0.00109442     0.0290066      
37.64           2874.11         0.00109535     0.0290175      
37.65           2874.25         0.00109628     0.0290285      
37.66           2874.39         0.00109721     0.0290395      
37.67           2874.54         0.00109815     0.0290505      
37.68           2874.68         0.00109908     0.0290615      
37.69           2874.82         0.00110002     0.0290725      
37.7            2874.97         0.00110096     0.0290835      
37.71           2875.11         0.00110189     0.0290945      
37.72           2875.25         0.00110283     0.0291055      
37.73           2875.4          0.00110378     0.0291165      
37.74           2875.54         0.00110472     0.0291276      
37.75           2875.68         0.00110566     0.0291387      
37.76           2875.82         0.0011066      0.0291497      
37.77           2875.97         0.00110755     0.0291608      
37.78           2876.11         0.00110849     0.0291719      
37.79           2876.25         0.00110944     0.029183       
37.8            2876.4          0.00111039     0.0291941      
37.81           2876.54         0.00111134     0.0292052      
37.82           2876.68         0.00111229     0.0292163      
37.83           2876.82         0.00111324     0.0292274      
37.84           2876.97         0.00111419     0.0292386      
37.85           2877.11         0.00111515     0.0292497      
37.86           2877.25         0.0011161      0.0292609      
37.87           2877.39         0.00111706     0.0292721      
37.88           2877.53         0.00111802     0.0292833      
37.89           2877.68         0.00111897     0.0292944      
37.9            2877.82         0.00111993     0.0293056      
37.91           2877.96         0.00112089     0.0293168      
37.92           2878.1          0.00112185     0.0293281      
37.93           2878.24         0.00112282     0.0293393      
37.94           2878.39         0.00112378     0.0293505      
37.95           2878.53         0.00112474     0.0293618      
37.96           2878.67         0.00112571     0.029373       
37.97           2878.81         0.00112668     0.0293843      
37.98           2878.95         0.00112764     0.0293956      
37.99           2879.1          0.00112861     0.0294069      
38              2879.24         0.00112958     0.0294182      
38.01           2879.38         0.00113055     0.0294295      
38.02           2879.52         0.00113153     0.0294408      
38.03           2879.66         0.0011325      0.0294521      
38.04           2879.8          0.00113347     0.0294634      
38.05           2879.94         0.00113445     0.0294748      
38.06           2880.09         0.00113543     0.0294861      
38.07           2880.23         0.0011364      0.0294975      
38.08           2880.37         0.00113738     0.0295089      
38.09           2880.51         0.00113836     0.0295203      
38.1            2880.65         0.00113934     0.0295317      
38.11           2880.79         0.00114033     0.0295431      
38.12           2880.93         0.00114131     0.0295545      
38.13           2881.07         0.00114229     0.0295659      
38.14           2881.21         0.00114328     0.0295773      
38.15           2881.35         0.00114426     0.0295888      
38.16           2881.5          0.00114525     0.0296002      
38.17           2881.64         0.00114624     0.0296117      
38.18           2881.78         0.00114723     0.0296232      
38.19           2881.92         0.00114822     0.0296346      
38.2            2882.06         0.00114921     0.0296461      
38.21           2882.2          0.00115021     0.0296576      
38.22           2882.34         0.0011512      0.0296691      
38.23           2882.48         0.0011522      0.0296807      
38.24           2882.62         0.00115319     0.0296922      
38.25           2882.76         0.00115419     0.0297037      
38.26           2882.9          0.00115519     0.0297153      
38.27           2883.04         0.00115619     0.0297269      
38.28           2883.18         0.00115719     0.0297384      
38.29           2883.32         0.00115819     0.02975        
38.3            2883.46         0.00115919     0.0297616      
38.31           2883.6          0.0011602      0.0297732      
38.32           2883.74         0.0011612      0.0297848      
38.33           2883.88         0.00116221     0.0297964      
38.34           2884.02         0.00116322     0.0298081      
38.35           2884.16         0.00116422     0.0298197      
38.36           2884.3          0.00116523     0.0298314      
38.37           2884.44         0.00116624     0.029843       
38.38           2884.58         0.00116726     0.0298547      
38.39           2884.72         0.00116827     0.0298664      
38.4            2884.86         0.00116928     0.0298781      
38.41           2885            0.0011703      0.0298898      
38.42           2885.14         0.00117131     0.0299015      
38.43           2885.28         0.00117233     0.0299132      
38.44           2885.42         0.00117335     0.0299249      
38.45           2885.56         0.00117437     0.0299367      
38.46           2885.69         0.00117539     0.0299484      
38.47           2885.83         0.00117641     0.0299602      
38.48           2885.97         0.00117743     0.029972       
38.49           2886.11         0.00117846     0.0299838      
38.5            2886.25         0.00117948     0.0299956      
38.51           2886.39         0.00118051     0.0300074      
38.52           2886.53         0.00118154     0.0300192      
38.53           2886.67         0.00118257     0.030031       
38.54           2886.81         0.0011836      0.0300428      
38.55           2886.95         0.00118463     0.0300547      
38.56           2887.08         0.00118566     0.0300666      
38.57           2887.22         0.00118669     0.0300784      
38.58           2887.36         0.00118773     0.0300903      
38.59           2887.5          0.00118876     0.0301022      
38.6            2887.64         0.0011898      0.0301141      
38.61           2887.78         0.00119083     0.030126       
38.62           2887.92         0.00119187     0.0301379      
38.63           2888.05         0.00119291     0.0301498      
38.64           2888.19         0.00119395     0.0301618      
38.65           2888.33         0.001195       0.0301737      
38.66           2888.47         0.00119604     0.0301857      
38.67           2888.61         0.00119708     0.0301977      
38.68           2888.75         0.00119813     0.0302096      
38.69           2888.88         0.00119917     0.0302216      
38.7            2889.02         0.00120022     0.0302336      
38.71           2889.16         0.00120127     0.0302456      
38.72           2889.3          0.00120232     0.0302577      
38.73           2889.44         0.00120337     0.0302697      
38.74           2889.57         0.00120442     0.0302817      
38.75           2889.71         0.00120548     0.0302938      
38.76           2889.85         0.00120653     0.0303059      
38.77           2889.99         0.00120759     0.0303179      
38.78           2890.12         0.00120864     0.03033        
38.79           2890.26         0.0012097      0.0303421      
38.8            2890.4          0.00121076     0.0303542      
38.81           2890.54         0.00121182     0.0303664      
38.82           2890.67         0.00121288     0.0303785      
38.83           2890.81         0.00121394     0.0303906      
38.84           2890.95         0.00121501     0.0304028      
38.85           2891.09         0.00121607     0.0304149      
38.86           2891.22         0.00121714     0.0304271      
38.87           2891.36         0.0012182      0.0304393      
38.88           2891.5          0.00121927     0.0304515      
38.89           2891.63         0.00122034     0.0304637      
38.9            2891.77         0.00122141     0.0304759      
38.91           2891.91         0.00122248     0.0304881      
38.92           2892.05         0.00122355     0.0305004      
38.93           2892.18         0.00122463     0.0305126      
38.94           2892.32         0.0012257      0.0305249      
38.95           2892.46         0.00122678     0.0305371      
38.96           2892.59         0.00122785     0.0305494      
38.97           2892.73         0.00122893     0.0305617      
38.98           2892.87         0.00123001     0.030574       
38.99           2893            0.00123109     0.0305863      
39              2893.14         0.00123217     0.0305986      
39.01           2893.28         0.00123326     0.030611       
39.02           2893.41         0.00123434     0.0306233      
39.03           2893.55         0.00123543     0.0306357      
39.04           2893.69         0.00123651     0.030648       
39.05           2893.82         0.0012376      0.0306604      
39.06           2893.96         0.00123869     0.0306728      
39.07           2894.09         0.00123978     0.0306852      
39.08           2894.23         0.00124087     0.0306976      
39.09           2894.37         0.00124196     0.03071        
39.1            2894.5          0.00124305     0.0307224      
39.11           2894.64         0.00124415     0.0307349      
39.12           2894.77         0.00124524     0.0307473      
39.13           2894.91         0.00124634     0.0307598      
39.14           2895.05         0.00124744     0.0307723      
39.15           2895.18         0.00124854     0.0307848      
39.16           2895.32         0.00124964     0.0307973      
39.17           2895.45         0.00125074     0.0308098      
39.18           2895.59         0.00125184     0.0308223      
39.19           2895.72         0.00125294     0.0308348      
39.2            2895.86         0.00125405     0.0308473      
39.21           2896            0.00125515     0.0308599      
39.22           2896.13         0.00125626     0.0308725      
39.23           2896.27         0.00125737     0.030885       
39.24           2896.4          0.00125848     0.0308976      
39.25           2896.54         0.00125959     0.0309102      
39.26           2896.67         0.0012607      0.0309228      
39.27           2896.81         0.00126181     0.0309354      
39.28           2896.94         0.00126292     0.0309481      
39.29           2897.08         0.00126404     0.0309607      
39.3            2897.21         0.00126515     0.0309734      
39.31           2897.35         0.00126627     0.030986       
39.32           2897.48         0.00126739     0.0309987      
39.33           2897.62         0.00126851     0.0310114      
39.34           2897.75         0.00126963     0.0310241      
39.35           2897.89         0.00127075     0.0310368      
39.36           2898.02         0.00127187     0.0310495      
39.37           2898.16         0.001273       0.0310622      
39.38           2898.29         0.00127412     0.031075       
39.39           2898.43         0.00127525     0.0310877      
39.4            2898.56         0.00127638     0.0311005      
39.41           2898.7          0.00127751     0.0311133      
39.42           2898.83         0.00127864     0.0311261      
39.43           2898.96         0.00127977     0.0311389      
39.44           2899.1          0.0012809      0.0311517      
39.45           2899.23         0.00128203     0.0311645      
39.46           2899.37         0.00128317     0.0311773      
39.47           2899.5          0.0012843      0.0311902      
39.48           2899.64         0.00128544     0.031203       
39.49           2899.77         0.00128658     0.0312159      
39.5            2899.9          0.00128772     0.0312288      
39.51           2900.04         0.00128886     0.0312416      
39.52           2900.17         0.00129        0.0312545      
39.53           2900.31         0.00129114     0.0312675      
39.54           2900.44         0.00129229     0.0312804      
39.55           2900.57         0.00129343     0.0312933      
39.56           2900.71         0.00129458     0.0313063      
39.57           2900.84         0.00129573     0.0313192      
39.58           2900.98         0.00129687     0.0313322      
39.59           2901.11         0.00129802     0.0313452      
39.6            2901.24         0.00129917     0.0313582      
39.61           2901.38         0.00130033     0.0313712      
39.62           2901.51         0.00130148     0.0313842      
39.63           2901.64         0.00130263     0.0313972      
39.64           2901.78         0.00130379     0.0314102      
39.65           2901.91         0.00130495     0.0314233      
39.66           2902.04         0.0013061      0.0314364      
39.67           2902.18         0.00130726     0.0314494      
39.68           2902.31         0.00130842     0.0314625      
39.69           2902.44         0.00130959     0.0314756      
39.7            2902.58         0.00131075     0.0314887      
39.71           2902.71         0.00131191     0.0315018      
39.72           2902.84         0.00131308     0.031515       
39.73           2902.98         0.00131424     0.0315281      
39.74           2903.11         0.00131541     0.0315413      
39.75           2903.24         0.00131658     0.0315544      
39.76           2903.37         0.00131775     0.0315676      
39.77           2903.51         0.00131892     0.0315808      
39.78           2903.64         0.00132009     0.031594       
39.79           2903.77         0.00132126     0.0316072      
39.8            2903.91         0.00132244     0.0316204      
39.81           2904.04         0.00132361     0.0316337      
39.82           2904.17         0.00132479     0.0316469      
39.83           2904.3          0.00132597     0.0316602      
39.84           2904.44         0.00132715     0.0316734      
39.85           2904.57         0.00132833     0.0316867      
39.86           2904.7          0.00132951     0.0317         
39.87           2904.83         0.00133069     0.0317133      
39.88           2904.96         0.00133188     0.0317266      
39.89           2905.1          0.00133306     0.03174        
39.9            2905.23         0.00133425     0.0317533      
39.91           2905.36         0.00133543     0.0317667      
39.92           2905.49         0.00133662     0.03178        
39.93           2905.63         0.00133781     0.0317934      
39.94           2905.76         0.001339       0.0318068      
39.95           2905.89         0.0013402      0.0318202      
39.96           2906.02         0.00134139     0.0318336      
39.97           2906.15         0.00134258     0.031847       
39.98           2906.28         0.00134378     0.0318605      
39.99           2906.42         0.00134498     0.0318739      
40              2906.55         0.00134617     0.0318874      
40.01           2906.68         0.00134737     0.0319009      
40.02           2906.81         0.00134857     0.0319144      
40.03           2906.94         0.00134978     0.0319279      
40.04           2907.07         0.00135098     0.0319414      
40.05           2907.21         0.00135218     0.0319549      
40.06           2907.34         0.00135339     0.0319684      
40.07           2907.47         0.00135459     0.031982       
40.08           2907.6          0.0013558      0.0319955      
40.09           2907.73         0.00135701     0.0320091      
40.1            2907.86         0.00135822     0.0320227      
40.11           2907.99         0.00135943     0.0320363      
40.12           2908.12         0.00136064     0.0320499      
40.13           2908.26         0.00136186     0.0320635      
40.14           2908.39         0.00136307     0.0320771      
40.15           2908.52         0.00136429     0.0320908      
40.16           2908.65         0.0013655      0.0321044      
40.17           2908.78         0.00136672     0.0321181      
40.18           2908.91         0.00136794     0.0321318      
40.19           2909.04         0.00136916     0.0321455      
40.2            2909.17         0.00137038     0.0321592      
40.21           2909.3          0.00137161     0.0321729      
40.22           2909.43         0.00137283     0.0321866      
40.23           2909.56         0.00137406     0.0322004      
40.24           2909.69         0.00137528     0.0322141      
40.25           2909.83         0.00137651     0.0322279      
40.26           2909.96         0.00137774     0.0322416      
40.27           2910.09         0.00137897     0.0322554      
40.28           2910.22         0.0013802      0.0322692      
40.29           2910.35         0.00138143     0.0322831      
40.3            2910.48         0.00138267     0.0322969      
40.31           2910.61         0.0013839      0.0323107      
40.32           2910.74         0.00138514     0.0323246      
40.33           2910.87         0.00138638     0.0323384      
40.34           2911            0.00138762     0.0323523      
40.35           2911.13         0.00138886     0.0323662      
40.36           2911.26         0.0013901      0.0323801      
40.37           2911.39         0.00139134     0.032394       
40.38           2911.52         0.00139258     0.0324079      
40.39           2911.65         0.00139383     0.0324219      
40.4            2911.78         0.00139507     0.0324358      
40.41           2911.91         0.00139632     0.0324498      
40.42           2912.04         0.00139757     0.0324638      
40.43           2912.17         0.00139882     0.0324778      
40.44           2912.3          0.00140007     0.0324918      
40.45           2912.43         0.00140132     0.0325058      
40.46           2912.56         0.00140257     0.0325198      
40.47           2912.68         0.00140383     0.0325338      
40.48           2912.81         0.00140508     0.0325479      
40.49           2912.94         0.00140634     0.0325619      
40.5            2913.07         0.0014076      0.032576       
40.51           2913.2          0.00140886     0.0325901      
40.52           2913.33         0.00141012     0.0326042      
40.53           2913.46         0.00141138     0.0326183      
40.54           2913.59         0.00141264     0.0326325      
40.55           2913.72         0.0014139      0.0326466      
40.56           2913.85         0.00141517     0.0326607      
40.57           2913.98         0.00141644     0.0326749      
40.58           2914.11         0.0014177      0.0326891      
40.59           2914.23         0.00141897     0.0327033      
40.6            2914.36         0.00142024     0.0327175      
40.61           2914.49         0.00142151     0.0327317      
40.62           2914.62         0.00142279     0.0327459      
40.63           2914.75         0.00142406     0.0327602      
40.64           2914.88         0.00142533     0.0327744      
40.65           2915.01         0.00142661     0.0327887      
40.66           2915.14         0.00142789     0.032803       
40.67           2915.26         0.00142917     0.0328173      
40.68           2915.39         0.00143045     0.0328316      
40.69           2915.52         0.00143173     0.0328459      
40.7            2915.65         0.00143301     0.0328602      
40.71           2915.78         0.00143429     0.0328745      
40.72           2915.91         0.00143558     0.0328889      
40.73           2916.03         0.00143686     0.0329033      
40.74           2916.16         0.00143815     0.0329177      
40.75           2916.29         0.00143944     0.032932       
40.76           2916.42         0.00144073     0.0329465      
40.77           2916.55         0.00144202     0.0329609      
40.78           2916.68         0.00144331     0.0329753      
40.79           2916.8          0.0014446      0.0329898      
40.8            2916.93         0.0014459      0.0330042      
40.81           2917.06         0.00144719     0.0330187      
40.82           2917.19         0.00144849     0.0330332      
40.83           2917.31         0.00144979     0.0330477      
40.84           2917.44         0.00145109     0.0330622      
40.85           2917.57         0.00145239     0.0330767      
40.86           2917.7          0.00145369     0.0330912      
40.87           2917.83         0.00145499     0.0331058      
40.88           2917.95         0.0014563      0.0331204      
40.89           2918.08         0.0014576      0.0331349      
40.9            2918.21         0.00145891     0.0331495      
40.91           2918.34         0.00146022     0.0331641      
40.92           2918.46         0.00146152     0.0331787      
40.93           2918.59         0.00146283     0.0331934      
40.94           2918.72         0.00146415     0.033208       
40.95           2918.84         0.00146546     0.0332227      
40.96           2918.97         0.00146677     0.0332373      
40.97           2919.1          0.00146809     0.033252       
40.98           2919.23         0.0014694      0.0332667      
40.99           2919.35         0.00147072     0.0332814      
41              2919.48         0.00147204     0.0332961      
41.01           2919.61         0.00147336     0.0333109      
41.02           2919.73         0.00147468     0.0333256      
41.03           2919.86         0.001476       0.0333404      
41.04           2919.99         0.00147733     0.0333551      
41.05           2920.11         0.00147865     0.0333699      
41.06           2920.24         0.00147998     0.0333847      
41.07           2920.37         0.00148131     0.0333995      
41.08           2920.49         0.00148263     0.0334144      
41.09           2920.62         0.00148396     0.0334292      
41.1            2920.75         0.0014853      0.0334441      
41.11           2920.87         0.00148663     0.0334589      
41.12           2921            0.00148796     0.0334738      
41.13           2921.13         0.0014893      0.0334887      
41.14           2921.25         0.00149063     0.0335036      
41.15           2921.38         0.00149197     0.0335185      
41.16           2921.51         0.00149331     0.0335335      
41.17           2921.63         0.00149465     0.0335484      
41.18           2921.76         0.00149599     0.0335634      
41.19           2921.89         0.00149733     0.0335783      
41.2            2922.01         0.00149867     0.0335933      
41.21           2922.14         0.00150002     0.0336083      
41.22           2922.26         0.00150136     0.0336233      
41.23           2922.39         0.00150271     0.0336384      
41.24           2922.52         0.00150406     0.0336534      
41.25           2922.64         0.00150541     0.0336685      
41.26           2922.77         0.00150676     0.0336835      
41.27           2922.89         0.00150811     0.0336986      
41.28           2923.02         0.00150946     0.0337137      
41.29           2923.14         0.00151082     0.0337288      
41.3            2923.27         0.00151217     0.0337439      
41.31           2923.4          0.00151353     0.0337591      
41.32           2923.52         0.00151489     0.0337742      
41.33           2923.65         0.00151625     0.0337894      
41.34           2923.77         0.00151761     0.0338046      
41.35           2923.9          0.00151897     0.0338197      
41.36           2924.02         0.00152033     0.033835       
41.37           2924.15         0.0015217      0.0338502      
41.38           2924.27         0.00152306     0.0338654      
41.39           2924.4          0.00152443     0.0338806      
41.4            2924.52         0.0015258      0.0338959      
41.41           2924.65         0.00152717     0.0339112      
41.42           2924.77         0.00152854     0.0339265      
41.43           2924.9          0.00152991     0.0339418      
41.44           2925.02         0.00153128     0.0339571      
41.45           2925.15         0.00153266     0.0339724      
41.46           2925.27         0.00153403     0.0339877      
41.47           2925.4          0.00153541     0.0340031      
41.48           2925.52         0.00153679     0.0340185      
41.49           2925.65         0.00153817     0.0340338      
41.5            2925.77         0.00153955     0.0340492      
41.51           2925.9          0.00154093     0.0340646      
41.52           2926.02         0.00154231     0.0340801      
41.53           2926.15         0.0015437      0.0340955      
41.54           2926.27         0.00154508     0.034111       
41.55           2926.4          0.00154647     0.0341264      
41.56           2926.52         0.00154786     0.0341419      
41.57           2926.65         0.00154925     0.0341574      
41.58           2926.77         0.00155064     0.0341729      
41.59           2926.89         0.00155203     0.0341884      
41.6            2927.02         0.00155342     0.034204       
41.61           2927.14         0.00155482     0.0342195      
41.62           2927.27         0.00155621     0.0342351      
41.63           2927.39         0.00155761     0.0342506      
41.64           2927.52         0.00155901     0.0342662      
41.65           2927.64         0.00156041     0.0342818      
41.66           2927.76         0.00156181     0.0342975      
41.67           2927.89         0.00156321     0.0343131      
41.68           2928.01         0.00156461     0.0343287      
41.69           2928.14         0.00156602     0.0343444      
41.7            2928.26         0.00156742     0.0343601      
41.71           2928.38         0.00156883     0.0343758      
41.72           2928.51         0.00157024     0.0343915      
41.73           2928.63         0.00157165     0.0344072      
41.74           2928.75         0.00157306     0.0344229      
41.75           2928.88         0.00157447     0.0344386      
41.76           2929            0.00157588     0.0344544      
41.77           2929.12         0.00157729     0.0344702      
41.78           2929.25         0.00157871     0.034486       
41.79           2929.37         0.00158013     0.0345018      
41.8            2929.5          0.00158155     0.0345176      
41.81           2929.62         0.00158296     0.0345334      
41.82           2929.74         0.00158438     0.0345493      
41.83           2929.87         0.00158581     0.0345651      
41.84           2929.99         0.00158723     0.034581       
41.85           2930.11         0.00158865     0.0345969      
41.86           2930.23         0.00159008     0.0346128      
41.87           2930.36         0.00159151     0.0346287      
41.88           2930.48         0.00159293     0.0346446      
41.89           2930.6          0.00159436     0.0346606      
41.9            2930.73         0.00159579     0.0346765      
41.91           2930.85         0.00159723     0.0346925      
41.92           2930.97         0.00159866     0.0347085      
41.93           2931.1          0.00160009     0.0347245      
41.94           2931.22         0.00160153     0.0347405      
41.95           2931.34         0.00160297     0.0347565      
41.96           2931.46         0.0016044      0.0347726      
41.97           2931.59         0.00160584     0.0347886      
41.98           2931.71         0.00160728     0.0348047      
41.99           2931.83         0.00160873     0.0348208      
42              2931.95         0.00161017     0.0348369      
42.01           2932.08         0.00161161     0.034853       
42.02           2932.2          0.00161306     0.0348691      
42.03           2932.32         0.00161451     0.0348853      
42.04           2932.44         0.00161595     0.0349014      
42.05           2932.57         0.0016174      0.0349176      
42.06           2932.69         0.00161885     0.0349338      
42.07           2932.81         0.00162031     0.03495        
42.08           2932.93         0.00162176     0.0349662      
42.09           2933.05         0.00162321     0.0349825      
42.1            2933.18         0.00162467     0.0349987      
42.11           2933.3          0.00162613     0.035015       
42.12           2933.42         0.00162758     0.0350312      
42.13           2933.54         0.00162904     0.0350475      
42.14           2933.66         0.00163051     0.0350638      
42.15           2933.79         0.00163197     0.0350802      
42.16           2933.91         0.00163343     0.0350965      
42.17           2934.03         0.0016349      0.0351128      
42.18           2934.15         0.00163636     0.0351292      
42.19           2934.27         0.00163783     0.0351456      
42.2            2934.4          0.0016393      0.035162       
42.21           2934.52         0.00164077     0.0351784      
42.22           2934.64         0.00164224     0.0351948      
42.23           2934.76         0.00164371     0.0352112      
42.24           2934.88         0.00164518     0.0352277      
42.25           2935            0.00164666     0.0352442      
42.26           2935.12         0.00164813     0.0352606      
42.27           2935.25         0.00164961     0.0352771      
42.28           2935.37         0.00165109     0.0352936      
42.29           2935.49         0.00165257     0.0353102      
42.3            2935.61         0.00165405     0.0353267      
42.31           2935.73         0.00165553     0.0353433      
42.32           2935.85         0.00165702     0.0353598      
42.33           2935.97         0.0016585      0.0353764      
42.34           2936.09         0.00165999     0.035393       
42.35           2936.21         0.00166147     0.0354096      
42.36           2936.34         0.00166296     0.0354263      
42.37           2936.46         0.00166445     0.0354429      
42.38           2936.58         0.00166594     0.0354596      
42.39           2936.7          0.00166744     0.0354762      
42.4            2936.82         0.00166893     0.0354929      
42.41           2936.94         0.00167043     0.0355096      
42.42           2937.06         0.00167192     0.0355264      
42.43           2937.18         0.00167342     0.0355431      
42.44           2937.3          0.00167492     0.0355598      
42.45           2937.42         0.00167642     0.0355766      
42.46           2937.54         0.00167792     0.0355934      
42.47           2937.66         0.00167942     0.0356102      
42.48           2937.78         0.00168093     0.035627       
42.49           2937.9          0.00168243     0.0356438      
42.5            2938.02         0.00168394     0.0356607      
42.51           2938.14         0.00168545     0.0356775      
42.52           2938.26         0.00168695     0.0356944      
42.53           2938.38         0.00168846     0.0357113      
42.54           2938.5          0.00168998     0.0357282      
42.55           2938.62         0.00169149     0.0357451      
42.56           2938.74         0.001693       0.035762       
42.57           2938.86         0.00169452     0.0357789      
42.58           2938.98         0.00169604     0.0357959      
42.59           2939.1          0.00169755     0.0358129      
42.6            2939.22         0.00169907     0.0358299      
42.61           2939.34         0.00170059     0.0358469      
42.62           2939.46         0.00170211     0.0358639      
42.63           2939.58         0.00170364     0.0358809      
42.64           2939.7          0.00170516     0.035898       
42.65           2939.82         0.00170669     0.0359151      
42.66           2939.94         0.00170821     0.0359321      
42.67           2940.06         0.00170974     0.0359492      
42.68           2940.18         0.00171127     0.0359664      
42.69           2940.3          0.0017128      0.0359835      
42.7            2940.42         0.00171434     0.0360006      
42.71           2940.54         0.00171587     0.0360178      
42.72           2940.66         0.0017174      0.036035       
42.73           2940.78         0.00171894     0.0360521      
42.74           2940.9          0.00172048     0.0360693      
42.75           2941.02         0.00172201     0.0360866      
42.76           2941.14         0.00172355     0.0361038      
42.77           2941.26         0.0017251      0.0361211      
42.78           2941.38         0.00172664     0.0361383      
